"","pub_date","main","score"
"58","1993-01-03","SILENCE OF THE FROGS",0
"59","1993-01-03","World Markets; Some Opportunities Abroad for 1993",0.25
"60","1993-01-03","Shibboleths Abound About El Salvadorans",0.333333333333333
"61","1993-01-03","Fleetwood Is the B-I-G News for 1993",0
"62","1993-01-03","Miami Drivers Are Warned Of I-95 Delays",-0.25
"63","1993-01-03","Two Who Know Thin Ice Affirm a Thaw",0.333333333333333
"64","1993-01-03","Data Bank/January 3, 1992",0
"65","1993-01-03","Hilary C. Bacon, C. F. Gabrieli",0.333333333333333
"66","1993-01-03","In Installation Art, a Bit of the Spoiled Brat",-0.4
"67","1993-01-03","In Hiss Case, Chambers Steadily Damaged His Own Credibility",0
"68","1993-01-03","Title No. 12 Comes Easily",0.333333333333333
"69","1993-01-03","Ethics of Giving AIDS Advice Troubles Catholic Hospitals",0.428571428571429
"70","1993-01-03","THIS LAND IS YOUR LAND . . .",0
"71","1993-01-03","Chamber Recitals Usher in New Year",0
"72","1993-01-03","A New Group Will Champion Youth Agenda In Washington",0.285714285714286
"73","1993-01-03","Miss Lovejoy And Mr. Petty",-0.666666666666667
"74","1993-01-03","Ms. Mittelstadt, Othon Prounis",0
"75","1993-01-03","On Sunday; The Watch For Messiah In Crown Hts.",0
"76","1993-01-04","Bridge",0
"77","1993-01-04","Notion of a Hull Trade Puts Rangers on Spot",-0.166666666666667
"78","1993-01-04","NASA Photographs an Asteroid Giving Earth a Close Shave, Sort Of",0
"79","1993-01-04","Vivien Goldbaum, Norman Feder",0
"80","1993-01-04","1992's Battles in Trenton Give Way to Cooperation",0.2
"81","1993-01-04","If Happiness Is 2 Acres, Life Shouldn't Fence It In",0.2
"82","1993-01-04","Chronicle",0
"83","1993-01-04","Bit Players of Inaugural Scurry for Their Places",0
"84","1993-01-04","Patents; Rolling Back The Power Of Inventors",0.4
"85","1993-01-04","Burglary at Bronx Bank",-0.333333333333333
"86","1993-01-04","With 500 Channels, How Could Anyone Learn What's On?",0.25
"87","1993-01-04","Israeli Artillery Strikes Near Camp That Houses Expelled Palestinians",-0.25
"88","1993-01-04","Down and Slipping? Believe, Says Pitino",0
"89","1993-01-04","Dr. Frank Rauscher Jr., 61, Dies; Discovered Animal Cancer Virus",-0.142857142857143
"90","1993-01-04","SUMMIT IN MOSCOW: Bush and Yeltsin Sign Pact Making Deep Missile Cuts;  It Would Reduce Atom Arsenals About 75%",0
"91","1993-01-04","Senate to Begin Informal Hearings on Clinton's Cabinet Nominees",0.142857142857143
"92","1993-01-04","Schott Gives Money",0.333333333333333
"93","1993-01-04","THE MEDIA BUSINESS: Advertising; 'That Cosmopolitan Girl' Won't Be a Girl Anymore",0
"94","1993-01-04","Film Critics' Society Honors 'Unforgiven'",0
"95","1993-01-04","Brother of Missing Girl Arrested in Assault",-0.2
"96","1993-01-04","Business Digest",0
"97","1993-01-04","Wachtler Seeking New Delay in Court Case",0
"98","1993-01-04","No Gains On GATT",0.5
"99","1993-01-04","What a Motley Bunch, These Chargers",-0.333333333333333
"100","1993-01-04","He Didn't Come In Until Darkness Fell",0
"101","1993-01-05","HEI Inc. reports earnings for Qtr to Nov 28",0
"102","1993-01-05","Cabinet Nominee Makes Rounds as His Confirmation Hearing Nears",0.142857142857143
"103","1993-01-05","Richard Bandfield, 65, A Financial Planner",0
"104","1993-01-05","Citicorp Sells 2 Quotron Divisions to ADP",-0.2
"105","1993-01-05","A Building Of Olympia's Is Seized",-0.333333333333333
"106","1993-01-05","Where City History Was Made, a 50's Group Made Art History",0.142857142857143
"107","1993-01-05","Executive Changes",-0.5
"108","1993-01-05","January Rarely Gets It Wrong",-0.5
"109","1993-01-05","Israelis Say Arab Informant Killed His Shin Bet Handler",0
"110","1993-01-05","Stephen Harvey, 43; A Writer On Movies And a Film Curator",0
"111","1993-01-05","Cleaners Of Offices Extend Talks On Contract",0
"112","1993-01-05","Patterns",0
"113","1993-01-05","1-Year Pact for Burks",0
"114","1993-01-05","Lonnie Smith to Pirates",0
"115","1993-01-05","George L. George, 85, Organizer of Directors",0.25
"116","1993-01-05","Tests Show Infection By AIDS Virus Affects Greater Share of Cells",0
"117","1993-01-05","Corrections",1
"118","1993-01-05","Du Pont Sets A Charge Of $5 Billion",-0.25
"119","1993-01-05","Prescription Drug Prices Need Curbing",-0.2
"120","1993-01-05","U.S. Army Investigating Killings in a Somali Port",-0.2
"121","1993-01-05","Congressional Complicity in the Pardons",0
"122","1993-01-05","Hope and Constraint",0
"123","1993-01-05","Career Educator Sworn In as Commissioner in New Jersey",0.333333333333333
"124","1993-01-05","Gretzky Is Returning",0.5
"125","1993-01-05","A Decade of Riding the Rails; Metro-North Celebrates Anniversary Amid Plans to Make Commuting More Pleasant",0
"126","1993-01-06","Review/Theater; A Performance Montage of East-West Troubles",-0.2
"127","1993-01-06","When X = Literacy",0
"128","1993-01-06","State of the Art for the State of the State",1
"129","1993-01-06","Bridge",0
"130","1993-01-06","Olympus Headquarters Is Opposed",-0.333333333333333
"131","1993-01-06","Books of The Times; Strategies for Treating the Nation's Drug Scourge",0.142857142857143
"132","1993-01-06","Review/Television; Recycling a 60's Issue: LSD Is Popular Again",0.2
"133","1993-01-06","The N.H.L.'s Pitch to Go Prime Time",0.25
"134","1993-01-06","Chronicle",0
"135","1993-01-06","Corrections",1
"136","1993-01-06","Corrections",1
"137","1993-01-06","Computers Advancing Rapidly Back to the Pen",0.4
"138","1993-01-06","Despite More Funds, Women Face Barriers to Prenatal Care",0
"139","1993-01-06","Thomas Lorango, 33, A Piano Soloist at 16",0
"140","1993-01-06","Jesse Jackson Set To Talk to Owners",0
"141","1993-01-06","John Dorr, Filmmaker And Gallery Owner, 48",0
"142","1993-01-06","W. G. McLoughlin, Professor of History At Brown, Dies at 70",-0.2
"143","1993-01-06","New Congressman Picks Old Congressman for Aide",0
"144","1993-01-06","Pro Football; Coughlin Tells Giants He's Not Man for Job",0.25
"145","1993-01-06","ON SESAME STREET WITH: Jeff Moss; Making a Splash With Children From Morning Till Bathtime",0
"146","1993-01-06","Search for Corporate Home in Melville, L.I., Draws Opposition",-0.166666666666667
"147","1993-01-06","Hewlett And Next Hold Talks",0
"148","1993-01-06","Personal Health",0.5
"149","1993-01-06","COLLEGE HOCKEY REPORT",0
"150","1993-01-06","No Headline",0
"151","1993-01-07","Smoked",0
"152","1993-01-07","A Network For Sports",0
"153","1993-01-07","COMPANY BRIEFS",0.5
"154","1993-01-07","In East Harlem, a Parade Celebrates the Feast of the Epiphany",0.333333333333333
"155","1993-01-07","Council Bill Permits Bias Awards",0.6
"156","1993-01-07","Sports of The Times; Mara, Tisch Should Rule On Parcells",0
"157","1993-01-07","THE NEW PRESIDENCY: Confirmation Hearings; G.O.P. Senators Spare Nominee Tough Quizzing",0.1
"158","1993-01-07","Tokyo Journal; Finally, Prince Finds a Bride: A Harvard Woman",0
"159","1993-01-07","Hockey; Senators Provide the Elixir for Rangers",0.2
"160","1993-01-07","Indictments Cite Corruption In Private Sanitation Service",-0.5
"161","1993-01-07","Tanker, Gushing Oil, in Danger of Breaking Apart",-0.333333333333333
"162","1993-01-07","Garden Q.& A.",0
"163","1993-01-07","A Cry of Islamic Fury, Taped in Brooklyn for Cairo",-0.166666666666667
"164","1993-01-07","Economic Scene; Worrying About That Old Enemy",-0.2
"165","1993-01-07","Corrections",1
"166","1993-01-07","Another Platform for Oil's Story",0
"167","1993-01-07","Calendar: How to Make Glass",0
"168","1993-01-07","Nikita Magaloff Dies; Romantic Pianist, 80",0
"169","1993-01-07","A Feast of New Issues for Traders",0.25
"170","1993-01-07","Crossland Sale Effort Set",0
"171","1993-01-07","Sales of Domestically Made Vehicles Up 4% in '92",0
"172","1993-01-07","Dinosaurs To Scare A Dinosaur",-0.333333333333333
"173","1993-01-07","Schools Need Race Balance, Weicker Says",-0.333333333333333
"174","1993-01-07","8.32% Top Yield On MCI Debt",0
"175","1993-01-07","Stranger in a Strange Land: Muslim in Serb Army",0
"176","1993-01-08","Pro Basketball; Knicks to Take Turns Against O'Neal",0
"177","1993-01-08","Results Plus",0
"178","1993-01-08","Dinkins Plans Shift in Funds For Homeless",0
"179","1993-01-08","Key Rates",0
"180","1993-01-08","Rabin Faces Problems Cutting Unemployment",-0.6
"181","1993-01-08","On Stage, and Off",0
"182","1993-01-08","Clinton to Meet Today With Mexican Leader",0.2
"183","1993-01-08","Honda to Build Engines for Indy Race Cars",-0.166666666666667
"184","1993-01-08","Governor Weicker's Bully Bugle Call",0.2
"185","1993-01-08","Audit of Government Says Billions Are Being Wasted",-0.2
"186","1993-01-08","Philip Morris Official Sees 20% Profit Rise",0.166666666666667
"187","1993-01-08","18 Injured at Massachusetts Construction Site",0
"188","1993-01-08","Victory for Disabled Students",0
"189","1993-01-08","New Studies on Breast Cancer Sought by D'Amato and Women",-0.142857142857143
"190","1993-01-08","Sudden Departure By AC&R Executive",-0.25
"191","1993-01-08","Corrections",1
"192","1993-01-08","Clapton Is Nominated For 9 Grammy Awards",0.5
"193","1993-01-08","CHRONICLE",0
"194","1993-01-08","Science Center Backed at Site of Malcolm X Death",0
"195","1993-01-08","Review/Art; Restraint and Ebullience In Cuban and Colleagues",0.2
"196","1993-01-08","Massachusetts Asserts Firm Defrauded Clients",0.4
"197","1993-01-08","Magic 'Round Midnight",0.666666666666667
"198","1993-01-08","Art in Review",0.5
"199","1993-01-08","3 Whites Charged in Burning of a Black",-0.5
"200","1993-01-08","Ivanovo Journal; From Where This Boss Sits, Yeltsin Looks Small",0
"201","1993-01-09","Visiting U.S. General Warns Haiti's Military Chiefs",0
"202","1993-01-09","EUROPEAN INQUIRY SAYS SERBS' FORCES HAVE RAPED 20,000",-0.166666666666667
"203","1993-01-09","New Temple Planned to Serve Mormons in the Northeast",-0.166666666666667
"204","1993-01-09","Shock in a Land of Lifetime Jobs: 35 Managers Dismissed in Japan",-0.142857142857143
"205","1993-01-09","German Law Won't End Immigration Problems; Gate Isn't Closed",0
"206","1993-01-09","East German Native Is Expected to Be Bonn's New Economics Chief",0.125
"207","1993-01-09","Educator Filled Notebook With Complaints",0.25
"208","1993-01-09","Floating Through Time at a Seaport Museum",0
"209","1993-01-09","Transactions",0
"210","1993-01-09","Clarcor reports earnings for Qtr to Nov 30",0
"211","1993-01-09","Sports of The Times; Planting The Seeds Of Protest",-0.2
"212","1993-01-09","Review/Opera; Italian Bass Makes Debut In Final 'Semiramide' Series",0
"213","1993-01-09","Chargers Strategist Has a Familiar Look To Shula and Dolphins",0.166666666666667
"214","1993-01-09","Edwin Margolis, 63; Was a Sitting Judge For Court of Claims",0.166666666666667
"215","1993-01-09","Let Them Count Before They Calculate",-0.333333333333333
"216","1993-01-09","MGI Properties reports earnings for Qtr to Nov 30",0
"217","1993-01-09","Cami'z Inc. reports earnings for Qtr to Nov 30",0
"218","1993-01-09","Oklahoman Who Opposed Foley To Lose House Intelligence Post",-0.142857142857143
"219","1993-01-09","Corrections",1
"220","1993-01-09","Harleysville Bank reports earnings for Qtr to Dec 31",0
"221","1993-01-09","Light-Rail Link Between Manhattan and Airports Makes Sense; Extend the Subway",0.125
"222","1993-01-09","NEWS SUMMARY",0
"223","1993-01-09","Observer; Lean And Mean",-0.333333333333333
"224","1993-01-09","Couples Chosen as PGA Player of Year",0.2
"225","1993-01-09","Brajdas Corp. reports earnings for Qtr to Nov 28",0
"226","1993-01-10","Renie Costello, Henri Schelfhout",0
"227","1993-01-10","Off to U.S., Japanese Pack Words, Like 'Police!'",0.2
"228","1993-01-10","Islanders' Quick Start Not Enough to Offset Dry Spell",0.142857142857143
"229","1993-01-10","PAPERBACK BEST SELLERS: January 10, 1993",0.25
"230","1993-01-10","St. John's Clings to Classics",0.333333333333333
"231","1993-01-10","In Bosnia, Peace at Any Price Is Getting More Expensive",-0.2
"232","1993-01-10","On the Town",0
"233","1993-01-10","Beyond Start II: A New Level of Instability",-0.2
"234","1993-01-10","What Olympus Means In Jobs and Revenues",-0.25
"235","1993-01-10","CHILDREN'S BOOKS",0
"236","1993-01-10","NORTHEAST NOTEBOOK: Blue Bell, Pa.; New Builder, New Project",0
"237","1993-01-10","Good Buys On Theater Tickets",0.5
"238","1993-01-10","Finishing School Next for Knicks",0
"239","1993-01-10","From Astra: Help in Getting Foscavir",-0.25
"240","1993-01-10","Q and A",NA
"241","1993-01-10","You Can't Always Get What You Want",-0.25
"242","1993-01-10","Kristine Simpson, Brian J. Kopan",0
"243","1993-01-10","Corrections",1
"244","1993-01-10","FINANCIAL SCANDAL IS SHAKING KUWAIT",-0.5
"245","1993-01-10","Tutoring, the New Growth Industry",0.25
"246","1993-01-10","Recent Sales",0
"247","1993-01-10","Smith Spells Out Rangers' Defeat",-0.25
"248","1993-01-10","What's New At the U.N.? Ask Drew U.",0
"249","1993-01-10","Conference Car On Amtrak Train",0.5
"250","1993-01-10","Alexandra Alger And Daniel Chung",0
"251","1993-01-11","Nicholas U. Mayall, 86, Leader Of Studies on Nature of Universe",0
"252","1993-01-11","Iraq, as Threatened, Prevents U.N. Inspectors From Flying In on Own Plane; Iraqis Cross Into Kuwait",-0.222222222222222
"253","1993-01-11","POLICE SAY LITTLE IN ILLINOIS KILLINGS",-0.2
"254","1993-01-11","Walter Gahagan, 82; Headed Dredging Firm",0.2
"255","1993-01-11","Editorial Notebook; An Oasis in Brooklyn",0.25
"256","1993-01-11","Review/Opera; Smetana's Long-Absent 'Bride' Is Back in Town",0.166666666666667
"257","1993-01-11","Eagles Tell What Went Wrong, Then Ask, Is This Goodbye?",0
"258","1993-01-11","A Fashion Neophyte Steps in at British Vogue",0.2
"259","1993-01-11","Man Dying From Hepatitis Is Given a Baboon's Liver",0
"260","1993-01-11","Child Custody Trial: Witch Hunt Or Protecting a Youth's Future?",0
"261","1993-01-11","Former I.B.M. Executive To Run Venture in Israel",-0.333333333333333
"262","1993-01-11","Review/Pop; A Rock-and-Roll Language Reflects Urban Dissonance",0
"263","1993-01-11","China Builds Its Military Muscle, Making Some Neighbors Nervous",-0.142857142857143
"264","1993-01-11","The Invisible Ms. Sabol",-0.5
"265","1993-01-11","Amgen and Miles Sign Small Biotech Concerns",-0.166666666666667
"266","1993-01-11","Might as Well Book Mojo Nixon",0.2
"267","1993-01-11","Pollution-Weary Minorities Try Civil Rights Tack",0.166666666666667
"268","1993-01-11","Stars Flock to Be in HBO Film About the Early Years of AIDS",0.142857142857143
"269","1993-01-11","Inspirations on Martin Luther King Jr.",0.25
"270","1993-01-11","Clinton Says Goodbye to His Home Congregation",0.4
"271","1993-01-11","Review/Opera; Making Fun of the Frailties of Gods and Mortals",0
"272","1993-01-11","Quendale Journal; The Afflicted Shetlands Pray, for Man and Beast",-0.142857142857143
"273","1993-01-11","Ticking Into an Uncertain Future",0
"274","1993-01-11","Jacqueline Merl, Richard Altman",0
"275","1993-01-11","Review/Dance; Folk Forms and More From Siberia",0
"276","1993-01-12","Business Digest",0
"277","1993-01-12","Total Systems Services reports earnings for Qtr to Dec 31",-0.142857142857143
"278","1993-01-12","On My Mind; Lessons of Casablanca",0
"279","1993-01-12","Medical Science",0
"280","1993-01-12","CHRONICLE",0
"281","1993-01-12","Reporter's Notebook; New TV Shows: Sure Hits Replacing Sure Hits (Not!)",-0.111111111111111
"282","1993-01-12","Random Access Inc. reports earnings for Qtr to Nov 30",0.142857142857143
"283","1993-01-12","Week of Rioting Leaves Streets of Bombay Empty",-0.166666666666667
"284","1993-01-12","Royal Palm Beach Colony L.P.  reports earnings for Qtr to Sept 30",-0.125
"285","1993-01-12","Signs of a Staff Mutiny in Sunbeam Turmoil",-0.2
"286","1993-01-12","Nominee for Academy A Newcomer to Politics",0.25
"287","1993-01-12","Plea Deal For Trader Unravels",0
"288","1993-01-12","Digital Communications Associates Inc. reports earnings for Qtr to Dec 31",0.25
"289","1993-01-12","Kansas Wins With Second-Half Spurt",0
"290","1993-01-12","McGirt Weighs In Easily But Leon Has Difficulty",-0.2
"291","1993-01-12","Special Devices Inc. reports earnings for Qtr to Oct 31",0.142857142857143
"292","1993-01-12","Lemelin Puts Away Mask",0
"293","1993-01-12","Coin-Tossing Computers Found to Show Subtle Bias",0
"294","1993-01-12","Maxtor Corp. reports earnings for Qtr to Dec 26",0
"295","1993-01-12","Home Savings (Fla.) reports earnings for Year to Sept 30",0.142857142857143
"296","1993-01-12","Blackman Has the Shot, but So Far It's a Supporting Role",0
"297","1993-01-12","Evolution of Tabby Cat Mapped in Brain Study",-0.166666666666667
"298","1993-01-12","Delchamps Inc. reports earnings for Qtr to Dec 26",0
"299","1993-01-12","Northwest Cuts Fares to Help Spur Leisure Travel",0.142857142857143
"300","1993-01-12","Classical Music in Review",0.333333333333333
"301","1993-01-13","Wounded Officer Speaks to New Police Graduates",0
"302","1993-01-13","Sonic Corp. reports earnings for Qtr to Nov 30",0
"303","1993-01-13","Western Microwave reports earnings for Year to Sept 30",0
"304","1993-01-13","Justices Split On Just What A 'Person' Is",0.25
"305","1993-01-13","Amsouth Bancorp reports earnings for Qtr to Dec 31",0
"306","1993-01-13","Harassment Confronted In Albany",-0.666666666666667
"307","1993-01-13","E-Z-EM Inc. reports earnings for Qtr to Nov 28",0
"308","1993-01-13","Review/Television: Charlie Rose; A Late-Night Host For PBS, With Smiles And Perpetual Praise",0.222222222222222
"309","1993-01-13","Grounded Tanker Breaks Apart and Spills the Rest of Its Oil Into the Sea",-0.125
"310","1993-01-13","Review/Cabaret; A New Round of Broadway Sendups, Vintage '93",0.166666666666667
"311","1993-01-13","Bridge",0
"312","1993-01-13","Allied Bankshares reports earnings for Qtr to Dec 31",0.166666666666667
"313","1993-01-13","When the Film Audience Controls the Plot",-0.25
"314","1993-01-13","Herman Odell; Lawyer, 81",0
"315","1993-01-13","Corrections",1
"316","1993-01-13","Paramount Communications Inc.  reports earnings for Qtr to Oct 31",0.285714285714286
"317","1993-01-13","Boxing; McGirt's Victory Is Anything But Routine",0
"318","1993-01-13","Clinton's Aide Defends Choice for Commerce",0.2
"319","1993-01-13","Chicago Board Set to Enter Swaps Market",0
"320","1993-01-13","Bosnian Serb Accepts Accord   The leader of the ethnic Serbs in Bosnia and Herzegovina reversed himself and said he accepted a proposed accord for peace.  Page A6.",0.3125
"321","1993-01-13","Everybody Loves a Winner, And Especially His Coattails",0.2
"322","1993-01-13","Pro Basketball; Petrovic Will Rejoin Nets for Cavs Tonight",0.25
"323","1993-01-13","Union Plans Brief Strike At Boeing",-0.2
"324","1993-01-13","St. Paul Bancorp Inc. reports earnings for Qtr to Dec 31",0
"325","1993-01-13","Twin Brothers Shot on Way Home From School",0
"326","1993-01-14","Board of Education Votes A School-Choice Program",0.2
"327","1993-01-14","Grieving in New Jersey Town For Marine Killed in Somalia",-0.285714285714286
"328","1993-01-14","European Community Holds Balkan Key",0.2
"329","1993-01-14","CIT Group Holdings Inc. reports earnings for Year to Dec 31",0
"330","1993-01-14","Uno Restaurant Corp.  reports earnings for Qtr to Dec 27",0
"331","1993-01-14","The Knicks Fall Into A Rocky Abyss",-0.5
"332","1993-01-14","RESULTS PLUS",0
"333","1993-01-14","Essay; Clearing Clinton's Throat",0.25
"334","1993-01-14","New Housewares In Search of a Home",0
"335","1993-01-14","Christopher Sees A Place for Force",-0.25
"336","1993-01-14","Thomas B. Curtis Is Dead at 81; Missouri Republican Defied Nixon",-0.285714285714286
"337","1993-01-14","BUSINESS DIGEST",0
"338","1993-01-14","Perils of a Senator",-0.5
"339","1993-01-14","Coleman and Anderson Roll",0
"340","1993-01-14","Events: Benefit for a Florida Garden",0.25
"341","1993-01-14","Sparta Foods Inc. reports earnings for Qtr to Sept 30",0
"342","1993-01-14","Parker Drilling Co.  reports earnings for Qtr to Nov 30",0
"343","1993-01-14","Doctors Admit Ignoring Dying Patients' Wishes",0
"344","1993-01-14","Levi's Tailors Dockers to New Market",0
"345","1993-01-14","Just Punishment for Iraq's Offenses",-0.25
"346","1993-01-14","Dionex Corp. reports earnings for Qtr to Dec 31",0
"347","1993-01-14","Printronix reports earnings for Qtr to Dec 25",0
"348","1993-01-14","Hitting Hussein With a Stick, Keeping a Sledgehammer Ready",-0.166666666666667
"349","1993-01-14","Canonie Environmental Services reports earnings for Qtr to Nov 30",-0.142857142857143
"350","1993-01-14","Square Industries reports earnings for Qtr to Nov 30",0.333333333333333
"351","1993-01-15","Dr. George Gero, 91, A Psychoanalyst, Dies",-0.25
"352","1993-01-15","THE NEW PRESIDENCY: Clinton's Headaches: A World Afflicted by Wars and Poverty -- Japan and East Asia; A Rising Sun; Crises-in-Waiting",-0.285714285714286
"353","1993-01-15","First Michigan Bank Corp. reports earnings for Qtr to Dec 31",0
"354","1993-01-15","Review/Film; Did She Use Her Body As a Murder Weapon?",0
"355","1993-01-15","Haitians' Advocates Admit Some Feelings of Betrayal",0
"356","1993-01-15","Record Sales For Microsoft And Apple",0
"357","1993-01-15","Market Place; A Hot Company With a Low Profile",-0.166666666666667
"358","1993-01-15","I.R.S. Has Come Up With a New Headache",0
"359","1993-01-15","TV Networks Prove Crime Really Pays",0
"360","1993-01-15","Betting the Farm on the Capricious Consumer",-0.25
"361","1993-01-15","Congressmen Propose Bill To Curb Handgun Traffic",0
"362","1993-01-15","Retail Sales Advance 1.2%; Initial Jobless Claims Jump",0
"363","1993-01-15","Mercantile Bancorp reports earnings for Qtr to Dec 31",0
"364","1993-01-15","The Art Market",0.5
"365","1993-01-15","Money Fund Assets Are Up",0.333333333333333
"366","1993-01-15","Boxing; Foreman Is So Busy He Can't Retire",-0.4
"367","1993-01-15","Islamic Militants, Pushed Aside, Express Anger in Somali Port",-0.25
"368","1993-01-15","Unitel Video Inc.  reports earnings for Qtr to Nov 30",0
"369","1993-01-15","THE NEW PRESIDENCY: Top of the Ticket; Gore Finds His Role Shrinking Since Campaign, Article Says",0
"370","1993-01-15","Elcor Corp. reports earnings for Qtr to Dec 31",0
"371","1993-01-15","Salick Health Care reports earnings for Qtr to Nov 30",0.285714285714286
"372","1993-01-15","Whitman Corp.  reports earnings for Qtr to Dec 31",0
"373","1993-01-15","The Katie Beers Case; Their Day on 'Donahue': Dirty Linen on the Air",-0.125
"374","1993-01-15","At the Bar; A Brooklyn-born lawyer finds himself at the center of a civil-rights case in Israel.",-0.125
"375","1993-01-15","Pro Football; N.F.L.P.A. Soon To Be a Union",0.2
"376","1993-01-16","Man Seems to Reject Baboon Liver",0
"377","1993-01-16","Health International reports earnings for Qtr to Dec 31",0.166666666666667
"378","1993-01-16","Foreman Is Maintaining",0
"379","1993-01-16","THE NEW PRESIDENCY: The Democratic National Committee; New Party Chairman Is Planning to Look Beyond Washington",0
"380","1993-01-16","Caldwell Partners International reports earnings for Qtr to Nov 30",0.142857142857143
"381","1993-01-16","New Lives Prompt Gifts to the Neediest",0.6
"382","1993-01-16","Rev. Martin Luther King Jr.'s Birthday Is Remembered in Washington",0
"383","1993-01-16","Turning Out the Lights on the Lanes",0
"384","1993-01-16","Observer; Must Be Democrats",0
"385","1993-01-16","MGIC Investment Corp.  reports earnings for Qtr to Dec 31",0
"386","1993-01-16","Knicks Find Their Offense In Dallas",-0.25
"387","1993-01-16","Behind the Mutiny at Sunbeam-Oster",0
"388","1993-01-16","First of Long Island Corp. reports earnings for Year to Dec 31",0
"389","1993-01-16","A Rescue Operation for Congress",0.333333333333333
"390","1993-01-16","Sammy Cahn, Word Weaver Of Tin Pan Alley, Dies at 79",-0.125
"391","1993-01-16","Split Threatens Lebanon's Biggest Christian Party",-0.333333333333333
"392","1993-01-16","Rehabilitating a Shattered Credit Rating",0.5
"393","1993-01-16","How the Supreme Court's Home-Office Ruling Affects Filers",0.333333333333333
"394","1993-01-16","Lemieux's Comfort Is Close-Knit",0.333333333333333
