"","pub_date","main","score"
"125","1989-01-05","Next Flight of a Shuttle Moved Back Five Days",0.142857142857143
"126","1989-01-06","California's Deukmejian Says He Won't Seek a Third Term",0
"127","1989-01-06","U.S. ASKS SOVIET AID IN PRESSING LIBYA ON CHEMICAL ARMS",0
"128","1989-01-06","Correction",1
"129","1989-01-06","Intermetrics Inc reports earnings for Qtr to Nov 30",0
"130","1989-01-06","Tarpley Suspended",-0.5
"131","1989-01-06","Intermagnetics General Corp reports earnings for Qtr to Nov 27",0
"132","1989-01-06","Bird Return Nears",0.333333333333333
"133","1989-01-06","F.D.A. Panel Finds No Need for Change In Taking of the Pill",-0.142857142857143
"134","1989-01-06","Ex-Insider Who Elects To Remain on Outside",-0.25
"135","1989-01-06","The Singer Madonna Again Files for Divorce",-0.25
"136","1989-01-06","National Medical Enterprises Inc reports earnings for Qtr to Nov 30",0
"137","1989-01-06","Cockpit Voices, Critical Moments",0
"138","1989-01-06","New Director at Photography Museum",0
"139","1989-01-06","ReviewFilm; Love, and Discord, Between Sisters in Liverpool",0
"140","1989-01-06","Pacers Pick Versace In Third Change",-0.2
"141","1989-01-06","Auctions",0
"142","1989-01-06","Shenyang Journal; A City That Undoes Mao Under His Steady Gaze",0
"143","1989-01-06","Grumman Offering Notes With Buyout Protections",0.4
"144","1989-01-06","Charles J. Buesing, Executive, 79",-0.333333333333333
"145","1989-01-06","School Bus Driver in Drug Arrest",0
"146","1989-01-06","Review/Art; The Possibilities of Line at the Nolan Gallery",0
"147","1989-01-06","Debt Crisis For Banks Said to End",-0.2
"148","1989-01-06","Diner's Journal",0
"149","1989-01-06","U.S. Criticizes Bonn on Response To Charges on Chemical Company",0
"150","1989-01-06","Steinberg's Lawyer Finds Sudden Fame, and Infamy",0.166666666666667
"151","1989-01-07","Social Security Reserves",0.333333333333333
"152","1989-01-07","Bonn Asks U.S. for Evidence of Libya Connection",0.2
"153","1989-01-07","Polaroid Stock Plan Upheld; Setback for Shamrock Seen",0.142857142857143
"154","1989-01-07","Man Found Dead in His Car Was Wanted in L.I. Killing",-0.166666666666667
"155","1989-01-07","Four Dead, Five Injured in Connecticut Fire",-0.5
"156","1989-01-07","Oklahoma St. Is Placed On Probation",0
"157","1989-01-07","President Enters a Hospital For Surgery on Hand Today",0.166666666666667
"158","1989-01-07","ANSWERS TO QUIZ",0
"159","1989-01-07","But Does Ice Cream Go With Romance?",0.333333333333333
"160","1989-01-07","Injury to Maggie Smith Leads to 'Lettice' Delay",-0.166666666666667
"161","1989-01-07","Bush Calls Walsh's Motion 'the Proper Suggestion'",0.333333333333333
"162","1989-01-07","Inmates Interview Author About Dr. King",0.25
"163","1989-01-07","Capt. Crab Inc. reports earnings for Qtr to Aug 28",0
"164","1989-01-07","A Witness Says Nussbaum Hit And Flung Lisa",0
"165","1989-01-07","Corrections",1
"166","1989-01-07","PROTESTS FOLLOW HANGING OF 2 SIKHS",-0.5
"167","1989-01-07","RESULTS PLUS",0
"168","1989-01-07","Review/Music; A Guitarist From Italy",0
"169","1989-01-07","Washington's Lesson for Washington",0
"170","1989-01-07","Autoclave Engineers reports earnings for Qtr to Nov 30",0
"171","1989-01-07","Heading for a Victory",0.5
"172","1989-01-07","2 South African Black Policemen Die in Township Grenade Attack",-0.25
"173","1989-01-07","SATURDAY NEWS QUIZ",0
"174","1989-01-07","Patents; 3 New Drugs Backed for AIDS Study",0.166666666666667
"175","1989-01-07","Correction",1
"176","1989-01-08","AT END OF AN ERA, PRAYERS IN TOKYO",0
"177","1989-01-08","Fighting Dirty Air And Motorists' Ire",-0.4
"178","1989-01-08","Armchair Travel",0.5
"179","1989-01-08","Planning Ahead",0
"180","1989-01-08","From the Inside Out",0
"181","1989-01-08","They Talk a Lot, but at Least They're Trying",-0.2
"182","1989-01-08","Autodidact",0
"183","1989-01-08","Innocent Tenant Evictions Cause Koch to Assail Policy",-0.142857142857143
"184","1989-01-08","Pursuing the Tears - and Laughter - in Parenting",0
"185","1989-01-08","New York's Campaign Finance Law: Limits and Loopholes",0
"186","1989-01-08","Pentagon Mapping Action in Fraud Investigation",-0.2
"187","1989-01-08","FICTION",0
"188","1989-01-08","Baseball Notebook; Mattingly Is Still Top Hitter Despite Off Year, Study Says",-0.1
"189","1989-01-08","Melding Design and Disability",-0.333333333333333
"190","1989-01-08","Question Of the Week; Which Teams Will Meet in the Super Bowl?",0.285714285714286
"191","1989-01-08","Susan Mary O'Connor To Be Married in April",0.2
"192","1989-01-08","Deer Problem At Chemical Plant",-0.25
"193","1989-01-08","RIVER BLINDNESS: CONQUERING AN ANCIENT SCOURGE",0
"194","1989-01-08","A NEW BREED AT THE BARRICADES",0
"195","1989-01-08","Arts Groups Court the County's Older Residents",0.333333333333333
"196","1989-01-08","London",0
"197","1989-01-08","BLOCKED PASS",-0.5
"198","1989-01-08","Winfield Answered",0
"199","1989-01-08","Answering The Mail",0
"200","1989-01-08","Reagan Budget: $1.15 Trillion",0
"201","1989-01-09","Job Security a Mirage for Unions Despite Wage Concessions of 80's",0.285714285714286
"202","1989-01-09","Fitness; Start Slowly and Use Common Sense",0.5
"203","1989-01-09","NEWS SUMMARY",0
"204","1989-01-09","How Many Young Lives Is a Basilica Worth?; Third World Debt",0.25
"205","1989-01-09","Koch Seeks Taxes on Co-ops For Increased Child Services",-0.285714285714286
"206","1989-01-09","Bus Companies in Brooklyn Are Investigated for Bribery",0.2
"207","1989-01-09","Ketchum Fills Creative Post",0.5
"208","1989-01-09","Digital Will Introduce PC's and Work Stations",0.166666666666667
"209","1989-01-09","How Many Young Lives Is a Basilica Worth?; John the Divine Largest",0.375
"210","1989-01-09","Washington Talk: Briefing; Symington Tribute",0.2
"211","1989-01-09","Market Place; The High Price Of Manipulation",-0.2
"212","1989-01-09","Schoolchildren Raise Money for the Neediest",-0.25
"213","1989-01-09","Nathan G. Finkelstein, 73, Dies; Chairman of Beauty Salon Chain",0
"214","1989-01-09","New Prosecutor Vows to Battle Drugs at School",-0.166666666666667
"215","1989-01-09","Sun-Times Deal is Called Sign of Gains",0.4
"216","1989-01-09","Passenger Bobsleds at Lake Placid",0
"217","1989-01-09","Quotation of the Day",0
"218","1989-01-09","The 60's for Sale",0
"219","1989-01-09","Topics of The Times; The Snooker Boom",0.25
"220","1989-01-09","Perks for Peres Aggrieve an Austerity-Minded Israel",-0.2
"221","1989-01-09","Chief of Canon U.S.A. Is Returning to Japan",0.2
"222","1989-01-09","'Who Is a Jew' Remains A Volatile Issue in U.S.",-0.25
"223","1989-01-09","Women Meet, Ideology in Back Row",0.4
"224","1989-01-09","The Mideast, Bush's First Test",0
"225","1989-01-09","Readings From 'Kitty'",0
"226","1989-01-10","Washington Talk: Briefing; On Their Own",0
"227","1989-01-10","Suburban Homelessness Is a Problem With an Illegal Solution",-0.2
"228","1989-01-10","Harold H. Goldberg Jr., Realtor, 62",0
"229","1989-01-10","THE MEDIA BUSINESS: Advertising; Saatchi Ad for Project To Aid the Homeless",0.142857142857143
"230","1989-01-10","HOCKEY: Law and Order Bring Success; Police Training Comes In Handy for Canadiens Coach",0.454545454545455
"231","1989-01-10","Review/Television; A Lesson for Young Viewers",0
"232","1989-01-10","Pentagon Expected To Bar Some Figures In the Fraud Inquiry",-0.333333333333333
"233","1989-01-10","Setback for Fed Jurisdiction",-0.333333333333333
"234","1989-01-10","Eastern Gets $105 Million I.R.S. Waiver",-0.25
"235","1989-01-10","Helene Curtis Industries reports earnings for Qtr to Nov 30",0.142857142857143
"236","1989-01-10","Dr. Milton J. Brothers, Diabetes Specialist, 62",0.25
"237","1989-01-10","Hewlett-Packard's New Work Station",0
"238","1989-01-10","Marchi, After 16 Years, Loses Post On Finance Panel in Senate Shifts",-0.125
"239","1989-01-10","Healthvest reports earnings for Qtr to Dec 31",0
"240","1989-01-10","Cox to buy Texas Papers",0.25
"241","1989-01-10","Chinese Dissident Freed From Jail, but Restricted",-0.4
"242","1989-01-10","Effect of Abortion on Women Is Discounted",0.25
"243","1989-01-10","TALKS BROKEN OFF BY AFGHAN REBELS",-0.25
"244","1989-01-10","Noxell Replaces Rabbits In Tests of Cosmetics",0
"245","1989-01-10","Default Case Jury Let Go",-0.5
"246","1989-01-10","Some Daughters of Modern Dance Prepare Series",0.4
"247","1989-01-10","THE MEDIA BUSINESS: Advertising; People",0
"248","1989-01-10","Dollar Rises Against Mark But Loses Ground to the Yen",-0.166666666666667
"249","1989-01-10","Institute Plans to Revive 100-Inch Telescope",0.2
"250","1989-01-10","Colorado Prime reports earnings for Year to Oct 28",0.166666666666667
"251","1989-01-11","Rostropovich to Conduct Premiere Of Unpublished Shostakovich Work",0.166666666666667
"252","1989-01-11","Coping With Twins",0
"253","1989-01-11","Marine's Death in Training Becomes a Harsh Lesson for Corps",-0.142857142857143
"254","1989-01-11","A Champion Prosecutor Faces Politics of Nuance",0.4
"255","1989-01-11","Allegheny Plan Spurs Opposition",-0.25
"256","1989-01-11","'Black and Blue' Postpones Opening",0.25
"257","1989-01-11","First American Tennesse Corp reports earnings for Qtr to Dec 31",0
"258","1989-01-11","Stephen Csoka, Painter, 92",0
"259","1989-01-11","Mistrial in GAF Stock Case",0
"260","1989-01-11","U.S. Report Raises Estimate of Smoking Toll",-0.2
"261","1989-01-11","Lessons",0
"262","1989-01-11","Topics of The Times; Red Stars",0
"263","1989-01-11","Lady Tech Star Wins",0
"264","1989-01-11","Tyco Laboratories Inc reports earnings for Qtr to Nov 30",0
"265","1989-01-11","Eastern and Machinists Near a Showdown",0
"266","1989-01-11","Changes in '91 Tourney Upheld",0.333333333333333
"267","1989-01-11","8 Desktop Computers Introduced by Digital",0
"268","1989-01-11","OPEC Pact Lifts Oil Prices, But $18-$20 Goal Is Elusive",0
"269","1989-01-11","And the Band Played On",0.5
"270","1989-01-11","G.O.P. TO PAY BILL OF QUAYLE HOLIDAY",0.2
"271","1989-01-11","Excerpts From Address by Kean",0
"272","1989-01-11","100 Approved for Soviet Legislature",0.333333333333333
"273","1989-01-11","Criticare Systems Inc reports earnings for Qtr to Dec 31",0
"274","1989-01-11","Nevada Scholarships Stem Student Exodus",0
"275","1989-01-11","Batus to Close Units in Europe",0
"276","1989-01-12","River Forest Bancorp reports earnings for Qtr to Dec 31",0
"277","1989-01-12","Washington Talk: Briefing; Principal, Not Partner",0.4
"278","1989-01-12","Canadiens Tough to Beat at Home, but Devils Try",-0.5
"279","1989-01-12","EA Engineering, Science & Technology Inc reports earnings for Qtr to Nov 30",0
"280","1989-01-12","Jole Veneziani, Designer, 87",0
"281","1989-01-12","Tale of a Soviet Cap and a Missing Flight Recorder",-0.166666666666667
"282","1989-01-12","Rising Rents Threaten Theater Companies",0
"283","1989-01-12","Falcon Products Inc reports earnings for Qtr to Oct 29",0.142857142857143
"284","1989-01-12","Scientists Find How Allergic Reaction Works",0
"285","1989-01-12","Power Failure in Jersey Causes Transit Delays",-0.333333333333333
"286","1989-01-12","Battleground Of Mexicans; President Takes Aim At the Unions' Power",0
"287","1989-01-12","THE MEDIA BUSINESS: Advertising; A New Start In Direct Marketing",0
"288","1989-01-12","N.F.L. Plan Announced",0
"289","1989-01-12","Barnett Banks Inc reports earnings for Qtr to Dec 31",0
"290","1989-01-12","More U.S. War Dead Pledged",-0.333333333333333
"291","1989-01-12","Quotation of the Day",0
"292","1989-01-12","90 Feared Dead in Pakistan On Boat Carrying Mourners",-0.5
"293","1989-01-12","Jorge Bolet Cancels",-0.333333333333333
"294","1989-01-12","A Debt Swap To Aid Nature",0.5
"295","1989-01-12","Convention Tightens Scholarship Eligibility",0
"296","1989-01-12","California Utility In Bond Offering",0.5
"297","1989-01-12","Hearing Is Set In GAF Trial",0
"298","1989-01-12","Mary Field Twombly, Teacher, 79",0
"299","1989-01-12","Raden Haji Harsoyo, U.N. Commander, 63",0
"300","1989-01-12","SHIITE WAR SPLITS SYRIANS AND IRAN",-0.4
"301","1989-01-13","Hospital Murder Victim Buried in South Carolina",-0.166666666666667
"302","1989-01-13","Bush Inaugural Will Signal Open, Accessible President",0.571428571428571
"303","1989-01-13","Hinson and Nets Miss Their Big Shot",-0.4
"304","1989-01-13","Inauguration With a Mission",0.5
"305","1989-01-13","Cold Brown Fields",-0.333333333333333
"306","1989-01-13","Washington Talk: Briefing; Tariff Trouble",-0.4
"307","1989-01-13","BRIEFS",0
"308","1989-01-13","Tyson Visits Givens in Canada, and Controversy Again Tags Along",-0.142857142857143
"309","1989-01-13","Student Takes Gun to School; Another Is Caught With Fake",-0.285714285714286
"310","1989-01-13","Oil Prices End Unchanged After Day of Wild Swings",-0.142857142857143
"311","1989-01-13","Johnny Coles's Trumpet",0
"312","1989-01-13","BUSINESS DIGEST",0
"313","1989-01-13","Andrea Roschelle, Lawyer, And Howard Leader Wed",0
"314","1989-01-13","Punjab Militants Said to Kill 36",-0.25
"315","1989-01-13","Chemical Net Rose 25.7% in 4th Quarter",0
"316","1989-01-13","RESULTS PLUS",0
"317","1989-01-13","Pity the Serfs at Our Medieval Universities",-0.25
"318","1989-01-13","N.A.A.C.P. Sues The Times Over Real-Estate Advertising",0
"319","1989-01-13","Transactions",0
"320","1989-01-13","Delta Government Options Given Approval by S.E.C.",0.333333333333333
"321","1989-01-13","Liberty National Bancorp reports earnings for Qtr to Dec 31",0.142857142857143
"322","1989-01-13","Experimental Ulcer Drug Held Superior to Current Mainstay",0.142857142857143
"323","1989-01-13","Whittle Chief Executive Announces Resignation",-0.4
"324","1989-01-13","'At the Chelsea' Festival Looks at Hotel's History",0.2
"325","1989-01-13","Home Savings & Loan Assn Inc of Duram, North Carolina reports earnings for Qtr to Dec 31",0.0833333333333333
"326","1989-01-14","Review/Concert; Soviet Emigre Conducts Prokofiev Sixth Symphony",0
"327","1989-01-14","U.S. Urges 2 Steps on Measles",0
"328","1989-01-14","Board of Estimate Approves Twin Towers for First Ave.",0.142857142857143
"329","1989-01-14","Midseason Clash for Powerhouses",-0.333333333333333
"330","1989-01-14","KEY NORTH COUNTS DISMISSED BY COURT",0
"331","1989-01-14","Quayle Trip May Be in Store",0
"332","1989-01-14","Times Appoints 2 in Photos and Design",0.25
"333","1989-01-14","(A Pop Quiz) Leveraged Buyouts Are: Good for U. S. Business",0.166666666666667
"334","1989-01-14","British Computer Users Have an Unlucky 13th",-0.25
"335","1989-01-14","Bell Atlantic Unit Gets U.S. Contract",-0.2
"336","1989-01-14","Woman, 18, Is Shot to Death At a McDonald's in Brooklyn",-0.4
"337","1989-01-14","Susan Parmenter Wed in Scarsdale",0
"338","1989-01-14","Anti-abortion Protesters Defy Court Order",-0.2
"339","1989-01-14","Tenneco Unit Sale",0
"340","1989-01-14","Rushdie Novel Brings Bomb Threats",-0.4
"341","1989-01-14","Venality So Bald It's Now Intolerable",-0.25
"342","1989-01-14","Dow Adds 3.75, to 2,226.07, in Slow Trading",0
"343","1989-01-14","Editors' Note",0
"344","1989-01-14","Sooner Lineman Shot",-0.333333333333333
"345","1989-01-14","New Chairman and Panel Are Named at Moet Vuitton",0
"346","1989-01-14","John Unterecker, 66, A Poet and Biographer",0
"347","1989-01-14","Correction",1
"348","1989-01-14","U.S. Sees Gains in Effort to Stop West German Aid to Libya Chemical Plant",0.2
"349","1989-01-14","Peter Nichols, Journalist, 60",0
"350","1989-01-14","Shearson to Take Write-Off Of $105.5 Million for the Year",0
"351","1989-01-15","THE WORLD: A Vicious Circle Keeps Latin America in Debt; Where the Burden Is Heaviest",-0.333333333333333
"352","1989-01-15","Getting Used to the Far Side of 50",0
"353","1989-01-15","Study Links Male Unemployment And Single Mothers in Chicago",-0.285714285714286
"354","1989-01-15","IN QUOTES",0
"355","1989-01-15","A Moderately Priced Newcomer",0.333333333333333
"356","1989-01-15","Shot-Putter Wins Despite Incident",0
"357","1989-01-15","N.C.A.A. Rule Called Result of Self-Interest",0.2
"358","1989-01-15","A Regular Guy Goes to the White House",0
"359","1989-01-15","Thriving with Turgenev",0.5
"360","1989-01-15","Ruth Ann Brophy Wed to Executive",-0.2
"361","1989-01-15","IT'S A SMALL WORLD",0
"362","1989-01-15","U.S. RELINQUISHES ALABAMA PRISONS",-0.333333333333333
"363","1989-01-15","Take It Easy! You're Going on Vacation",0.25
"364","1989-01-15","Ready-Made Alibi",-0.5
"365","1989-01-15","Origins of Imperial Line",0.333333333333333
"366","1989-01-15","Four on the Outside",-0.5
"367","1989-01-15","Rough Week for Valvano and North Carolina St.",-0.2
"368","1989-01-15","John Duncan Engaged To Heather Hawkins",0.2
"369","1989-01-15","Leader's Swing",0
"370","1989-01-15","Residential Resales",0
"371","1989-01-15","Judge Faulted in Departure of Discipline-Panel Aides",0
"372","1989-01-15","WINTER WARMTH",0.5
"373","1989-01-15","Too Many Bugs In Replay System",-0.25
"374","1989-01-15","St. John's Rallies to Upset Syracuse",0
"375","1989-01-15","Seeking Facts On Back Pain",0
"376","1989-01-16","THE MEDIA BUSINESS: Advertising; Accounts",0.25
"377","1989-01-16","TV Notes",0
"378","1989-01-16","THE MEDIA BUSINESS: Advertising; D.M.B.&B. Purchase",0
"379","1989-01-16","Knicks Get Set For Road",-0.25
"380","1989-01-16","Shifts Studied For Financial Regulators",-0.25
"381","1989-01-16","For Roundabout, Changes at the Top",-0.333333333333333
"382","1989-01-16","Treasury to Auction Only Bills This Week",0
"383","1989-01-16","Engine Fire Forces Jet to Land",-0.4
"384","1989-01-16","Tired of Cooling Their Heels, the Republicans Turn Up the Heat",-0.5
"385","1989-01-16","Soviet Militiamen Are Posing As Afghans, Insurgents Say",0
"386","1989-01-16","Reagan Says Ending Abortion Will Mean U.S. Is 'Civilized'",0.142857142857143
"387","1989-01-16","Sports World Specials; Dream Management",0.4
"388","1989-01-16","The Royal Shakespeare Thinks Busy And Better",0.2
"389","1989-01-16","New Yorkers Are Still Willing to Help the Blind; Worse in London",-0.125
"390","1989-01-16","THE MEDIA BUSINESS: Advertising; Foote, Cone Produces 'Sunkist K.I.D.S.'",0.125
"391","1989-01-16","Indications Look Better for Bonds",0.5
"392","1989-01-16","Plan to End Busing in Boston Runs Into Black Opposition",-0.285714285714286
"393","1989-01-16","Shanghai Journal; At the Cutting Edge of China's New Journalism",-0.285714285714286
"394","1989-01-16","Crime Victims Fought Back",-0.25
"395","1989-01-16","Reviews/Music; New Piano Music and Old",0
"396","1989-01-16","SUPER BOWL: Rice Overcomes Pain; Bengals Turn Tables",0
"397","1989-01-16","The Poor People's Campaign of 1989",-0.333333333333333
"398","1989-01-16","James Davidson, 48, Founder of Bus Service",-0.4
"399","1989-01-16","Chief Named by Texaco For Canadian Oil Unit",0
"400","1989-01-16","Man Sought in 7 Sex Attacks in Subways",0.2
"401","1989-01-17","Yonkers Fire Toll at 8; Violations Found",-0.4
"402","1989-01-17","At the Top: Foreign Policy",-0.333333333333333
"403","1989-01-17","Claims From Fires In Yellowstone Area Total $1.1 Million",-0.166666666666667
"404","1989-01-17","Latin Debt Crisis Seen as Threat To Continent's New Democracies",-0.25
"405","1989-01-17","WASHINGTON TALK: Briefing; Echo or Tocsin?",0
"406","1989-01-17","A Killing Silence in the Sudan",-0.333333333333333
"407","1989-01-17","BRIEFS",0
"408","1989-01-17","Jackson and the Garden Are Too Much for Spurs",0
"409","1989-01-17","Seton Hall Uses Defense to Thwart Villanova",0
"410","1989-01-17","Weldotron reports earnings for Qtr to Nov 30",0
"411","1989-01-17","Oneok Inc reports earnings for Qtr to Nov 30",0
"412","1989-01-17","Syncor International Corp reports earnings for Qtr to Nov 30",0
"413","1989-01-17","Cellcom Corp reports earnings for Year to Sept 30",0
"414","1989-01-17","Cuomo May Juggle Auto Fees to Aid Budget",0.142857142857143
"415","1989-01-17","Abbott Laboratories reports earnings for Qtr to Dec 31",0
