"","pub_date","main","score"
"234","1991-01-10","Decorating by Mail With Help From Eddie Bauer",0.2
"235","1991-01-10","Sophomore Year; Mr. Dinkins Turns Wishful",-0.2
"236","1991-01-10","HITLER QUOTE TIED TO PAPER'S STAFF",0
"237","1991-01-10","Themes for '91: A Sense of Limits And Wistfulness",0
"238","1991-01-10","Sophomore Year; Mr. Florio Tiptoes Into 1991",0
"239","1991-01-10","Walter Zirpolo, 75, Ex-New Jersey Mayor",0
"240","1991-01-10","As Family Protests, Hospital Seeks An End to Woman's Life Support",0.125
"241","1991-01-10","CHRONICLE",0
"242","1991-01-10","Celtics End Bucks' Eight-Game Winning Streak",0
"243","1991-01-10","FINANCE BRIEFS",0
"244","1991-01-10","New Setback in Jesuit Case in Salvador",0
"245","1991-01-10","U.S. Is Said To Pursue Pension Case",0
"246","1991-01-10","Stanley Expecting Drop in 1990 Net",-0.25
"247","1991-01-10","Toyota Set to Expand in U.S. Market",0
"248","1991-01-10","Soviets Buy U.S. Corn",0.333333333333333
"249","1991-01-10","How 3 Embattled Builders Survive",0.333333333333333
"250","1991-01-10","Corrections",1
"251","1991-01-11","Corrections",1
"252","1991-01-11","D.M.B.&B. Buying Agency To Expand in Health Care",0.5
"253","1991-01-11","Review/Opera; A Substitute As Elisabetta In 'Roberto Devereux'",-0.2
"254","1991-01-11","McVicker Hunt Is Deat at 84; Expert on Young",0
"255","1991-01-11","Daniel B. Dodson, 72, Retired Professor, Dies",-0.4
"256","1991-01-11","Rochester Telephone In Deal With Centel",0
"257","1991-01-11","Mercer Put on Gloves To Get Out of the Cold",-0.4
"258","1991-01-11","Key Rates",0
"259","1991-01-11","Steel Output Is Off by 1.8%",0
"260","1991-01-11","Books of The Times; Against Those 'Old Male Celibates'",0
"261","1991-01-11","McKids Is Closing",0
"262","1991-01-11","Judge Is Firm on Forced Contraception, but Welcomes an Appeal",0.333333333333333
"263","1991-01-11","EXECUTIVE CHANGES",-0.5
"264","1991-01-11","Diner's Journal",0
"265","1991-01-11","Surgeon General Calls Potent Wine a Threat",0.166666666666667
"266","1991-01-11","CHRONICLE",0
"267","1991-01-11","Chinese Leaders Warn of Electronic Spying",0
"268","1991-01-11","Going for Broke: Bradshaw Pouring It On in U.S. International's Last Season",-0.166666666666667
"269","1991-01-11","Rose Continues to Arouse Passions",0.5
"270","1991-01-11","Bronx Didn't Hamper 'Bonfire' (Just Hates It)",-0.166666666666667
"271","1991-01-11","Corrections",1
"272","1991-01-11","Scott Paper Effort To Sell Off Assets",0.2
"273","1991-01-11","Chief Executive Resigns At Saatchi's AC&R Unit",-0.333333333333333
"274","1991-01-11","Eligibility for Division III Is Redefined",-0.25
"275","1991-01-11","Prosecutors of Noriega Set to Defend U.S. Action",0
"276","1991-01-12","Daniel B. Dodson, 72, Retired Professor, Dies",-0.4
"277","1991-01-12","12 Keating Charges Are Dismissed",-0.666666666666667
"278","1991-01-12","Riders May Have Breathed Toxic Fumes in Brooklyn Subway Fire",-0.125
"279","1991-01-12","SUPPORT IN CONGRESS IS SEEN; ADDRESS TO TROOPS",0.2
"280","1991-01-12","BUSINESS DIGEST",0
"281","1991-01-12","Devils Call Up 3 Players",0
"282","1991-01-12","I.B.M. to Complete Unit Sale in March",0.2
"283","1991-01-12","3 Are Held in Slaying of Girl on School Bus",0
"284","1991-01-12","Ismail Must Decide By Feb. 1 Deadline",0
"285","1991-01-12","Citing Sex Classes, Bishop Bars School Leases",-0.142857142857143
"286","1991-01-12","Good Morning, Mr. Snow; How Did the Plows Do?",0.25
"287","1991-01-12","CHRONICLE",0
"288","1991-01-12","For Many Arab-Americans, F.B.I. Scrutiny Renews Fears",0
"289","1991-01-12","SOVIET ARMY RAIDS LITHUANIA OFFICES",-0.2
"290","1991-01-12","Familiar Names Receive Book Critics' Nominations",0.166666666666667
"291","1991-01-12","Pan Am Obtains Access To $50 Million of Loan",0.4
"292","1991-01-12","Your Money; Company Loyalty: A Potential Risk",0.4
"293","1991-01-12","First Fidelity Buys Branches in Jersey",0.4
"294","1991-01-12","Have a Nice Age",0.5
"295","1991-01-12","Review/Opera; Hockney Adds Magic To Mozart",0.2
"296","1991-01-12","A Retraction By Pioneer",0
"297","1991-01-12","U.S. Team Seeks to Reassure Israel",0.25
"298","1991-01-12","Rev. Marilyn Moore, A Church Official, 57",0
"299","1991-01-12","Snowstorm Blankets New York Area",0
"300","1991-01-12","MGM-Pathe Payment",0
"301","1991-01-13","For Glasnost in the Arts, Blues in the Night",0.25
"302","1991-01-13","Prophets of War; Men Plan; Battle Has a Mind of Its Own",-0.333333333333333
"303","1991-01-13","With the Motley Look, Clashing Is the Intent",-0.5
"304","1991-01-13","Garbage Company Faces Charges Of Illegal Medical-Waste Storage",-0.142857142857143
"305","1991-01-13","Review/Theater; A Killer, a Private Eye And Urban Unhappiness",-0.166666666666667
"306","1991-01-13","IN SHORT: NONFICTION",-0.5
"307","1991-01-13","Ex-Newark Aide Faces Prison",0
"308","1991-01-13","THE RUSH HOURS",0
"309","1991-01-13","Resource Center A Success at University",0.5
"310","1991-01-13","Jenny A. Kletzin, An Editor, Weds",0
"311","1991-01-13","Home Rule Is Really a 'Myth'",0
"312","1991-01-13","Disagreement Arises on Bill On Smoking And Hiring",-0.2
"313","1991-01-13","Bush's Limited Victory",0
"314","1991-01-13","Spies & Thrillers",0
"315","1991-01-13","On the Eve of Drifting Into War, Once Again",-0.333333333333333
"316","1991-01-13","High-Powered Swiss Refuge",0.333333333333333
"317","1991-01-13","Transactions",0
"318","1991-01-13","Ms. Meyer to Wed Donald Lowman",0
"319","1991-01-13","A 'National Treasure' That Bops and Swings",0.25
"320","1991-01-13","Track and Field; Johnson Is Shaky In Return to Racing",0
"321","1991-01-13","Aquino's New Chief of Staff Is Raising Hopes in Manila",0
"322","1991-01-13","Preacher Who Inspires, Protester Who Polarizes",0
"323","1991-01-13","A Small Revue Sings Of the Things That Last",0
"324","1991-01-13","Why a Cashless Society Wouldn't Work; 'Looking Backward'",-0.166666666666667
"325","1991-01-13","On the Eve of Drifting Into War, Once Again; Justice for All",0
"326","1991-01-14","From a Dove To a Hawk: 25-Year Trip",0
"327","1991-01-14","NEWS SUMMARY",0
"328","1991-01-14","Bush Deplores Soviet Crackdown But Takes No Steps in Response",0
"329","1991-01-14","Government Is Battered In 2 of ABC's Movies",0
"330","1991-01-14","In Germany, a Feeling Of Shock at Crackdown",-0.25
"331","1991-01-14","Mortgage Rates Mixed",-0.333333333333333
"332","1991-01-14","Shelter From the Rain",0.5
"333","1991-01-14","Fire in Old Building Kills 3",-0.5
"334","1991-01-14","Swedish Tobacco Move",0
"335","1991-01-14","Top Japanese Executive To Step Down",-0.25
"336","1991-01-14","For Salvadoran Refugees, an Empty Promise?; No Gift, Only Justice",0.166666666666667
"337","1991-01-14","Oliver Gleichenhaus; Burger Maker, 79",0
"338","1991-01-14","Chief of Bridges To Seek Advice On Repair Plan",0.166666666666667
"339","1991-01-14","Topics of The Times; Baghdad Betty, Animated",0
"340","1991-01-14","CONFRONTATION IN THE GULF: Atlanta; Vague Possibility Now a Step Away",-0.25
"341","1991-01-14","A.T.& T. Is Paid In Phone Suit",0.333333333333333
"342","1991-01-14","Text of Congressional Resolution on Use of Force in the Persian Gulf",0.142857142857143
"343","1991-01-14","Turning Against the Military Life They Once Chose",-0.25
"344","1991-01-14","Carter's Touchdown Caps Trek Back From Misery",0
"345","1991-01-14","TURKEY GIVES U.S. LIMITED BASE USE",0.2
"346","1991-01-14","Shoal Creek Decision Puts Golf on a New Course",0
"347","1991-01-14","Graham Heir and Cunningham Look",0
"348","1991-01-14","CHRONICLE",0
"349","1991-01-14","Financing Is Offered on S.& L. Assets",0.666666666666667
"350","1991-01-14","Israel, Rebuffing U.S. Plea, Says It Will Answer Attack",0
"351","1991-01-15","BRIEFS",0
"352","1991-01-15","Edberg Is a First-Round Survivor",0.333333333333333
"353","1991-01-15","Sharp's Futuristic Approach To Selling Office Products",0.333333333333333
"354","1991-01-15","European Nations Plan No Further Peace Efforts",0.2
"355","1991-01-15","Gorbachev Puts Blame for Clash On Lithuanians",-0.4
"356","1991-01-15","Teacher's Trial: Passion Killing Or Frame-Up?",0
"357","1991-01-15","Spoleto U.S.A. Festival Announces 1991 Season",0.2
"358","1991-01-15","The New World Order Dies",-0.25
"359","1991-01-15","Corrections",1
"360","1991-01-15","UAL's Unions Prepared To Renew Buyout Effort",0.166666666666667
"361","1991-01-15","A 'Guarantee' for Graduates",1
"362","1991-01-15","Man Faces Charges For Keeping Secret His AIDS Infection",-0.142857142857143
"363","1991-01-15","Drugs, Then Bureaucracy, Divide Mother and Children",-0.2
"364","1991-01-15","Hilton Hotels' Net Is Up 1.5%",0
"365","1991-01-15","IRAQI PARLIAMENT VOTES TO DEFY U.S.",-0.25
"366","1991-01-15","A Sugar-Free 'Nutcracker' With Men in Tutus",0
"367","1991-01-15","Chess",0
"368","1991-01-15","Manila Says Pact With the U.S. on Bases Is Close",0
"369","1991-01-15","AT THE FRONTIER, NO SIGN OF EXODUS",0
"370","1991-01-15","A Reverse of Fortunes For Harvard and Yale",0.25
"371","1991-01-15","Restraint, Mr. Bush",0
"372","1991-01-15","Dow Declines 17.58 in Day of Wide Swings",-0.2
"373","1991-01-15","Critic's Notebook; A Film Collaboration That Redefines the Term",0
"374","1991-01-15","Touring the Human Body With a Computer",0.25
"375","1991-01-15","Suspect in '63 Evers Slaying Vows Appeal of Extradition",0
"376","1991-01-16","In Districts That Bus, Issues Remain",0
"377","1991-01-16","3 Pirate Stars Top List Of 159 in Arbitration",0.2
"378","1991-01-16","Paul R. Miller Jr., 65, Public-Affairs Official",0
"379","1991-01-16","NEWS SUMMARY",0
"380","1991-01-16","CONFRONTATION IN THE GULF: The P.L.O.; Suspicion in Palestinian Slayings Now Focuses on Abu Nidal Group",-0.181818181818182
"381","1991-01-16","Bridge",0
"382","1991-01-16","CONFRONTATION IN THE GULF: The Mood; Personal Steps in March of History",-0.142857142857143
"383","1991-01-16","Quick Recovery Predicted",0
"384","1991-01-16","Ben Johnson Charged",-0.333333333333333
"385","1991-01-16","Rhode Island Suit Is Filed",0.25
"386","1991-01-16","CHRONICLE",0
"387","1991-01-16","CONFRONTATION IN THE GULF: Security; U.S. TAKES STEPS TO CURB TERRORISM",-0.142857142857143
"388","1991-01-16","Oil Traders Are Calm At Deadline",0.25
"389","1991-01-16","The Script in Lithuania",0
"390","1991-01-16","An Old Friend of Marcos Tests Campaign Waters",0.166666666666667
"391","1991-01-16","Agencies and Clients Plan Strategies if War Occurs",-0.166666666666667
"392","1991-01-16","Metropolitan Diary",0
"393","1991-01-16","India's Violence Damaging Tourist Industry",-0.2
"394","1991-01-16","CONFRONTATION IN THE GULF: Iraq; Gamble for Hussein: Power or Oblivion",-0.285714285714286
"395","1991-01-16","Notes and Bonds Decline in Price",-0.25
"396","1991-01-16","Father of Black Conservatism Remembered",0
"397","1991-01-16","Ryan Vs. Ryan",0
"398","1991-01-16","Restaurateur's Paris Romance Is Bittersweet",0.25
"399","1991-01-16","EX-OFFICIAL GUILTY IN DETROIT FRAUD",-0.5
"400","1991-01-16","Home Loan Bank Sets Bond Prices",0
"401","1991-01-17","Romania Seeks to Reduce Abortions",0
"402","1991-01-17","Storm's Eye: Bush Decides To Go to War",-0.2
"403","1991-01-17","From TV Reporters in Iraq, News an Attack Has Begun",-0.2
"404","1991-01-17","Drop of 0.6% in U.S. Output Erodes Hopes on Recession",-0.4
"405","1991-01-17","Notre Dame's Ellis Academically Ineligible",0
"406","1991-01-17","The Balance of Power in the Air: Who Has What",0
"407","1991-01-17","Devils Rally in 3d Period to Tie Blackhawks",0
"408","1991-01-17","Oilers Appeal Fuhr Ban",0.25
"409","1991-01-17","Drug Maker Halts Orders",0
"410","1991-01-17","A Warmer Day, but a Wet One",0
"411","1991-01-17","The White House Works to Evoke World War II Memory, Not Vietnam",-0.125
"412","1991-01-17","Supply and Demand Govern Ship Charter",0
"413","1991-01-17","Nets Get Anderson Of Bucks",-0.25
"414","1991-01-17","New Computer Technology",0
"415","1991-01-17","Kidnapping Victim Back Home in Florida",0
"416","1991-01-17","The News Says It May Close Or Seek a Buyer",0
"417","1991-01-17","Personally",0
"418","1991-01-17","Derek Jarman's 'Garden' Offers Visions of Decay",0
