"","main","kicker","section_name","pub_date"
"1149","Lumosity Game Developer Agrees to $2 Million Settlement",NA,"Business Day","2016-01-06 00:00:00"
"1150","Adele Album Resists the Streaming Trend in Music Sales",NA,"Business Day","2016-01-06 00:00:00"
"1151","Fitbit Shares Tumble 18% as Apple Watch Gains Market Share",NA,"Business Day","2016-01-06 00:00:00"
"1168","Downfall of André Esteves Stands Out in Brazil Scandal",NA,"Business Day","2016-01-06 00:00:00"
"1172","JPMorgan Pays $48 Million More to Settle Mortgage Servicing Issues",NA,"Business Day","2016-01-06 00:00:00"
"1179","Centerview Benefits From Wall St.’s Pivot to Smaller Banks",NA,"Business Day","2016-01-06 00:00:00"
"1181","Racial Identity, and Its Hostilities, Are on the Rise in American Politics","Economic Scene","Business Day","2016-01-06 00:00:00"
"1186","William Ackman Fund Ends 2015 With a 20.5% Loss",NA,"Business Day","2016-01-06 00:00:00"
"1190","James Dao to Become New York Times’s Op-Ed Editor",NA,"Business Day","2016-01-06 00:00:00"
"1198","Sanofi Ends Marketing Deal With Developer of Inhaled Insulin",NA,"Business Day","2016-01-06 00:00:00"
"1200","Dalian Wanda’s Hollywood Ambitions Show Savvy","Breakingviews","Business Day","2016-01-06 00:00:00"
"1201","LVMH’s Private Equity Arm to Merge With Catterton",NA,"Business Day","2016-01-06 00:00:00"
"1206","Kohlberg Kravis Roberts Buying Mills Fleet Farm",NA,"Business Day","2016-01-06 00:00:00"
"1218","Microsoft Faces New Scrutiny in China",NA,"Business Day","2016-01-06 00:00:00"
"1228","Orange in Talks to Acquire Bouygues Telecom",NA,"Business Day","2016-01-06 00:00:00"
"1229","Dalian Wanda of China May Buy Majority Stake in Legendary Entertainment",NA,"Business Day","2016-01-06 00:00:00"
"1230","Market Regains Its Balance After Starting Year With Sell-Off",NA,"Business Day","2016-01-06 00:00:00"
"1349","Carmakers Forge Ahead With Electric Vehicles ",NA,"Business Day","2016-01-07 01:47:38"
"1405","Morgan Stanley Management Shuffle Puts a C.E.O. on the Market","Breakingviews","Business Day","2016-01-07 00:00:00"
"1410","Oil Prices Decline More Than 5 Percent as Stockpiles Increase ",NA,"Business Day","2016-01-07 00:00:00"
"1413","Founders Fund Leads a Financing Round for Nubank, a Brazilian Start-Up",NA,"Business Day","2016-01-07 00:00:00"
"1422","Macy&#8217;s to Cut 4,500 Jobs, After Holiday Sales Slump ",NA,"Business Day","2016-01-07 00:00:00"
"1423","Seaworld and California Settle Charges Involving Killer Whales",NA,"Business Day","2016-01-07 00:00:00"
"1424","After Mass Shootings, Some on Wall St. See Gold in Gun Makers",NA,"Business Day","2016-01-07 00:00:00"
"1425","Morgan Stanley’s New No. 2",NA,"Business Day","2016-01-07 00:00:00"
"1428","United Airlines Chief, Oscar Munoz, Has Heart Transplant",NA,"Business Day","2016-01-07 00:00:00"
"1429","I.M.F. Breakthrough Is Seen to Bolster U.S. on World Stage","News Analysis","Business Day","2016-01-07 00:00:00"
"1431","TransCanada Seeks $15 Billion From U.S. Over Keystone XL Pipeline",NA,"Business Day","2016-01-07 00:00:00"
"1432","Putting the Heat on Yik Yak After a Killing on Campus","Street Scene","Business Day","2016-01-07 00:00:00"
"1444","Global Brands, Taking Cue From Tinkerers, Explore Crowdfunding","Entrepreneurship","Business Day","2016-01-07 00:00:00"
"1450","At Morgan Stanley, a Promotion and a Departure in the Top Executive Ranks",NA,"Business Day","2016-01-07 00:00:00"
"1456","J.P. Morgan Securities Fined $4 Million for False Statements to Clients",NA,"Business Day","2016-01-07 00:00:00"
"1463","Private Sector Hiring Increased in December",NA,"Business Day","2016-01-07 00:00:00"
"1467","Private Capital Fund-Raising Goal Rises to a Record $946 Billion",NA,"Business Day","2016-01-07 00:00:00"
"1469","Robert H.B. Baldwin, Transformer of Morgan Stanley, Dies at 95",NA,"Business Day","2016-01-07 00:00:00"
"1470","At CES, Netflix Adds Over 130 Countries to Streaming Service",NA,"Business Day","2016-01-07 00:00:00"
"1476","Fed Minutes Show Some Concern on Economic Outlook",NA,"Business Day","2016-01-07 00:00:00"
"1481","A Bright Idea Among Wall Street’s European Pay Disclosures","Breakingviews","Business Day","2016-01-07 00:00:00"
"1485","Home Entertainment Sales Remain Stagnant",NA,"Business Day","2016-01-07 00:00:00"
"1493","Chipotle Is Subpoenaed in Criminal Inquiry Over Norovirus Outbreak",NA,"Business Day","2016-01-07 00:00:00"
"1496","Taxpayer Advocate Warns of ‘Pay to Play’ I.R.S. System",NA,"Business Day","2016-01-07 00:00:00"
"1497","Wall St. Is Down as Global Fears Rise",NA,"Business Day","2016-01-07 00:00:00"
"1505","Valeant Names Howard B. Schiller Interim C.E.O.",NA,"Business Day","2016-01-07 00:00:00"
"1506","Starboard Value Calls for Shake-Up at Yahoo and Shift in Strategy",NA,"Business Day","2016-01-07 00:00:00"
"1518","New World Development Offers $2.8 Billion to Take Unit Private",NA,"Business Day","2016-01-07 00:00:00"
"1555","Stock Market Ends Its Worst Week Since 2011",NA,"Business Day","2016-01-08 14:58:07"
"1675","Campbell Labels Will Disclose G.M.O. Ingredients",NA,"Business Day","2016-01-08 00:00:00"
"1689","Obama&#8217;s Gun Initiative Seen as Having Limited Effect on Unlicensed Dealers",NA,"Business Day","2016-01-08 00:00:00"
"1697","China’s Economic Turmoil Sends Ripples to Global Markets",NA,"Business Day","2016-01-08 00:00:00"
"1702","Venture Funding Slackened in the Last Quarter of 2015","Business Briefing","Business Day","2016-01-08 00:00:00"
"1704","Boeing Exceeds 2015 Forecasts, Most Likely Topping Airbus ","Business Briefing","Business Day","2016-01-08 00:00:00"
"1705","A New Economic Era for China Goes Off the Rails",NA,"Business Day","2016-01-08 00:00:00"
"1707","Volkswagen&#8217;s Chief Will Meet With E.P.A. Head Over Recall ","Business Briefing","Business Day","2016-01-08 00:00:00"
"1713","Job Market Remains Strong Even as U.S. Economy Slows",NA,"Business Day","2016-01-08 00:00:00"
"1724","Martin Shkreli Used $45 Million E-Trade Account to Secure Bond",NA,"Business Day","2016-01-08 00:00:00"
"1725","In Puerto Rico’s Debt Crisis, an Absence of Enforcers",NA,"Business Day","2016-01-08 00:00:00"
"1734","Saudi Aramco I.P.O. Is Weighed by Kingdom",NA,"Business Day","2016-01-08 00:00:00"
"1740","Media General Agrees to Be Acquired by Nexstar, but Meredith Objects",NA,"Business Day","2016-01-08 00:00:00"
"1745","Trying to Understand China’s Market Upheaval","Breakingviews","Business Day","2016-01-08 00:00:00"
"1752","Kevin Spacey Named Chairman of Relativity Studios",NA,"Business Day","2016-01-08 00:00:00"
"1761","For Stock Markets, January Is a Cloudy Crystal Ball","Common Sense","Business Day","2016-01-08 00:00:00"
"1770","Law Firm Mergers Rose Again Last Year",NA,"Business Day","2016-01-08 00:00:00"
"1776","Jonathan Lippman, New York’s Former Chief Judge, Joins Latham &amp; Watkins",NA,"Business Day","2016-01-08 00:00:00"
"1777","Saks Owner Clinches Deal for Gilt Groupe",NA,"Business Day","2016-01-08 00:00:00"
"1792","Stock Markets Shudder After Chinese Stock Plunge Forces a Trading Halt",NA,"Business Day","2016-01-08 00:00:00"
"1798","Inside the Set of ‘Sesame Street’",NA,"Business Day","2016-01-09 00:00:00"
"1866","Andr&eacute; Courr&egrave;ges, Fashion Designer Who Redefined Couture, Dies at 92",NA,"Business Day","2016-01-09 00:00:00"
"1880","U.S. Gives States 2 More Years to Meet Driver&#8217;s License Standards",NA,"Business Day","2016-01-09 00:00:00"
"1881","Stronger Sales Suggest Progress at Toys ‘R’ Us",NA,"Business Day","2016-01-09 00:00:00"
"1887","In Aramco I.P.O., Questions of Splitting Revenue With Saudi Government","Breakingviews","Business Day","2016-01-09 00:00:00"
"1897","Saudi Aramco I.P.O. Prospect Reflects Kingdom Looking Beyond Oil",NA,"Business Day","2016-01-09 00:00:00"
"1902","Law Firms Risking Obsolescence, Report Says",NA,"Business Day","2016-01-09 00:00:00"
"1906","In Insider Trading Settlement, Steven Cohen Will Be Free to Manage Outside Money in 2 Years",NA,"Business Day","2016-01-09 00:00:00"
"1909","Monkey Has No Rights to Its Selfie, Federal Judge Says",NA,"Business Day","2016-01-09 00:00:00"
"1923","New Jersey’s Private-Sector Retirement Plan Moves Forward",NA,"Business Day","2016-01-09 00:00:00"
"1941","VW Refuses to Give American States Documents in Emissions Inquiries",NA,"Business Day","2016-01-09 00:00:00"
"1953","Currency Devaluations by Asian Tigers Could Hinder Global Growth",NA,"Business Day","2016-01-09 00:00:00"
"1955","Robust Hiring in December Caps Solid Year for U.S. Jobs",NA,"Business Day","2016-01-09 00:00:00"
"1958","Chinese Markets Rise After Volatile Opening",NA,"Business Day","2016-01-09 00:00:00"
"2092","China’s Hunger for Commodities Wanes, and Pain Spreads Among Producers",NA,"Business Day","2016-01-10 00:00:00"
"2134","A Start-Up That Aims to Bring Back the Farm-to-Vase Bouquet",NA,"Business Day","2016-01-10 00:00:00"
"2142","Christopher Cabrera of Xactly: Learning to Stay Above the Drama","Corner Office","Business Day","2016-01-10 00:00:00"
"2153","Doctors Unionize to Resist the Medical Machine",NA,"Business Day","2016-01-10 00:00:00"
"2198","Ratings Agencies Still Coming Up Short, Years After Crisis","Fair Game","Business Day","2016-01-10 00:00:00"
"2255","Richard Sapper, Designer of Sleek Housewares, Dies at 83",NA,"Business Day","2016-01-10 00:00:00"
"2357","Bruin Sports to Team Up With Others as Investor",NA,"Business Day","2016-01-11 00:00:00"
"2389","Supreme Court Case on Public Sector Union Fees Rouses Political Suspicions",NA,"Business Day","2016-01-11 00:00:00"
"2397","How Rolling Stone Handled Ramifications of El Chapo Exclusive",NA,"Business Day","2016-01-11 00:00:00"
"2398","G.M. Trial, Bank Earnings and December Retail Numbers","The Week Ahead","Business Day","2016-01-11 00:00:00"
"2400","Harry F. Mariani, Who Introduced Americans to Lambrusco, Dies at 78",NA,"Business Day","2016-01-11 00:00:00"
"2408","Volkswagen Starts Down Difficult Road of Winning Back Americans",NA,"Business Day","2016-01-11 00:00:00"
"2417","Ultra Embraces Streaming Singles to Keep a Dance Genre Booming",NA,"Business Day","2016-01-11 00:00:00"
"2419","Super Bowl 50 Commercials Are Expected to Have a Lighter Tone","Advertising","Business Day","2016-01-11 00:00:00"
"2421","Treasury Auctions Set for the Week of Jan. 11",NA,"Business Day","2016-01-11 00:00:00"
"2427","Illumina Creating Company to Develop Early-Stage Cancer Detection Test",NA,"Business Day","2016-01-11 00:00:00"
"2451","John Angelo, Investor and Co-Founder of Angelo Gordon, Dies at 74",NA,"Business Day","2016-01-11 00:00:00"
"2471","New York Times Names New Media Columnist",NA,"Business Day","2016-01-12 17:00:38"
"2497","Revitalizing the Waterfront in Redondo Beach, Calif.",NA,"Business Day","2016-01-12 00:00:00"
"2543","Rupert Murdoch, News Corp. Chief, and Jerry Hall Announce Engagement",NA,"Business Day","2016-01-12 00:00:00"
"2546","Consumer Loan Delinquencies Edged Up in Third Quarter",NA,"Business Day","2016-01-12 00:00:00"
"2595","When Restless Billionaires Trip on Their Toys","DealBook Column","Business Day","2016-01-12 00:00:00"
"2601","The North American International Auto Show",NA,"Business Day","2016-01-12 00:00:00"
"2609","Golden Globes Reflect a New Trajectory for TV ",NA,"Business Day","2016-01-12 00:00:00"
"2611","A New Focus on Liquidity After a Fund&#8217;s Collapse",NA,"Business Day","2016-01-12 00:00:00"
"2616","Oil Prices Slide Again, and the Bottom Is Not Yet in Sight",NA,"Business Day","2016-01-12 00:00:00"
"2617","Alcoa Posts Net Loss of $500 Million for Quarter",NA,"Business Day","2016-01-12 00:00:00"
"2618","Investors Back Dov Charney in Bid for American Apparel",NA,"Business Day","2016-01-12 00:00:00"
"2653","How David Bowie Changed Wall Street",NA,"Business Day","2016-01-12 00:00:00"
"2655","In Retreats, Start-Ups Find a Way to Recharge Workers’ Batteries","Itineraries","Business Day","2016-01-12 00:00:00"
"2660","Shire Pays High Price for Baxalta","Breakingviews","Business Day","2016-01-12 00:00:00"
"2667","What the End of the Case Against Steven Cohen Means","White Collar Watch","Business Day","2016-01-12 00:00:00"
"2669","The New Republic Is for Sale Again",NA,"Business Day","2016-01-12 00:00:00"
"2670","Russian Shares and Ruble Fall as Oil Prices Continue to Tumble",NA,"Business Day","2016-01-12 00:00:00"
"2674","Drug Companies to Try a Unified Front Against Cancer",NA,"Business Day","2016-01-12 00:00:00"
"2675","Starboard Value Pushes Macy’s to Pursue Deals for Its Real Estate",NA,"Business Day","2016-01-12 00:00:00"
"2678","Wall St. Mostly Higher After a Drop in China’s Markets",NA,"Business Day","2016-01-12 00:00:00"
"2682","Kymeta Raises $62 Million in Investment Led by Bill Gates",NA,"Business Day","2016-01-12 00:00:00"
"2684","Shire-Baxalta Merger Will Create a Giant in Drugs for Rare Diseases",NA,"Business Day","2016-01-12 00:00:00"
"2688","Belgium’s Tax Break to Multinational Companies Is Ruled Illegal",NA,"Business Day","2016-01-12 00:00:00"
"2695","Month After G.E. Deal Falters, Electrolux Chief Says He’ll Retire",NA,"Business Day","2016-01-12 00:00:00"
"2703","In China, Shares Remain Volatile; Europe Markets Are Steady",NA,"Business Day","2016-01-12 00:00:00"
"2704","ChemChina Buying KraussMaffei, a German Machinery Company, for $1 Billion",NA,"Business Day","2016-01-12 00:00:00"
"2880","MetLife Weighs Split of Retail Business",NA,"Business Day","2016-01-13 00:00:00"
"2884","Supreme Court to Hear Case Involving Judgments Against Iran",NA,"Business Day","2016-01-13 00:00:00"
"2896","&#8216;Serial&#8217; Podcast, Needing More Reporting Time, Goes Biweekly ",NA,"Business Day","2016-01-13 00:00:00"
"2902","New Corporate Raider Enters Picture, With Eye on a Sale of Ally",NA,"Business Day","2016-01-13 00:00:00"
"2921","California Rejects VW’s Diesel Recall Plan",NA,"Business Day","2016-01-13 00:00:00"
"2931","Puerto Rico Utility’s Debt Plan Still Fragile, Lawmakers Are Told",NA,"Business Day","2016-01-13 00:00:00"
"2935","‘Bellwether’ G.M. Trial Opens Over Defect Claim",NA,"Business Day","2016-01-13 00:00:00"
"2937","A.I.G. Investors Unhappy With Insurer’s Strategy, Advisory Firm Says",NA,"Business Day","2016-01-13 00:00:00"
"2940","Republican Candidates Grapple With a Touchy Topic: Poverty","Economic Scene","Business Day","2016-01-13 00:00:00"
"2958","A Saudi Aramco I.P.O. Could Herald a Wider Sale of Assets","Breakingviews","Business Day","2016-01-13 00:00:00"
"2966","Stung by Low Oil Prices, BP Will Cut 4,000 Jobs",NA,"Business Day","2016-01-13 00:00:00"
"2970","3 Philadelphia Publications Are Donated to a Nonprofit Journalism Institute",NA,"Business Day","2016-01-13 00:00:00"
"2972","Rally Late in Volatile Session Leads to Modest Gain in Stocks",NA,"Business Day","2016-01-13 00:00:00"
"2977","‘Sesame Street’ Gets New Upscale Look for HBO Premiere",NA,"Business Day","2016-01-13 00:00:00"
"2994","Dalian Wanda of China Buys Legendary Entertainment for Up to $3.5 Billion",NA,"Business Day","2016-01-13 00:00:00"
"3011","Nasdaq Mutual Funds Above $50 Million in Assets",NA,"Business Day","2016-01-14 00:00:00"
"3012","How the Bernanke Fed Decided to Pump Billions Into the Economy",NA,"Business Day","2016-01-14 00:00:00"
"3165","Anheuser-Busch InBev Sets $46 Billion Bond Sale",NA,"Business Day","2016-01-14 00:00:00"
"3172","Ailing Valeant Chief&#8217;s Return Date Is Uncertain ",NA,"Business Day","2016-01-14 00:00:00"
"3181","Goldman Says It Supports IEX, but Raises Market Structure Issues",NA,"Business Day","2016-01-14 00:00:00"
"3190","Fed Report Shows Modest Growth in Many U.S. Areas",NA,"Business Day","2016-01-14 00:00:00"
"3199","Stocks Slide as Worries Persist Over Global Growth",NA,"Business Day","2016-01-14 00:00:00"
"3201","Howard University Takes Step Toward Sale of Spectrum Rights",NA,"Business Day","2016-01-14 00:00:00"
"3203","VW’s Chief Meets Head of E.P.A. to Discuss Pollution Problem",NA,"Business Day","2016-01-14 00:00:00"
"3204","Lawyer for Iran’s Central Bank Faces Skepticism at Supreme Court",NA,"Business Day","2016-01-14 00:00:00"
"3207","North Korea Is Newest Frontier for a Daredevil Investor",NA,"Business Day","2016-01-14 00:00:00"
"3211","MetLife’s Spinoff Plan Hedges Its Fight With Regulators","Breakingviews","Business Day","2016-01-14 00:00:00"
"3227","Al Jazeera America to Shut Down by April",NA,"Business Day","2016-01-14 00:00:00"
"3229","Paulson Reinsurance Company in Bermuda to Wind Down",NA,"Business Day","2016-01-14 00:00:00"
"3233","No Business Too Small to Be Hacked","Entrepreneurship","Business Day","2016-01-14 00:00:00"
"3235","Hemophilia Patient or Drug Seller? Dual Role Creates Ethical Quandary",NA,"Business Day","2016-01-14 00:00:00"
"3237","Brookfield-Led Group to Buy Stake in Colombian Utility",NA,"Business Day","2016-01-14 00:00:00"
"3252","Markets Close Sharply Lower as Oil Prices Waver",NA,"Business Day","2016-01-14 00:00:00"
"3260","Van Toffler, Ex-MTV Executive, Forms Gunpowder &amp; Sky, an Independent Studio",NA,"Business Day","2016-01-14 00:00:00"
"3261","SoundCloud and Universal Music Agree to Licensing Deal",NA,"Business Day","2016-01-14 00:00:00"
"3263","Stacey Sher Named Co-President of Activision’s Film and TV Unit",NA,"Business Day","2016-01-14 00:00:00"
"3264","Trial Date Is Set for Six Accused of Rigging Benchmark Interest Rate",NA,"Business Day","2016-01-14 00:00:00"
"3265","British Regulator Proposes Additional Rules to Claw Back Banker Bonuses",NA,"Business Day","2016-01-14 00:00:00"
"3318","Mutual Funds: Specialized Stocks",NA,"Business Day","2016-01-15 00:00:00"
"3319","Mutual Funds: Taxable Bonds",NA,"Business Day","2016-01-15 00:00:00"
"3320","Mutual Funds: Municipal Bond Funds",NA,"Business Day","2016-01-15 00:00:00"
"3321","Mutual Funds: Quarterly Performance",NA,"Business Day","2016-01-15 00:00:00"
"3322","Mutual Funds: Variable Annuities",NA,"Business Day","2016-01-15 00:00:00"
"3323","Mutual Funds: Closed End Funds",NA,"Business Day","2016-01-15 00:00:00"
"3324","Mutual Funds: Exchange Traded Funds",NA,"Business Day","2016-01-15 00:00:00"
"3325","Mutual Funds: International Stock Funds",NA,"Business Day","2016-01-15 00:00:00"
"3326","Mutual Funds: U.S. General Stock Funds",NA,"Business Day","2016-01-15 00:00:00"
"3439","Caitlyn Jenner on a TV Road Less Traveled",NA,"Business Day","2016-01-15 00:00:00"
"3442","American Apparel Is Said to Reject Takeover Bid and Dov Charney Return",NA,"Business Day","2016-01-15 00:00:00"
"3449","Morgan Stanley Heeds Its Investors",NA,"Business Day","2016-01-15 00:00:00"
"3457","Brown-Forman to Sell Southern Comfort and Tuaca","Business Briefing","Business Day","2016-01-15 00:00:00"
"3458","Malicious Software Found at 250 Hyatt Hotels ","Business Briefing","Business Day","2016-01-15 00:00:00"
"3459","Strong Holiday Sales Show Possible Recovery for Tesco","Business Briefing","Business Day","2016-01-15 00:00:00"
"3488","Goldman to Pay Up to $5 Billion to Settle Claims of Faulty Mortgages",NA,"Business Day","2016-01-15 00:00:00"
"3489","State Street Settles Pay-to-Play Charges for $12 Million",NA,"Business Day","2016-01-15 00:00:00"
"3490","Chipotle’s New Mantra: Safe Food, Not Just Fresh","Common Sense","Business Day","2016-01-15 00:00:00"
"3502","U.S. Proposes Spending $4 Billion on Self-Driving Cars",NA,"Business Day","2016-01-15 00:00:00"
"3528","JPMorgan Results Offer Strong Case for Financial Technology","Breakingviews","Business Day","2016-01-15 00:00:00"
"3532","U.S. Jobless Claims Rise Unexpectedly",NA,"Business Day","2016-01-15 00:00:00"
"3533","Home Builder Countryside Properties Plans I.P.O. in London",NA,"Business Day","2016-01-15 00:00:00"
"3542","Market Rebounds, Led Higher by Energy Shares",NA,"Business Day","2016-01-15 00:00:00"
"3546","Some Cars by Renault and Other Makers Fail French Air-Quality Emissions Tests",NA,"Business Day","2016-01-15 00:00:00"
"3558","JPMorgan Chase’s Cost-Cutting Helps Lift Profit 10%",NA,"Business Day","2016-01-15 00:00:00"
"3572","Global Markets Move Lower After Sell-Off",NA,"Business Day","2016-01-15 00:00:00"
"3645","Disney Names Bob Weis as New President of Imagineering Unit",NA,"Business Day","2016-01-16 00:00:00"
"3646","Federal Reserve Started 2010 With Hope, Then Fear and Fitful Activism",NA,"Business Day","2016-01-16 00:00:00"
"3650","Kuwait Airways Drops Flights to Avoid Israeli Passengers",NA,"Business Day","2016-01-16 00:00:00"
"3653","China Embraces Craft Beers, and Brewing Giants Take Notice",NA,"Business Day","2016-01-16 00:00:00"
"3655","MGM Resorts’ Las Vegas Casinos to End Free Parking",NA,"Business Day","2016-01-16 00:00:00"
"3656","Hawaiian Airlines and Delta Lead On-Time Rankings ",NA,"Business Day","2016-01-16 00:00:00"
"3663","18 Carmakers Agree to Share Safety Data",NA,"Business Day","2016-01-16 00:00:00"
"3665","Rocky Road Ahead for Big Banks",NA,"Business Day","2016-01-16 00:00:00"
"3672","Stock Prices Sink in a Rising Ocean of Oil",NA,"Business Day","2016-01-16 00:00:00"
"3676","U.S. Manufacturing and Producer Prices Decline",NA,"Business Day","2016-01-16 00:00:00"
"3683","Bird Flu Outbreak Confirmed in Indiana",NA,"Business Day","2016-01-16 00:00:00"
"3688","Stock Market Ends Sharply Lower as Worries About Economy Surface",NA,"Business Day","2016-01-16 00:00:00"
"3689","Chipotle Will Close Stores for Food Safety Meetings After Outbreaks",NA,"Business Day","2016-01-16 00:00:00"
"3708","Walmart to Close 269 Stores as Retailers Struggle",NA,"Business Day","2016-01-16 00:00:00"
"3712","Retail Sales Were Lackluster in December, Signaling Fragile Economy",NA,"Business Day","2016-01-16 00:00:00"
