"","main","kicker","section_name","pub_date"
"1181","Fox Executive Plans to Start Production Unit",NA,"Business","2004-01-06 00:00:00"
"1182","BUSINESS TRAVEL: Frequent Flier; Joys of Traveling Light and Against the Trend",NA,"Business","2004-01-06 00:00:00"
"1184","T.S.A. Locked Luggage And the 10% Solution","BUSINESS TRAVEL: ON THE ROAD","Business","2004-01-06 00:00:00"
"1192","Automakers Unveil Plans for More Hybrid Models",NA,"Business","2004-01-06 00:00:00"
"1201","Jury Selection to Begin Today In the Trial of Martha Stewart",NA,"Health; Business","2004-01-06 00:00:00"
"1215","Judge Says Maker Of OxyContin Misled Officials To Win Patents",NA,"Technology; Health; Business","2004-01-06 00:00:00"
"1229","American Investors Put Japan's Resorts in Play",NA,"Business","2004-01-06 00:00:00"
"1233","BUSINESS DIGEST",NA,"Business","2004-01-06 00:00:00"
"1238","S.E.C. Said to Open New Inquiry Into Unit of Bank of America",NA,"Business","2004-01-06 00:00:00"
"1242","Interpublic Sells British Racetracks","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-06 00:00:00"
"1254","THE MARKETS: Market Place; S.E.C. Is Looking at U.S. Underwriters of Parmalat Bonds",NA,"Business","2004-01-06 00:00:00"
"1269","U.S. FILES COMPLAINT AGAINST ERNST & YOUNG","COMPANY NEWS","Business","2004-01-06 00:00:00"
"1274","Key Rates","THE MARKETS","Business","2004-01-06 00:00:00"
"1281","AOL to Add Spyware Detection to Service","TECHNOLOGY","Technology; Business","2004-01-06 00:00:00"
"1284","Investigator and Hollinger Chief Clash Over Paying $850,000",NA,"Business","2004-01-06 00:00:00"
"1290","Technology Briefing | Hardware: Forecast Rises For Chip Sales",NA,"Technology; Business","2004-01-06 00:00:00"
"1295","MEMO PAD","BUSINESS TRAVEL","Technology; Business","2004-01-06 00:00:00"
"1296","Time Life Music Operation Will Have New Owners","THE MEDIA BUSINESS: ADVERTISING","Business","2004-01-06 00:00:00"
"1300","Questions Seen On Seed Prices Set in the 90's",NA,"Front Page; Business","2004-01-06 00:00:00"
"1318","World Business Briefing | Europe: Belgium: Ex-Eurostat Executive Charged",NA,"Business","2004-01-06 00:00:00"
"1335","Takashi Ishihara, 91, Dies; Led Nissan's Rise",NA,"Business; Obituaries","2004-01-06 00:00:00"
"1344","It's Comeback Time For Luxury Watches",NA,"Business","2004-01-06 00:00:00"
"1365","A Long Trip, a Crammed Flight and a Lingering Pain","BUSINESS TRAVEL","Business","2004-01-06 00:00:00"
"1392","Anxious Time for Parmalat Bondholders Outside Italy",NA,"Business","2004-01-06 00:00:00"
"1393","Detroit to Focus on Tastes as Its Market Share Decreases",NA,"Business","2004-01-06 00:00:00"
"1394","Report Backs Overturning Of Election at Writers Guild","MEDIA BUSINESS","Movies; Business","2004-01-06 00:00:00"
"1402","Low-Fare Airlines Decide Frills Maybe Aren't So Bad After All",NA,"Movies; Business","2004-01-07 00:00:00"
"1413","Arnold's New York office hopes that an executive from DDB will help it win more business.","THE MEDIA BUSINESS: ADVERTISING","Business","2004-01-07 00:00:00"
"1417","World Business Briefing | Europe: Russia: New Ruble Bank Notes Planned",NA,"Business","2004-01-07 00:00:00"
"1426","Trade Curbs Affect More Than Ranchers",NA,"Business","2004-01-07 00:00:00"
"1432","Baltimore Sun Editor Is Abruptly Ousted",NA,"Business","2004-01-07 00:00:00"
"1435","Key Rates","THE MARKETS","Business","2004-01-07 00:00:00"
"1438","Intel to Invest $200 Million In Home Media Networking","TECHNOLOGY","Technology; Business","2004-01-07 00:00:00"
"1439","Jury Selection Begins in Martha Stewart Trial",NA,"Health; Business","2004-01-07 00:00:00"
"1450","COMMERCIAL REAL ESTATE -- REGIONAL MARKET: Queens; Aging Structure's Location Provided Incentive for Rebirth",NA,"Business","2004-01-07 00:00:00"
"1452","Disney Board Adopts Rules That Affect Leadership",NA,"Business","2004-01-07 00:00:00"
"1468","2 Are Charged In Billing Investigation","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-07 00:00:00"
"1483","Spam Keeps Coming, but Its Senders Are Wary","TECHNOLOGY","Technology; Business","2004-01-07 00:00:00"
"1491","China Announces New Bailout of Big Banks",NA,"Business","2004-01-07 00:00:00"
"1499","Russian Growth Accelerates, Stoked by Oil",NA,"Business","2004-01-07 00:00:00"
"1517","Market Place; Exchange Board To Decide Soon On Suing Grasso",NA,"Business","2004-01-07 00:00:00"
"1552","Technology Briefing | Telecommunications: F.C.C. Approves Fax Fine",NA,"Business","2004-01-07 00:00:00"
"1553","Europe Effort To Control Pricing Is Set Back",NA,"Health; Business","2004-01-07 00:00:00"
"1588","Apple Introduces a Smaller, Less Expensive IPod","TECHNOLOGY","Technology; Business","2004-01-07 00:00:00"
"1590","COMPANY BRIEFS",NA,"Business","2004-01-07 00:00:00"
"1604","BUSINESS DIGEST",NA,"Business","2004-01-07 00:00:00"
"1609","A Onetime Industrial Field Now Sprouting Storefronts","COMMERCIAL REAL ESTATE","Movies; Business","2004-01-07 00:00:00"
"1612","Effort to Alter Mortgage Rules Is Questioned",NA,"Business","2004-01-07 00:00:00"
"1619","McDonald's Promotes Menu As a Good Fit for Many Diets",NA,"Health; Business","2004-01-07 00:00:00"
"1630","McDonald's Promotes Menu As a Good Fit for Many Diets",NA,"Health; Business","2004-01-07 00:00:00"
"1638","World Business Briefing | Europe: Ireland: Pain Treatment Advances",NA,"Health; Business","2004-01-08 00:00:00"
"1641","Market Place; Exchange Said To Want Move On Grasso Pay",NA,"Business","2004-01-08 00:00:00"
"1644","Retreating From Dial-Up Business, Microsoft Aims MSN.com at Yahoo","TECHNOLOGY","Technology; Business","2004-01-08 00:00:00"
"1650","COMPANY BRIEFS",NA,"Business","2004-01-08 00:00:00"
"1658","How to Grow Without a Lot of Capital","SMALL BUSINESS","Business","2004-01-08 00:00:00"
"1660","Trials, Trials, Trials, and Then What?",NA,"Health; Business","2004-01-08 00:00:00"
"1661","Economic Scene; After 40 years, what are some results and lessons of America's war on poverty?",NA,"Business","2004-01-08 00:00:00"
"1688","Ogilvy Executive Resigns After Arrest","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-08 00:00:00"
"1691","A restaurant known for its humorous ads hands that task to the New York office of a British agency.","THE MEDIA BUSINESS: ADVERTISING","Business","2004-01-08 00:00:00"
"1706","Key Rates","THE MARKETS","Business","2004-01-08 00:00:00"
"1727","Investigation of Parmalat Widens to Include Foreign and Italian Banks",NA,"Business","2004-01-08 00:00:00"
"1742","Businessman Found Guilty of U.S. Tax Charges",NA,"Business","2004-01-08 00:00:00"
"1743","Omnicom Is Closing Bayless Cronin Agency","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-08 00:00:00"
"1747","I.R.S. to Add to Enforcement by Reducing Its Clerical Staff",NA,"Technology; Business","2004-01-08 00:00:00"
"1751","Flat-Panel Sets to Enhance the Visibility of Samsung","TECHNOLOGY","Business","2004-01-08 00:00:00"
"1765","World Business Briefing | Europe: Netherlands: Shareholders Challenge Retailer",NA,"Business","2004-01-08 00:00:00"
"1781","EX-ENRON FIGURE REPORTEDLY NEAR A PLEA OF GUILTY",NA,"Front Page; Business","2004-01-08 00:00:00"
"1801","For Jobs, Some Germans Look to Poland",NA,"Business","2004-01-08 00:00:00"
"1803","Sumitomo Will Repay 1999 Loans From Japan",NA,"Business","2004-01-08 00:00:00"
"1815","U.S. Rescinds Ban on Bids By WorldCom",NA,"Technology; Business","2004-01-08 00:00:00"
"1837","World Business Briefing | Europe: Ireland: Airline Grows",NA,"Business","2004-01-08 00:00:00"
"1855","World Business Briefing | Asia: Malaysia: Dam To Be Completed",NA,"Business","2004-01-08 00:00:00"
"1856","BUSINESS DIGEST",NA,"Business","2004-01-08 00:00:00"
"1861","U.S. Awards Tenet Whistle-Blowers $8.1 Million",NA,"Health; Business","2004-01-08 00:00:00"
"1865","US Airways Said To Be Pursuing Big Asset Sales",NA,"Business","2004-01-08 00:00:00"
"1866","European Commission Plans To Raise Auditing Standards",NA,"Business","2004-01-08 00:00:00"
"1892","I.M.F. Warns That U.S. Debt Is Threatening Global Stability",NA,"Business","2004-01-08 00:00:00"
"1898","Argentine Starts to Warm Up to Big Business",NA,"Business","2004-01-08 00:00:00"
"1915","Sports Authority Hires Cliff Freeman","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-09 00:00:00"
"1932","World Business Briefing | Asia: Thailand: Finance Investigation",NA,"Business","2004-01-09 00:00:00"
"1956","Key Rates","THE MARKETS","Business","2004-01-09 00:00:00"
"1961","Bias Issue Arises for Monsanto Case Judge",NA,"Business","2004-01-09 00:00:00"
"1962","Suit Says Ernst and UBS Knew of HealthSouth Fraud",NA,"Health; Business","2004-01-09 00:00:00"
"1973","Citing Inquiry at TV Azteca, 3 Firms Tell Investors to Sell",NA,"Business","2004-01-09 00:00:00"
"1983","Verizon Plans Fast Internet For Cellphones","TECHNOLOGY","Technology; Business","2004-01-09 00:00:00"
"1986","World Business Briefing | Asia: Hong Kong: Recovery Strengthens",NA,"Business","2004-01-09 00:00:00"
"1987","Nokia Turns Bullish on Its 4th-Quarter Estimates",NA,"Technology; Business","2004-01-09 00:00:00"
"2005","Trades Backed By Big Banks Draw Interest Of Regulators",NA,"Business","2004-01-09 00:00:00"
"2026","Independent Film Advocate Resigns Post at United Artists",NA,"Business","2004-01-09 00:00:00"
"2042","Australian Sees a Future For Beef, Mad Cow or No",NA,"Business","2004-01-09 00:00:00"
"2045","Bids for Strong Capital Expected to Be About $900 Million",NA,"Business","2004-01-09 00:00:00"
"2047","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-09 00:00:00"
"2061","Mono, a New Agency, Formed in Minneapolis","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-09 00:00:00"
"2063","COMPANY BRIEFS",NA,"Business","2004-01-09 00:00:00"
"2076","At the Luxury End, Holiday Sales Were Hopping",NA,"Business","2004-01-09 00:00:00"
"2082","Phat Fashions Is Being Sold To Kellwood for $140 Million",NA,"Business","2004-01-09 00:00:00"
"2091","Businessman Found Guilty in Tax Case",NA,"Business","2004-01-09 00:00:00"
"2102","Hewlett Joins With Apple In Music Deal","TECHNOLOGY","Technology; Business","2004-01-09 00:00:00"
"2125","Judge Moves to Allow Plea By Wife of Ex-Enron Officer",NA,"Business","2004-01-09 00:00:00"
"2128","US Airways Chairman Warns of Risk of Default",NA,"Business","2004-01-09 00:00:00"
"2132","World Business Briefing | Asia: South Korea: Setback For LG Card",NA,"Business","2004-01-09 00:00:00"
"2135","In Germany, Shifting the Cost Of the Pension to the Worker",NA,"Business","2004-01-09 00:00:00"
"2139","Kirshenbaum Bond Reorganizes Agency","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-09 00:00:00"
"2142","Parmalat Worker Was Listed as a Chief",NA,"Business","2004-01-09 00:00:00"
"2154","BUSINESS DIGEST",NA,"Business","2004-01-09 00:00:00"
"2159","BUSINESS DIGEST",NA,"Business","2004-01-09 00:00:00"
"2160","Big Board Speaks Out Against Former Chairman but Is Silent on a New One",NA,"Business","2004-01-09 00:00:00"
"2164","Currency Wars: Europe Watches While Others Play by Different Rules",NA,"Business","2004-01-09 00:00:00"
"2168","Shell Cuts 20% Off Estimates Of Oil and Gas In Its Reserves","INTERNATIONAL BUSINESS","Business","2004-01-10 00:00:00"
"2169","GROWTH IN JOBS GROUND TO HALT DURING DECEMBER",NA,"Front Page; Business","2004-01-10 00:00:00"
"2184","Plea Talks In Enron Case Said to Unravel",NA,"Business","2004-01-10 00:00:00"
"2185","As Far as Jobs Go, Bush Can Only Wait",NA,"Business","2004-01-10 00:00:00"
"2189","Big Three Hope Rising Economy Will Lift All Vehicles",NA,"Business","2004-01-10 00:00:00"
"2198","Enron Pleas Collapse",NA,"Front Page; Business","2004-01-10 00:00:00"
"2214","World Business Briefing | Americas: Canada: Employment Rises",NA,"Business","2004-01-10 00:00:00"
"2225","World Business Briefing | Asia: India: Profit In Software Service",NA,"Business","2004-01-10 00:00:00"
"2229","World Business Briefing | Europe: Germany: Retailer's Sales Fall",NA,"Business","2004-01-10 00:00:00"
"2239","World Business Briefing | Asia: South Korea: Music Piracy Alert",NA,"Movies; Business","2004-01-10 00:00:00"
"2243","World Business Briefing | Asia: Hong Kong: Low Interest On Savings",NA,"Business","2004-01-10 00:00:00"
"2259","COMPANY BRIEFS",NA,"Business","2004-01-10 00:00:00"
"2286","World Business Briefing | Asia: Indonesia: Stock Index Surges",NA,"Business","2004-01-10 00:00:00"
"2290","$4 Billion Rescue Package Lets LG Card Avert Bankruptcy",NA,"Business","2004-01-10 00:00:00"
"2303","World Business Briefing | Europe: The Netherlands: Grocer's Sales Fall",NA,"Business","2004-01-10 00:00:00"
"2310","Struggling to Design the Future for Gucci",NA,"Business","2004-01-10 00:00:00"
"2311","Key Rates","THE MARKETS","Business","2004-01-10 00:00:00"
"2315","BUSINESS DIGEST",NA,"Business","2004-01-10 00:00:00"
"2340","Debt Rating of US Airways Cut Another Notch by S.&P.",NA,"Business","2004-01-10 00:00:00"
"2342","Parmalat Evidence Sought At Branch of U.S. Bank","INTERNATIONAL BUSINESS","Business","2004-01-10 00:00:00"
"2351","Business People; Who Picks the Critic?",NA,"Health; Business","2004-01-11 00:00:00"
"2358","The No-Bang, All-Whimper Recovery","MARKET WATCH","Business","2004-01-11 00:00:00"
"2373","Private Sector; Design for the Uniformed Masses",NA,"Business","2004-01-11 00:00:00"
"2394","When Santa Delivers, Is Growth On the Way?","ECONOMIC VIEW","Business","2004-01-11 00:00:00"
"2404","Executive Life; Cutting Meetings Down To Size",NA,"Business","2004-01-11 00:00:00"
"2419","Business People; Where's the Beef? Not on Beef.com",NA,"Technology; Business","2004-01-11 00:00:00"
"2456","How to Define 'Sweatshop Free'?",NA,"Business; Opinion","2004-01-11 00:00:00"
"2460","The Rise and Fall of Parma's First Family",NA,"Business","2004-01-11 00:00:00"
"2479","Paying the Price Of Retirees' Health Care",NA,"Business; Opinion","2004-01-11 00:00:00"
"2482","Mutual Funds Report; Reading the Index To Beat the Index",NA,"Technology; Business","2004-01-11 00:00:00"
"2507","Mutual Funds Report; Why the Manager Moved His Own Money Out",NA,"Business","2004-01-11 00:00:00"
"2508","Two Holes in the Medicare Drug Law","SENIORITY","Health; Business","2004-01-11 00:00:00"
"2517","Mutual Funds Report; Value Investor of Omaha (and Not the One You Think)",NA,"Business","2004-01-11 00:00:00"
"2542","An Austrian Advantage","EXECUTIVE LIFE: THE BOSS","Business","2004-01-11 00:00:00"
"2552","Investing; What to Do if Inflation Tries to Spoil the Party",NA,"Business","2004-01-11 00:00:00"
"2553","Mutual Funds Report; For Small Caps, '03 May Be Hard to Beat",NA,"Business","2004-01-11 00:00:00"
"2557","Mutual Funds Report: ESSAY; Milking Us For All It's Worth",NA,"Business","2004-01-11 00:00:00"
"2580","Mutual Funds Report; In a Good Year, These Funds Managed to Do Even Better",NA,"Business","2004-01-11 00:00:00"
"2583","Business; Seeking Harmony in a Final Return to the Land",NA,"Business","2004-01-11 00:00:00"
"2587","Survival of the Fittest? Or Is That Lion a Lamb?","STRATEGIES","Business","2004-01-11 00:00:00"
"2596","Mutual Funds Report; Britain Confronts Its Own Fund Woes",NA,"Business","2004-01-11 00:00:00"
"2608","Business People; A Spell to Attract Tourists",NA,"Business","2004-01-11 00:00:00"
"2614","A Sharp Look at Very Recent History","OFF THE SHELF","Business; Books","2004-01-11 00:00:00"
"2616","Paying the Price Of Retirees' Health Care",NA,"Business; Opinion","2004-01-11 00:00:00"
"2621","Mutual Funds Report; Pressure Builds To Cut Fund Fees",NA,"Business","2004-01-11 00:00:00"
"2624","Mutual Funds Report; A Higher Return, a Higher Risk",NA,"Business","2004-01-11 00:00:00"
"2642","WHAT THEY'RE READING",NA,"Business; Books","2004-01-11 00:00:00"
"2648","An Open-and-Shut Case? Well, Not So Fast",NA,"Business","2004-01-11 00:00:00"
"2668","DataBank; Despite Late Stumble, Market Closes Higher",NA,"Business","2004-01-11 00:00:00"
"2690","Mutual Funds Report; How the Boomers Lost Their Way in the Bubble",NA,"Business; Books","2004-01-11 00:00:00"
"2695","Business; Car Dealerships Face the Great Homogenization",NA,"Business","2004-01-11 00:00:00"
"2706","Markets Shine Even More Abroad","MARKET INSIGHT","Business","2004-01-11 00:00:00"
"2711","Mutual Funds Report; FOURTH QUARTER: OCT.1 -- DEC.31, 2003",NA,"Business","2004-01-11 00:00:00"
"2732","Mutual Funds Report; A Scandal, but Business Booms",NA,"Business","2004-01-11 00:00:00"
"2738","Business People; Going to the Barnyard For a Management Seminar",NA,"Business","2004-01-11 00:00:00"
"2743","Coaching As Pounds Disappear","MY JOB","Business","2004-01-11 00:00:00"
"2765","Personal Business; The H.M.O. Approach to Choosing a Lawyer",NA,"Business","2004-01-11 00:00:00"
"2812","Business People; It Applies to the Chief, Too",NA,"Health; Business","2004-01-11 00:00:00"
"2819","Mutual Funds Report; Surprise: Year Has A Happy Ending",NA,"Business","2004-01-11 00:00:00"
"2836","Radio en Español","MOST WANTED: DRILLING DOWN/RADIO PROGRAMMING","Business","2004-01-12 00:00:00"
"2838","AARP aims to show marketers what they are missing in overlooking the consumer over 50.","THE MEDIA BUSINESS: ADVERTISING","Business","2004-01-12 00:00:00"
"2841","New Questions Over Bonuses Hollinger Paid To Executives",NA,"Business","2004-01-12 00:00:00"
"2858","Equity Offerings for Week",NA,"Business","2004-01-12 00:00:00"
"2863","MediaTalk; A Freelancer Tale: Paycheck Clears; Suit Demands It Back",NA,"Business","2004-01-12 00:00:00"
"2870","E-Commerce Report; To reach Internet users overseas, more American Web sites are speaking their language, even Mandarin.",NA,"Technology; Business","2004-01-12 00:00:00"
"2873","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-12 00:00:00"
"2876","Miscellany","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-12 00:00:00"
"2895","AOL Picks 3 Finalists In Review of Account","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Technology; Business","2004-01-12 00:00:00"
"2896","Treasury Bills Scheduled for This Week",NA,"Business","2004-01-12 00:00:00"
"2899","New Editor of The Baltimore Sun Becomes a Lightning Rod Again",NA,"Business","2004-01-12 00:00:00"
"2910","BUSINESS DIGEST",NA,"Business","2004-01-12 00:00:00"
"2912","Economic Calendar",NA,"Business","2004-01-12 00:00:00"
"2915","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-12 00:00:00"
"2917","MediaTalk; After 11 Years, a Quiet Goodbye to Seattle",NA,"Business","2004-01-12 00:00:00"
"2927","Mogul of Music And Big Movies Is in a New Phase That's Less Showy",NA,"Business","2004-01-12 00:00:00"
"2931","Nasdaq Is Expected to Announce the Dual Listings of Some Big Stocks",NA,"Business","2004-01-12 00:00:00"
"2935","MediaTalk; 2 Donalds and a World of Self-Confidence",NA,"Business","2004-01-12 00:00:00"
"2939","Ad Revenue for Radio Dropped in November","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-12 00:00:00"
"2958","Power Players",NA,"Technology; Business","2004-01-12 00:00:00"
"2963","To Understand U.S. Jobs Picture, Connect the Dots, And Find the Dots",NA,"Business","2004-01-12 00:00:00"
"2965","Cartoonist Quits After Too Many Requests for Balance",NA,"Business; Washington","2004-01-12 00:00:00"
"2971","Radio Sees Nirvana of the 90's in Its Future","MEDIA","Business","2004-01-12 00:00:00"
"2972","A Bright New Day for the Telecom Industry, if the Public Will Go Along","TECHNOLOGY","Technology; Business","2004-01-12 00:00:00"
"2973","Fund Planned To Defend Users of Linux",NA,"Technology; Business","2004-01-12 00:00:00"
"3010","MEMO PAD","BUSINESS TRAVEL","Technology; Movies; Business","2004-01-13 00:00:00"
"3014","Financial Restatements Rose To Record in 2003, Study Says",NA,"Business","2004-01-13 00:00:00"
"3023","Changes at KPMG After Criticism of Its Tax Shelters",NA,"Technology; Business","2004-01-13 00:00:00"
"3035","Morgan Stanley Ordered to Pay LVMH in Suit Over Research",NA,"Business","2004-01-13 00:00:00"
"3048","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2004-01-13 00:00:00"
"3057","World Business Briefing | Europe: Software Inquiry Recessed",NA,"Technology; Business","2004-01-13 00:00:00"
"3069","A TV show spurs moves and countermoves from CBS and NBC.","THE MEDIA BUSINESS: ADVERTISING","Business","2004-01-13 00:00:00"
"3073","In Shuffle, Oracle Gets New Chairman","TECHNOLOGY","Business","2004-01-13 00:00:00"
"3075","OxyContin Manufacturer Seeks Delay of Rival Drugs",NA,"Technology; Health; Business","2004-01-13 00:00:00"
