"","pub_date","main","score"
"57","1994-01-03","'93 Donations Increased For Most Area Charities",0.5
"58","1994-01-03","Outlook '94; Soundings",0.5
"59","1994-01-03","Modern Maternity",0.5
"60","1994-01-03","Dolphin Disappearance Leaves Shula Hurting",-0.2
"61","1994-01-03","World Economies",0
"62","1994-01-03","One Is Killed, 3 Are Missing In Fire at Club",-0.8
"63","1994-01-03","In Search of Fun for Creativity's Sake",0.25
"64","1994-01-03","Public School Leadership Fight Tearing a Hasidic Sect",-0.285714285714286
"65","1994-01-03","...While a Sluggish Japan Sighs Amid Asia's Roaring Tigers: China; Slower Growth, Still Spectacular",0
"66","1994-01-03","INSIDE",0
"67","1994-01-03","Technologies to Watch: From Antisense and CD-ROM . . . : Software; CD-ROM to Test The Marketplace",0
"68","1994-01-03","...While a Sluggish Japan Sighs Amid Asia's Roaring Tigers: Southeast Asia; Dynamic Markets But Growing Pains",-0.0769230769230769
"69","1994-01-03","Outlook '94: A Special Section",0.333333333333333
"70","1994-01-03","Tonight, The Jets Sleep With The Fish",0
"71","1994-01-03","Russia and Europe Confront Challenges to Jobs and Growth . . . : Russia; Economic Change At a Crossroad",-0.1
"72","1994-01-03","Testing the High Hopes for TV Shopping",0.25
"73","1994-01-03","CHRONICLE",0
"74","1994-01-03","Saudi Arabia to Slash Its Budget As Oil Prices Continue to Plunge",0
"75","1994-01-03","Equity Issues This Week",0.333333333333333
"76","1994-01-04","Corrections",1
"77","1994-01-04","On My Mind; Berlin '38 To Beijing '94",0
"78","1994-01-04","S O S! Help for Coslet May Be Coming",0.25
"79","1994-01-04","Natural Weapons Against an Ancient Plague",0
"80","1994-01-04","Time to Hitch Up the Big Backs",0.25
"81","1994-01-04","Mayor Names an Insider To No. 2 Post for Police",0
"82","1994-01-04","Indian State Cuts Population Without Coercion",0
"83","1994-01-04","TRANSACTIONS",0
"84","1994-01-04","France Sends 2 Murder Suspects Back to Iran, Stirring Wide Protest",-0.222222222222222
"85","1994-01-04","Knicks' Deal Looks Done In: Thomas Says He Prefers Pistons",0.125
"86","1994-01-04","Cradle of Nazis Confronts Its Past",-0.25
"87","1994-01-04","Toys 'R' Us Reports Gains In Sales and Elevates Two",0.166666666666667
"88","1994-01-04","Pop Ballet Propels Joffrey's Recovery",0
"89","1994-01-04","U.S. Details Fees Paid to Fight Radiation Suits",0.166666666666667
"90","1994-01-04","Turning Over New Leaves, Of a Sort",-0.5
"91","1994-01-04","Rice High Rated No. 1 in U.S.",0
"92","1994-01-04","A Touch of Florida at Aqueduct",0
"93","1994-01-04","Howe Is an All-Star",0
"94","1994-01-04","Painful Change at G.M. Parts Plants",-0.25
"95","1994-01-04","Influential Computer Service Sold",-0.25
"96","1994-01-04","CHRONICLE",0
"97","1994-01-04","Van Heusen Selects Weiss, Whitten",0.2
"98","1994-01-04","Critics Name Spielberg Best Director",0
"99","1994-01-04","And Baby Makes 3, Even if You're Gray",0
"100","1994-01-04","Combating a Pocket of Crime",-0.666666666666667
"101","1994-01-05","Parking Rules",0
"102","1994-01-05","The Pop Life",0
"103","1994-01-05","'Red, Red Robin' Case Puts Songwriter's Heirs in Money",0
"104","1994-01-05","METRO DIGEST",0
"105","1994-01-05","Review/Theater: The Rez Sisters; Bingo as the Way of Escape, at Dismal Odds",-0.25
"106","1994-01-05","Accounts",1
"107","1994-01-05","Fed Assails President's Bank Plan",-0.4
"108","1994-01-05","Wine Talk",0
"109","1994-01-05","Public & Private; Little Girl Lost",-0.2
"110","1994-01-05","Metropolitan Museum Shows the World's Art",0
"111","1994-01-05","Civilian Life Begins With Unpacking, of Course",0
"112","1994-01-05","Needed: Democracy in New York",-0.25
"113","1994-01-05","Corrections",1
"114","1994-01-05","OFF THE MENU",0
"115","1994-01-05","Charles Scott Sykes; Lawyer, 87",0
"116","1994-01-05","Market Place; Microsoft's hypergrowth could ease, some analysts say.",0.142857142857143
"117","1994-01-05","Sun Healthcare to Acquire Mediplex",0
"118","1994-01-05","No Headline",0
"119","1994-01-05","David Kaplan; Rheumatologist, 64",0
"120","1994-01-05","Book Notes",0
"121","1994-01-05","2 Agencies Team Up In Washington Firm",0.25
"122","1994-01-05","Administration Proposes Plan to Make It More Difficult for Criminals to Buy Guns",-0.25
"123","1994-01-05","'Shorelining,' Like Redlining, Is Discrimination",0
"124","1994-01-05","Raise in Rent Aid Would Curb Homelessness; Voucher Experiments",0.142857142857143
"125","1994-01-05","Heart Diseases Are Persisting In Study's Second Generation",0
"126","1994-01-06","New Round in Revenue-Sharing Dispute",0
"127","1994-01-06","AT HOME WITH: Robert Wilson; The Clark Kent Of Modern Theater",0.142857142857143
"128","1994-01-06","Kentucky's Dent Is Lost for the Season",-0.5
"129","1994-01-06","Review/Dance; A Showcase Puts Esthetic Unity Aside",0.166666666666667
"130","1994-01-06","Grand Central Cleanup",0.333333333333333
"131","1994-01-06","Energy Chief in Spotlight As She Uncovers the Past",0
"132","1994-01-06","The New Art Appreciation, Parental Division: Hang It",0
"133","1994-01-06","INSIDE",0
"134","1994-01-06","Man Enters Weapons Plea In Encounter With Youths",0.166666666666667
"135","1994-01-06","METRO DIGEST",0
"136","1994-01-06","Clay Tiles With a Folk-Art Message",0
"137","1994-01-06","Review/City Ballet; Differing Perspectives on the Spirit of Romance",0
"138","1994-01-06","Hurley Undergoes Shoulder Surgery",0
"139","1994-01-06","Seton Hall Coming Up Very Small In Big East",0.166666666666667
"140","1994-01-06","Costly Mars Mission Failure Is Tied to Fuel-Line Rupture",-0.571428571428571
"141","1994-01-06","Let's Throw Out the Murderers in Haiti",-0.75
"142","1994-01-06","Topics of The Times; Midnight Madness",-0.25
"143","1994-01-06","Lessons Well Learned",0.666666666666667
"144","1994-01-06","Germany Seeks Suspect in '86 Disco Bombing",-0.4
"145","1994-01-06","A Vatican Tie With Israel",0
"146","1994-01-06","Dr. Hansskarl Bandel; Engineer, 68",0
"147","1994-01-06","After Years of Suing U.S., Hope for A-Bomb Worker",0.25
"148","1994-01-06","Borden Halves Its Dividend And Puts Units Up for Sale",0
"149","1994-01-06","Abner Greshler, 83, Agent and Producer",0
"150","1994-01-06","Whitman Says Tax Reduction Will Hurt",-0.166666666666667
"151","1994-01-07","Coleman and Anderson Get the Attention",0
"152","1994-01-07","CHRONICLE",0
"153","1994-01-07","Corrections",1
"154","1994-01-07","Review/Photography; A Chronicler of Life, and of This Century",0
"155","1994-01-07","2 Suspicious Items Found",-0.333333333333333
"156","1994-01-07","Louise Averill Svendsen, 78, Dies; Was Guggenheim's Senior Curator",-0.142857142857143
"157","1994-01-07","Heavy Shelling And Firefights Rake Sarajevo",-0.2
"158","1994-01-07","Films Born Of Ill-Hidden Agendas",0
"159","1994-01-07","With Talks Back on Track, a Visit to a Bridge",0.2
"160","1994-01-07","At the Bar; Falsely accused: In a humiliating arrest, a black judge finds lessons of law and race relations.",-0.25
"161","1994-01-07","BUSINESS DIGEST",0
"162","1994-01-07","Accounts",1
"163","1994-01-07","Argonaut Group Inc. (NMS) reports earnings for Qtr to Dec 31",0
"164","1994-01-07","Virginia Clinton Kelley, 70, President's Mother, Is Dead",-0.166666666666667
"165","1994-01-07","Jack Pickens Coble; Architect, 84",0
"166","1994-01-07","Art in Review",0.5
"167","1994-01-07","Lillian Vernon Corp.  reports earnings for Qtr to Nov 27",0
"168","1994-01-07","CHRONICLE",0
"169","1994-01-07","Bruce Peyton; Playwright, 44",0
"170","1994-01-07","Giving Alternatives To the Visible Poor",0
"171","1994-01-07","Review/Film; Basketball As a Bridge Between 2 Cultures",0.25
"172","1994-01-07","Key Rates",0
"173","1994-01-07","Home Video",0
"174","1994-01-07","INSIDE",0
"175","1994-01-07","Prosecutor Absolves State Police Who Shot Hijacker and Hostage",0.142857142857143
"176","1994-01-08","Rockies Sign Weiss",0
"177","1994-01-08","U.S. Data Show Moderate Gains In Employment",0.2
"178","1994-01-08","Collins Says He'll Be Ready Sunday",-0.2
"179","1994-01-08","Corrections",1
"180","1994-01-08","G.O.P. Sounds Confident, But Unity Proves Elusive",0.5
"181","1994-01-08","Lawyer Snubs Suspect in Rail Shootings",-0.4
"182","1994-01-08","Grand Jury Is Convened In Crown Heights Inquiry",0.333333333333333
"183","1994-01-08","Thailand Wants Peace Next Door in Cambodia",0.166666666666667
"184","1994-01-08","How Many Days Till April?",0
"185","1994-01-08","NBC Extends Jay Leno's Contract",0
"186","1994-01-08","A Loud Silence on Racism",0
"187","1994-01-08","Harold Watson, 82, Pioneer in Air Force",-0.2
"188","1994-01-08","Indians Choose Not to Sign Ojeda",0
"189","1994-01-08","Clinton Justice Dept. Errs in Diluting Child Pornography Law",0.125
"190","1994-01-08","Slain Heiress Is Remembered as Trusting",0.25
"191","1994-01-08","Classical Music in Review",0.333333333333333
"192","1994-01-08","Fred Scribner Jr., 86, Treasury Aide to Eisenhower",0.2
"193","1994-01-08","Company Briefs",0.5
"194","1994-01-08","BUSINESS DIGEST",0
"195","1994-01-08","Amtrak Shows Gains, but Needs Help",-0.2
"196","1994-01-08","No Credit History? No Problem With a Secured Card",0.2
"197","1994-01-08","No Time to Dump Aristide",-0.333333333333333
"198","1994-01-08","Ayers Breaks Ankle",-0.333333333333333
"199","1994-01-08","Well-Rested Messier Is Back",0.333333333333333
"200","1994-01-08","Tri-Star's Chairman Quits In a Sign of Studio Turmoil",-0.333333333333333
"201","1994-01-09","Winter Storm Leaves Thousands Powerless in Its Wake",-0.333333333333333
"202","1994-01-09","Tripped Circuit Breakers and Fuses Can Prevent Fires",-0.142857142857143
"203","1994-01-09","Good-Deed Dungeon",-0.5
"204","1994-01-09","Back to School for GATT and Nafta",0.25
"205","1994-01-09","Sports of The Times; Does L. T. Now Mean Last Time?",-0.166666666666667
"206","1994-01-09","Nina Silver, Miguel de Echegaray 4th",0
"207","1994-01-09","The Annotated Calvin and Hobbes",0
"208","1994-01-09","Women on the Edge, of Madness, of Life",-0.5
"209","1994-01-09","In America; The Gun Biz",-0.333333333333333
"210","1994-01-09","Board Moves Against Principal",0.333333333333333
"211","1994-01-09","Profile; The Conscience of the Dismal Science",0
"212","1994-01-09","New Sights",0
"213","1994-01-09","Programming for Monsters",-0.5
"214","1994-01-09","The Death of Russian Beauty",0
"215","1994-01-09","The Ever-Expanding Realm of Queen Latifah",0
"216","1994-01-09","Troy Donaldson, 7",0
"217","1994-01-09","Panic Button For Nurses",0
"218","1994-01-09","Corrections",1
"219","1994-01-09","Strike a Pose",-0.5
"220","1994-01-09","Andrei Sedych, 91, Russian Immigrant Who Edited Paper",0
"221","1994-01-09","LIVING DOLLS",0.5
"222","1994-01-09","The Topic: Lazy Professors",-0.333333333333333
"223","1994-01-09","To Russia, With Ambition",0
"224","1994-01-09","Confusion on Retirement Plan Payouts",-0.5
"225","1994-01-09","Jan. 2-8: The Old Bosnia Story; More Resignations, And More Shells on Sarajevo",-0.285714285714286
"226","1994-01-10","A Languishing Morris Ready to Be Tested",-0.25
"227","1994-01-10","CHRONICLE",0
"228","1994-01-10","Lisa Copeland, Owen Crowley",0
"229","1994-01-10","CLINTON IN EUROPE: Clinton, in Brussels, Offers Commitment to Europe; On Eve of NATO Talks, President Tries to Ease Fears That His Focus Is on Asia",0
"230","1994-01-10","No Headline",0
"231","1994-01-10","Accounts",1
"232","1994-01-10","Westward Ho! Giants Circle Wagons and Hold Off the Vikings",-0.166666666666667
"233","1994-01-10","Condom Gains and Losses; Parental Veto in New York",-0.142857142857143
"234","1994-01-10","Horse Sense",0.5
"235","1994-01-10","Jay Blackton Is Dead; A Music Director, 84",-0.2
"236","1994-01-10","Mass Is Celebrated for the 125th Anniversary of New York Foundling Hospital",0.285714285714286
"237","1994-01-10","Review/Dance; Balanchine and Brahms By New York City Ballet",0
"238","1994-01-10","With Streaks on Line, Devils Shoot All Blanks",-0.4
"239","1994-01-10","Books of The Times; Vivid Memories of a Life Left Behind",0.142857142857143
"240","1994-01-10","Macy Vows To Remain Independent",0.25
"241","1994-01-10","Fight in Urban Wilderness: Park or Campus?",-0.2
"242","1994-01-10","Hamilton Is Leader Of the Giant Charge Against the Vikings",-0.2
"243","1994-01-10","Treasury Auction Schedule Has Only Bills This Week",0
"244","1994-01-10","THE MEDIA BUSINESS: Advertising; A New Campaign Says There's No Place Like Home, No Matter What Kind, for Ethan Allen Furniture.",0.133333333333333
"245","1994-01-10","L.T. Has a Foot Out the Door",0
"246","1994-01-10","All-Points Alert Wakes Up The Knicks",0.25
"247","1994-01-10","Equity Issues This Week",0.333333333333333
"248","1994-01-10","Essay; Absent At the Creation",-0.333333333333333
"249","1994-01-10","Cooking Light Chooses Editor",0.25
"250","1994-01-10","1993 Homicides Fewer but More Clustered in New York City",0
"251","1994-01-11","The Ice Palace",0
"252","1994-01-11","2 Ways to Make Your Case Quickly",0
"253","1994-01-11","Cold War Chill Lingers Downwind From a Nuclear Bomb-Testing Site",-0.25
"254","1994-01-11","NBC Wakes Up the Echoes for Five More Years",0
"255","1994-01-11","Corrections",1
"256","1994-01-11","No. 21 Meets Cellar Dweller: Shade Your Eyes, It's Ugly",0.166666666666667
"257","1994-01-11","The Charade in Brussels",0
"258","1994-01-11","Human Guinea Pigs Are American as Apple Pie; How Much Is Safe?",0.25
"259","1994-01-11","Advanced Micro Devices Inc. reports earnings for Qtr to Sept 26",0.125
"260","1994-01-11","On My Mind; On Black Anti-Semitism",0
"261","1994-01-11","One 3-Pointer Is Worth More for UConn",0.25
"262","1994-01-11","Strawberry Is Healthy",0.5
"263","1994-01-11","One Jury Tells Judge It Is Deadlocked in Murder Trial of Brothers",-0.125
"264","1994-01-11","Bridge",0
"265","1994-01-11","Mayor's Remark About Weather Offends Advocates for Homeless",0
"266","1994-01-11","20-Odd Years Later, Captain Is Removed",-0.2
"267","1994-01-11","Classical Music in Review",0.333333333333333
"268","1994-01-11","The Unfair Immigration Burden",-0.666666666666667
"269","1994-01-11","Sports of The Times; The Giant Who Makes 'Em Miss",-0.2
"270","1994-01-11","Gillette Will Cut 2,000 Jobs During Next 2 Years",0
"271","1994-01-11","Mexico Leader Names Negotiator To Seek Political End to Uprising",0.125
"272","1994-01-11","Knicks Coming Up Short",0
"273","1994-01-11","Donald Smiley, 78; Was Chief Executive Of R.H. Macy & Co.",-0.2
"274","1994-01-11","8 Police Officers Hurt in Clash at Harlem Mosque",-0.333333333333333
"275","1994-01-11","Study Backs Safety of Whooping Cough Vaccine",0.166666666666667
"276","1994-01-12","Red Tape Leaves Owner Only Part of Her House",0
"277","1994-01-12","Gore Outlines Data Highway Policy",0
"278","1994-01-12","Sports of The Times; Examining Reeves's Reasoning",0.2
"279","1994-01-12","TRANSACTIONS",0
"280","1994-01-12","Bosnia's Legacy",0
"281","1994-01-12","Public & Private; Hillary Rodham Candor",0.2
"282","1994-01-12","Collective Bancorp reports earnings for Qtr to Dec 31",0
"283","1994-01-12","BanPonce Corp. (NMS) reports earnings for Qtr to Dec 31",0
"284","1994-01-12","Loan Expert Leaves Post At Chemical",0.2
"285","1994-01-12","Wine Talk",0
"286","1994-01-12","Self-Esteem and Friendship In a Factory on Death Row",0
"287","1994-01-12","The Bankruptcy Business Hits Hard Times",-0.4
"288","1994-01-12","Man Questioned as Crown Hts. Witness",0
"289","1994-01-12","First-Time Givers Help the Neediest Cases Fund Grow",0
"290","1994-01-12","Piccadilly Cafeterias Inc.  reports earnings for Qtr to Dec 31",0
"291","1994-01-12","Bosnia's Legacy",0
"292","1994-01-12","Carnegie Announces 1994-95 Season",0
"293","1994-01-12","F.B.I. Begins Own Search For Kerrigan's Assailant",-0.2
"294","1994-01-12","Cut Bowe Cancels Bout",-0.75
"295","1994-01-12","Movie Shows How Nazis Dehumanized Jews; A Danish 'Schindler'?",-0.142857142857143
"296","1994-01-12","National Medical Enterprises Inc.  reports earnings for Qtr to Nov 30",0
"297","1994-01-12","Phoumi Vongvichit, 84, Is Dead; Laotian Was Lifelong Communist",0
"298","1994-01-12","OFF THE MENU",0
"299","1994-01-12","CHRONICLE",0
"300","1994-01-12","Hillenbrand Industries reports earnings for Qtr to Nov 27",0.166666666666667
"301","1994-01-13","A Gleam In His Eye",1
"302","1994-01-13","Economic Collapse Leaves Ukraine With Little to Trade but Its Weapons",0
"303","1994-01-13","Caver Fills Pirates' Offensive Vacuum",0
"304","1994-01-13","METRO DIGEST",0
"305","1994-01-13","Digital and USA Video in Market Test of New Technology",0
"306","1994-01-13","Health Agency Head Denied Big Severance",-0.166666666666667
"307","1994-01-13","Trial for Yanks' Taylor Is Put Off Until April",0
"308","1994-01-13","A Prudential Investigation By New York",0
"309","1994-01-13","A.M.A. to Seek Major Changes In Clinton Plan",0.166666666666667
"310","1994-01-13","Sony Does Sushi, Most Carefully",0.333333333333333
"311","1994-01-13","Reporter's Notebook; Top Hollywood Agency Reaches for the Stars Of Television News",0
"312","1994-01-13","Not Guilty of Architectural Sin of Sameness",-0.5
"313","1994-01-13","Progress Made in Kerrigan Case, the Police Say",0.166666666666667
"314","1994-01-13","Charles B. Duff, 85, General Who Served In Air Defense, Dies",-0.285714285714286
"315","1994-01-13","FINANCE BRIEFS",0
"316","1994-01-13","Softly, Armani pushes men ahead: page C10.",0
"317","1994-01-13","Balloon Fails in Its 4th Try To Circle the Globe Nonstop",-0.5
"318","1994-01-13","U.S. Says Bigger Security Council Will Make U.N. More Effective",0.571428571428571
"319","1994-01-13","The Chunnel, at Last",0
"320","1994-01-13","Centura Banks Inc. reports earnings for Qtr to Dec 31",0
"321","1994-01-13","Mayor Urged To Redefine Shelter Pact",0.2
"322","1994-01-13","Blast Witness Tells Why Contents of Locker Were Detonated",0
"323","1994-01-13","Review/Dance; Before the Cock Crows",0
"324","1994-01-13","It Takes More Than A Punch to Rile Oilers",-0.25
"325","1994-01-13","Shantytown Fire Underlines Deficiencies in Homeless Policies",-0.333333333333333
"326","1994-01-14","Media Services Unit For Ally & Gargano",0
"327","1994-01-14","Arnold Advertising Appoints an Officer",0.25
"328","1994-01-14","Police in Oregon Make Arrests In Assault on Olympic Skater",-0.142857142857143
"329","1994-01-14","Yanks Sign Ex-Met Boston",0
"330","1994-01-14","2 Performers Die as Ringling Circus Train Derails",0
"331","1994-01-14","Woody Allen Appeals Judgment in Custody Case",0.166666666666667
"332","1994-01-14","RESULTS PLUS",0
"333","1994-01-14","New York Bid to Ease Police-Black Tension Falters",-0.142857142857143
"334","1994-01-14","Corrections",1
"335","1994-01-14","Robert Horen; Actor, 68",0
"336","1994-01-14","Review/Art; A Love Affair With Surrealism",0.25
"337","1994-01-14","Industry Defies U.S. on Data Encryption",0
"338","1994-01-14","New Policy on Declassifying Secrets Is Debated",-0.4
"339","1994-01-14","Wilder Exits Virginia Politics With a Feisty Flourish",0.166666666666667
"340","1994-01-14","Bengals Assistant Quits",0
"341","1994-01-14","Columbia Rejects a Student Accused of Sex Harassment",-0.5
"342","1994-01-14","NASA Pronounces Space Telescope Cured",0.2
"343","1994-01-14","In Banja Luka, Terror Seems Uncannily Normal",0
"344","1994-01-14","Corrections",1
"345","1994-01-14","Fossils Point to a Walking Ancestor of Whales",-0.2
"346","1994-01-14","Celebrating Dr. King",0.5
"347","1994-01-14","For Children",0
"348","1994-01-14","Corrections",1
"349","1994-01-14","Times Picks Executive",-0.666666666666667
"350","1994-01-14","Fullback Shuttle A Bonus For 49ers",0.333333333333333
"351","1994-01-15","Women's Colleges Find a New Popularity",0.2
"352","1994-01-15","Let Recording Technology Work Its Wonders; Classics on Radio",0.142857142857143
"353","1994-01-15","In Newark, Whitman Opens Festivities With Pledge to Cities",0.5
"354","1994-01-15","Joan Avnet, Dealer, Collector and Donor Of Art, Is Dead at 80",0
"355","1994-01-15","Noted Kenya Conservationist Resigning in a Political Storm",-0.166666666666667
"356","1994-01-15","Move Over, Mr. Gretzky",0
"357","1994-01-15","The Voice of a Mind That Survived",0.333333333333333
"358","1994-01-15","Business Digest",0
"359","1994-01-15","Samuel Bronston, Film Producer, 85; Made Epic 'El Cid'",0
"360","1994-01-15","INSIDE",0
"361","1994-01-15","Mediators Can Help Cut Lawsuit Expenses",-0.166666666666667
"362","1994-01-15","Editors' Note",0
"363","1994-01-15","Wife Says She Does Not Recall Cutting",-0.25
"364","1994-01-15","U.S. to Cancel a Timber Deal in Alaska",-0.25
"365","1994-01-15","For Clinton in Russia, TV and Empathy",0.333333333333333
"366","1994-01-15","Wal-Mart Entering Canada",0
"367","1994-01-15","Russia's New Parliament Chooses Ally of the Communists as Speaker",0.142857142857143
"368","1994-01-15","Tie Vietnam Status to Rights Reform",0.2
"369","1994-01-15","Note to Readers",0
"370","1994-01-15","Hubble Telescope Chalks Up Discovery About Aging Stars",0
"371","1994-01-15","Emotional Divide in the Menendez Trial",-0.25
"372","1994-01-15","Junk Bond Group May Have Some Life Left",-0.166666666666667
"373","1994-01-15","Maryland May Sit Out",0
"374","1994-01-15","Religion Notes",0
"375","1994-01-15","Dutch Buyer Acquires BPI",0
"376","1994-01-16","'Me and My Girl': A 30's Musical That's Still Catchy",0
"377","1994-01-16","Ulster Church Leaders Seek End of Job Bias",0
"378","1994-01-16","Cabdriver's Slaying Touches Neighbors",0
"379","1994-01-16","He Who Laughs Last",0
"380","1994-01-16","Meat-Filled Dishes Chase Away the Cold",-0.4
"381","1994-01-16","A Landmark for Landmarks",0
"382","1994-01-16","Sally Theakstone, Peter McGleughlin",0
"383","1994-01-16","Bill Seeks Hard-Labor Terms In Some Crimes",-0.2
"384","1994-01-16","Corrections",1
"385","1994-01-16","The Gloves Are Off, Sleeves Rolled Up",0
"386","1994-01-16","Gamma-Ray Finding Bolsters Einstein Theory, Report Says",0.142857142857143
"387","1994-01-16","NEW YORKERS & CO.",0
"388","1994-01-16","Welcome to Our Rented Nightmare",0
"389","1994-01-16","Best of Gibes, Wurst of . . .",0.333333333333333
"390","1994-01-16","Americana Success Story: A Buyer Turns Seller",0
"391","1994-01-16","He Looms Large, Yet Remains Invisible",-0.4
"392","1994-01-16","Sharing an Anniversary With the Coach House",0.25
"393","1994-01-16","Bills Come Out of the Cold in Second Half and Triumph",0.166666666666667
"394","1994-01-16","Tribulation and Luck Lead to an Arts Center",0.6
"395","1994-01-16","After a 15-Year Run, the Old Mustang Yields to a Fresh Colt",0
"396","1994-01-16","Anthems Aweigh",0
"397","1994-01-16","Devils Fall Behind Early and Never Catch Up to Kings",-0.428571428571429
"398","1994-01-16","A New Breed Of Strongman In the South",0
"399","1994-01-16","Giuliani Announces a 25 Percent Cut in the Mayoral Payroll",-0.166666666666667
"400","1994-01-16","Taking Health Care To Patients at Home",0.6
"401","1994-01-17","About Sunday Weddings",0
"402","1994-01-17","Bernard Davis, Harvard Professor Of Medicine and Author, 78, Dies",0
"403","1994-01-17","World Economies",0
"404","1994-01-17","Western Digital Corp.  reports earnings for Qtr to Dec 25",0
"405","1994-01-17","Newspapers Race for Outlets In Electronic Marketplace",-0.2
"406","1994-01-17","Tinder in Mexico -- A special report.; In Remote Mexican Village, Roots of Rebellion Are Bared",-0.1
"407","1994-01-17","Labor and Management Fly in Formation",0.25
"408","1994-01-17","U.S. Committee Hopes for Some Advice Soon",0.25
"409","1994-01-17","Student Loan Marketing Assn reports earnings for Qtr to Dec 31",0
"410","1994-01-17","The Talk of Hollywood; Confronting Adversity As the Phone Rings On",-0.333333333333333
"411","1994-01-17","Schulman (A.) Inc. (NMS) reports earnings for Qtr to Nov 30",0
"412","1994-01-17","No Coleman? No Sweat as Nets Win",0
"413","1994-01-17","Roger Ramirez, 80; Wrote 'Lover Man'",0.4
"414","1994-01-17","Farmland Industries Inc. reports earnings for Qtr to Nov 30",0.142857142857143
"415","1994-01-17","United Asset: Little-Known Financial Giant",0.2
"416","1994-01-17","Celanese Canada reports earnings for Qtr to Dec 31",0
"417","1994-01-17","Behind Mexican Rising Lies a Wider Despair; Liberation and Payoffs",-0.125
"418","1994-01-17","Bitter Cold Stings East Coast, Shattering Record Temperatures",-0.375
"419","1994-01-17","A Pigeonholed American Just Beginning to Fly High",0.166666666666667
"420","1994-01-17","Jill L. Colman, Randy P. Kiewe",0
"421","1994-01-17","Gander Mountain (NMS) reports earnings for Qtr to Jan 1",0
"422","1994-01-17","Economic Calendar",0.5
"423","1994-01-17","Books of The Times; Distracting People From Stalin's Acts",-0.166666666666667
"424","1994-01-17","Stryker Corp. (NMS) reports earnings for Qtr to Dec 31",0
