"","pub_date","main","score"
"42","2010-01-02","For Stocks in the Developed World, It Was a Decade of Zeros",-0.2
"43","2010-01-02","Morrison Says Story of Fatherhood Is Hoax",0
"44","2010-01-02","Tiger Slam, Tiger Effect, Then Scandal",-0.2
"45","2010-01-02","Books to Live By",0.5
"46","2010-01-02","Atlanta is ours, and cheaply won",0
"47","2010-01-02","Public Advocate Takes a Challenging Tone, and Thoughts of 2013 Are Near",0
"48","2010-01-02","Cardinal Cahal Daly Dies at 92; Led Irish Church",-0.142857142857143
"49","2010-01-02","Paid Notice: Deaths  PLUTZER, STEPHEN L.",-0.2
"50","2010-01-02","In Their Own Quiet Way, Boilermakers Are Making Some Noise",-0.2
"51","2010-01-03","Letters in Response to the 12.20.09 Issue",0.333333333333333
"52","2010-01-03","What Will It Take to Make A.F.C. Playoffs? Start With a Calculator",0.142857142857143
"53","2010-01-03","The Case of the Vanishing Full-Time Professor",-0.25
"54","2010-01-03","Boy, 9, Fatally Stabbed During Manhattan Visit",-0.4
"55","2010-01-03","Arenas Cites Bad Judgment in Gun Case",-0.333333333333333
"56","2010-01-03","Are They Students? Or 'Customers'?",0
"57","2010-01-03","The Week in Wheels",0
"58","2010-01-03","Scalping Courses",0
"59","2010-01-03","Paid Notice: Deaths  KOHN, DANIEL N.",-0.2
"60","2010-01-03","Dance and Opera: Perspective From the Stage",0.25
"61","2010-01-03","My American Friends",0.5
"62","2010-01-03","Paid Notice: Deaths  SMITH, ROBERT H",-0.2
"63","2010-01-03","Nashville Inches, Ever So Grudgingly, Into the Future",-0.2
"64","2010-01-03","Events in New Jersey",0
"65","2010-01-03","Mind Reading",0
"66","2010-01-03","36 Hours in Tucson, Ariz.",0
"67","2010-01-03","The Stone Age Rocked, if You Liked Your Liquor",0.2
"68","2010-01-03","Westchester County Airport",0
"69","2010-01-03","Q & A",NA
"70","2010-01-03","ON THE MARKET",0
"71","2010-01-03","Paid Notice: Memorials  CARR, KRISTEN ANN",0
"72","2010-01-03","Corrections",1
"73","2010-01-03","10 Killed in India as Trains Collide",-0.25
"74","2010-01-03","Local Stop: Port Authority",0.25
"75","2010-01-03","Paid Notice: Deaths  SMITH, ROBERT H",-0.2
"76","2010-01-04","Tippling Point | Natural Wine Bars",-0.2
"77","2010-01-04","U.S. Decline: Do the Numbers Add Up?",-0.333333333333333
"78","2010-01-04","American Football Conference: Wild-Card Round",0.4
"79","2010-01-04","On Human Happiness, and Why It's So Hard to Find",0.25
"80","2010-01-04","Detective Ahmed Nasser, Yemen",0
"81","2010-01-04","From Around the Globe, Officers Serving New York",-0.166666666666667
"82","2010-01-04","Deborah Howell, One of the First Women to Lead a Big U.S. Paper, Dies at 68",0
"83","2010-01-04","The Morning Feed",0
"84","2010-01-04","Pink Tea Cup to Reopen",0
"85","2010-01-04","A Savior in the Form of a Tablet",0
"86","2010-01-04","Citi's Creator, Alone With His Regrets",-0.25
"87","2010-01-04","Suffolk County Executive Weighing Primary Challenge to Paterson",-0.285714285714286
"88","2010-01-04","The Perfect Marriage: Leek and Potato",0.5
"89","2010-01-04","More Paintings Stolen in France",-0.333333333333333
"90","2010-01-04","At Barbie's Mansion, It's Time for Yoga With Pro Wrestlers",0.166666666666667
"91","2010-01-04","'Avatar' on Top Again",0
"92","2010-01-04","What Happened on 'Iron Chef'",-0.333333333333333
"93","2010-01-04","14 Queens Libraries to Close on Weekends",0
"94","2010-01-04","'Approaching Abstraction'",0.5
"95","2010-01-04","Pioneering Greenhouse Analyst Appraised",0
"96","2010-01-04","You Asked? The Ford and the Great Train",0.5
"97","2010-01-04","Eight Steps to a Better Year in 2010",0.25
"98","2010-01-04","Pictures of the Day: Monday, Jan. 4",0
"99","2010-01-04","Paid Notice: Deaths  FLUG, ALFRED",-0.2
"100","2010-01-04","Bernanke Blames Weak Rules for Crisis",-0.4
"101","2010-01-05","Obsessions | OMG, Mom Jeans",0
"102","2010-01-05","Microbes: Fighting Mosquito-Transmitted Viruses With Bacteria That Infect Many Insects",-0.25
"103","2010-01-05","Deciphering Hall Ballot Without Superstar",0.2
"104","2010-01-05","Where Did the Time Go? Do Not Ask the Brain",0
"105","2010-01-05","Gregg Allman on Leaving the Beacon: 'One Monkey Don't Stop No Show'",0
"106","2010-01-05","Congress Examines N.F.L. Concussions",0
"107","2010-01-05","What's On Today",0
"108","2010-01-05","One Monteverdi Work and 400 Years of Debate",-0.2
"109","2010-01-05","Green Day Goes Broadway With 'American Idiot'",-0.166666666666667
"110","2010-01-05","Apple Buys Quattro, a Mobile Ad Company",0.6
"111","2010-01-05","Playwright's Prize Established in Honor of Horton Foote",0.5
"112","2010-01-05","After Balmy Hawaii, Chilly Washington",0.25
"113","2010-01-05","Gillick on Morris: 'He Just Found a Way to Win'",0.166666666666667
"114","2010-01-05","Och-Ziff Posts Gains in 2009",0.333333333333333
"115","2010-01-05","Google Will Sell 'Superphone' Direct",0.2
"116","2010-01-05","Demonstrating Resourcefulness in the Face of Career Challenges",0
"117","2010-01-05","Iceland Blocks Bank Compensation for Foreigners",-0.2
"118","2010-01-05","British Prime Minister 'Appalled' by Protest Plan",0
"119","2010-01-05","Quotation of the Day",0
"120","2010-01-05","New Worlds Take On the Old",0
"121","2010-01-05","Terrorism Today: Investigating Al Qaeda's Presence Around the World",-0.142857142857143
"122","2010-01-05","MF Global Moves Corporate Home to Delaware",0
"123","2010-01-05","China May Allow Futures Contracts in March",0.166666666666667
"124","2010-01-05","Senator Graham Censured Again",-0.333333333333333
"125","2010-01-05","The 'Best Values' in Public Universities, as Handicapped by Kiplinger's",0.166666666666667
"126","2010-01-06","Recent Lease",0
"127","2010-01-06","Dispatch | Barcelona",0
"128","2010-01-06","Bernanke and the bubble",0
"129","2010-01-06","End of Road Nears for BBDO and Chrysler",0
"130","2010-01-06","Senator Dorgan of North Dakota Will Retire",0
"131","2010-01-06","Donal Donnelly, Actor Who Nurtured Irish Roles, Dies at 78",0
"132","2010-01-06","Investors Cheer Departure of Biogen Chief",0.2
"133","2010-01-06","Cone Leaves YES Network",0
"134","2010-01-06","The Beacon Is Booked, So Allmans Will Move",0.4
"135","2010-01-06","Two Democrats Will Not Seek Re-election",0.2
"136","2010-01-06","Queens Principal Accused of Seeking Sex From Students",0
"137","2010-01-06","Sherlock Holmes, Amorphous Sleuth for Any Era",0
"138","2010-01-06","Lawyer Says Third White House 'Crasher' Was Invited",0.142857142857143
"139","2010-01-06","Hold the Phone",0
"140","2010-01-06","Google Introduces Nexus One, Its Rival to the iPhone",-0.166666666666667
"141","2010-01-06","Bucks Get in on the Fun With the Nets",-0.25
"142","2010-01-06","Canon Adds Four Budget Shooters",0
"143","2010-01-06","A Houseboat on the Thames",0
"144","2010-01-06","Morgan Stanley Wins Lawsuit Against Discover",0
"145","2010-01-06","Hus-been",0
"146","2010-01-06","U.S. Juniors Top Canada",0
"147","2010-01-06","Threats Lead Food Agency to Curtail Aid in Somalia",0
"148","2010-01-06","Kenneth Noland, Abstract Painter of Brilliantly Colored Shapes, Dies at 85",0
"149","2010-01-06","Phillies Add Baez to Bullpen",0
"150","2010-01-06","The Decade in Quarterbacks",-0.5
"151","2010-01-07","Hospitals Could Stop Infections by Tackling Bacteria Patients Bring In, Studies Find",0
"152","2010-01-07","Hawks Find Their Touch, and Nets Pay",0.2
"153","2010-01-07","Small British Company Bets on Tidal Power",0.166666666666667
"154","2010-01-07","Perot Firm Invests in San Bernardino Warehouses",0.166666666666667
"155","2010-01-07","Corrections",1
"156","2010-01-07","What's On Today",0
"157","2010-01-07","Massachusetts: Inquiry Sought in Ban on Face Covering",0.166666666666667
"158","2010-01-07","Microsoft and H.P. Are Slate Mates",0.333333333333333
"159","2010-01-07","The Rocky Road Home",0
"160","2010-01-07","Paid Notice: Deaths  NOLAND, KENNETH",-0.2
"161","2010-01-07","Albums by Swift and Boyle Top 2009 Charts, as Sales Continue Plunge",0.25
"162","2010-01-07","Diet Drug Maker Glaxo to Pay for a Film on Eating",0.142857142857143
"163","2010-01-07","Update: NBC Plan Would Move Leno Back to Late Nights",0.125
"164","2010-01-07","Ex-Bear C.F.O. Said to Advise on Deal for Pali Capital",0.142857142857143
"165","2010-01-07","Continental to Issue $1.4 Billion in Shares",0.25
"166","2010-01-07","Word of the Day | provident",0.333333333333333
"167","2010-01-07","The Pilot Navigates Fame",0.666666666666667
"168","2010-01-07","On Health Care Bill, Nelson to Fight for All States",0.333333333333333
"169","2010-01-07","Plastic Logic Creates the 'Paperless Briefcase'",0.4
"170","2010-01-07","Moods Conducive to Dying and Dancing",0.25
"171","2010-01-07","Are Doctors Ready for Virtual Visits?",0
"172","2010-01-07","Apple Patent Application Could Presage Thinner Devices",0
"173","2010-01-07","Should Children Be Allowed to Compete on TV?",0.333333333333333
"174","2010-01-07","Editors' Note: In Light and Heat, Gadgets Claim to Fight Acne",0
"175","2010-01-07","U.S.S.F. Announces Deal on New D2 Scheme",-0.2
"176","2010-01-08","Saturday's N.F.L. Wild-Card Matchups",0
"177","2010-01-08","We Made It Ourselves | Skillet's Bacon Jam",0
"178","2010-01-08","In Los Angeles, an Urge to Purge",0.25
"179","2010-01-08","A Not-So-Sharp Sharp",0
"180","2010-01-08","Recession Refuge: Uncle Sam's Payroll",0
"181","2010-01-08","Word of the Day | cerebration",0
"182","2010-01-08","Planned Mural Will Not Be Installed at Ground Zero",0.166666666666667
"183","2010-01-08","Tune In, Turn On, Turn Page",-0.5
"184","2010-01-08","Maggie, Part 2: An Insider's View of the Indie World",0
"185","2010-01-08","Lhasa de Sela, Singer Who Crossed Borders, Dies at 37",-0.333333333333333
"186","2010-01-08","Tiki Revival Comes to Manhattan",0.5
"187","2010-01-08","Deal Made to Monitor Brooklyn Hospital",0.2
"188","2010-01-08","Attack Leaves 10 Dead in Southeast Afghanistan",-0.4
"189","2010-01-08","Kenya Deports Muslim Cleric Said to Be Linked to Terrorists",0
"190","2010-01-08","Partners Near Default on Stuyvesant Town",0
"191","2010-01-08","Paid Notice: Deaths  FRIEDMAN, BERNARD, PH.D.",-0.166666666666667
"192","2010-01-08","The Making of the Military's Standard Arms",0.25
"193","2010-01-08","Big Bonuses at BofA, but Overall Pool Stays Level",0.142857142857143
"194","2010-01-08","Health Care, the Unstoppable Force",0.25
"195","2010-01-08","Weekend Competition: Linguistic Fingernails Down a Blackboard",-0.2
"196","2010-01-08","In Rome, Sinful Cantucci and Other Delights",0
"197","2010-01-08","Arizona Concert Promoter Accused in Ponzi Scheme",-0.333333333333333
"198","2010-01-08","Big Freeze Hits Premier League as Wenger Turns Frosty",0
"199","2010-01-08","In Cahoots | Patti Smith and Steven Sebring",0
"200","2010-01-08","Couscous Tabbouleh",0
"201","2010-01-09","An Old Synagogue Downsizes in a Desperate Bid to Keep Itself Alive",0
"202","2010-01-09","A Muckraking Blogger Focuses on Jews",0
"203","2010-01-09","Stifling Dissent in China",-0.666666666666667
"204","2010-01-09","Details Emerge on St. Louis Shooting, but Motive Unclear",-0.333333333333333
"205","2010-01-09","The Saturday Word: Dueling Addresses",0
"206","2010-01-09","China Tries a New Tack to Go Solar",-0.2
"207","2010-01-09","Talking of Kierkegaard, in Words and Movement",0
"208","2010-01-09","Paid Notice: Memorials  ESBIN, JERRY",0
"209","2010-01-09","David Gerber, Award-Winning Television Producer, Dies at 86",-0.166666666666667
"210","2010-01-09","Clippers' Kaman Seeks Respect",0.25
"211","2010-01-09","Afghanistan: 9 Killed by Bombs",-0.666666666666667
"212","2010-01-09","Producer Says Sheen Arrest Has Not Affected 'Two and a Half Men'",0
"213","2010-01-09","China and Tibet Skirmish at a Film Festival",0
"214","2010-01-09","Paid Notice: Memorials  LANYI, GEORGE",0
"215","2010-01-09","SATURDAY MATCHUPS",0
"216","2010-01-09","Paid Notice: Deaths  KURLAND, SHELDON",-0.2
"217","2010-01-09","Jets at Bengals: What to Watch",0
"218","2010-01-09","Going to Lincoln Center to Find a Parade Ground",0
"219","2010-01-09","Home Fires: Bidding Farewell to Arms",-0.2
"220","2010-01-09","Correction",1
"221","2010-01-09","As More Go Hungry, The Neediest Cases Offers Help",0
"222","2010-01-09","Love Story That Flits Across Time and Space",0.166666666666667
"223","2010-01-09","Togo Pulls Out of African Cup of Nations",0
"224","2010-01-09","Seahawks Fire Mora After One Season",-0.2
"225","2010-01-09","Glover Takes 3-Shot Lead",0
"226","2010-01-10","Start-Ups Find Space and Support",0.25
"227","2010-01-10","Blood Ties",0
"228","2010-01-10","Religion and Women",0
"229","2010-01-10","Paid Notice: Deaths  COHEN, MELVIN S.",-0.2
"230","2010-01-10","Guns Are No Joke",0
"231","2010-01-10","Ford's Bet: It's a Small World After All",0
"232","2010-01-10","Tall, Talented ... and British? Scouring a Nation for a Few Good Basketball Players",0.25
"233","2010-01-10","Kyle Petty Cautious About Patrick",-0.25
"234","2010-01-10","49ers' Vernon Davis Is an Unlikely Advocate for Curling",0
"235","2010-01-10","Landscaping as a Seductive First Step",0
"236","2010-01-10","Is 'Sorry' the Hardest Word in Health Care?",0.2
"237","2010-01-10","Call in the Jaws of Life. Santa's Left Me a Doozy.",0.166666666666667
"238","2010-01-10","Paid Notice: Deaths  HUTTON, ROBERT W.",-0.2
"239","2010-01-10","The Intersection of Dive and Swank",0
"240","2010-01-10","Where a Close Look Goes Right Through",0.25
"241","2010-01-10","Paid Notice: Deaths  MILLER, DEBORAH",-0.2
"242","2010-01-10","Reunited With a Lost Corvair",0
"243","2010-01-10","A Hatchback for High Rollers",0
"244","2010-01-10","Boulez's Gentler Roar",0
"245","2010-01-10","Winter Olympics Probably a TV Money-Loser",0
"246","2010-01-10","Helen Gahagan Douglas, Hollywood Liberal",0.2
"247","2010-01-10","Houston, We Have a Problem",-0.5
"248","2010-01-10","St. John's Halftime Lead Disappears at Louisville",0.2
"249","2010-01-10","Corrections",1
"250","2010-01-10","A 'Romantic' Now in Trouble Over an Airport Kiss",0.2
"251","2010-01-11","Have Women Done It?",0
"252","2010-01-11","What We're Reading",0
"253","2010-01-11","Large Price Jumps Reported for Small but Vital Drugs",0.142857142857143
"254","2010-01-11","Paid Notice: Deaths  ELBIRT, LAURA (NEE WYDRA)",-0.142857142857143
"255","2010-01-11","Less Salt, Please, the City Asks",0.2
"256","2010-01-11","What 'Idol' Will Lose When Simon Cowell Departs",0.166666666666667
"257","2010-01-11","Ecclestone and Genii Said to Seek Cash For Saab Bid",0
"258","2010-01-11","A Gossip Girl Becomes a Comic Book Heroine",0.333333333333333
"259","2010-01-11","In 'Game Change,' Insight on the 2008 Campaign",0.5
"260","2010-01-11","In Citi Unit, a Study in Why Size Matters",-0.2
"261","2010-01-11","You Are Not What Your Record Says You Are",0
"262","2010-01-11","Philippines Gun Ban Starts Ahead of Vote",-0.166666666666667
"263","2010-01-11","Hope of Reprieve for Bond Investors",0.25
"264","2010-01-11","Corrections",1
"265","2010-01-11","Corrections",1
"266","2010-01-11","Jersey City Officer Shoots Man",0
"267","2010-01-11","The Literary Life",0
"268","2010-01-11","S.E.C. Seeks New Charge Against Bank of America",-0.166666666666667
"269","2010-01-11","Argentine President and Central Bank in Standoff",0
"270","2010-01-11","The True Answer and the Right Answer",0.5
"271","2010-01-11","From Print to Phone to Web. And a Sale?",0
"272","2010-01-11","Sarah Palin to Contribute to Fox News",0.2
"273","2010-01-11","Islamic Group Cancels Antiwar March in Britain",-0.166666666666667
"274","2010-01-11","Brooklyn Jail Renovations Are Approved at Last Minute",0.166666666666667
"275","2010-01-11","The Morning Skate: Strange Things Happen and a Veteran's Regret",-0.142857142857143
"276","2010-01-12","Fed Said to Have Earned $45 Billion in 2009",-0.25
"277","2010-01-12","Detroit Auto Show: Designer Night Party",-0.166666666666667
"278","2010-01-12","Focusing on the Future",0
"279","2010-01-12","From the People Who Brought You 'Pride and Prejudice and Zombies': 'Android Karenina'",0
"280","2010-01-12","Paid Notice: Deaths  SCHUBERT, ARTHUR N.",-0.2
"281","2010-01-12","Obama to Appear at Democratic, G.O.P. Retreats",-0.2
"282","2010-01-12","Haiti's Agony",-0.5
"283","2010-01-12","With Updated Hubble Telescope, Reaching Farther Back in Time",0.142857142857143
"284","2010-01-12","German Hostages Located in Yemen",0
"285","2010-01-12","Russian Dissident's Passion Endures Despite Tests",0.333333333333333
"286","2010-01-12","Carlyle Starts China Fund With Beijing",0
"287","2010-01-12","New Efforts in Fighting Crime on Indian Reservations",-0.333333333333333
"288","2010-01-12","On the Arab News Networks",0
"289","2010-01-12","'Spider-Man' Musical Will Refund Tickets",0.2
"290","2010-01-12","And the Powder Puff Goes To .",0
"291","2010-01-12","Pu-Pu? Yahoo!",0
"292","2010-01-12","Paid Notice: Deaths  OCH, GOLDA",-0.2
"293","2010-01-12","Paid Notice: Deaths  RATTNER, NATHANIEL, D.D.S.",-0.166666666666667
"294","2010-01-12","Comcast Extends Deal With Harbert",0
"295","2010-01-12","A Real Election, Please",0.666666666666667
"296","2010-01-12","Ringo Starr Plans to Be Touring When He Hits (Drumroll Please) 70",0.142857142857143
"297","2010-01-12","GLAAD Award Nominees Include 'Glee,' 'True Blood,' 'Mad Men' and 'Precious'",0.3
"298","2010-01-12","Taking 'Avatar' One of Three Ways",0
"299","2010-01-12","Richard Beckman Leaves Conde Nast to Head e5 Global Media",0
"300","2010-01-12","White Bean Burgers",0
"301","2010-01-13","Coast Guard Flyover of Haiti",0
"302","2010-01-13","Farewell, Faded British Beauty",0.25
"303","2010-01-13","Pastor Pleads Guilty to Swindling Immigrants in Queens",-0.166666666666667
"304","2010-01-13","'Really Light-Skinned People'",0
"305","2010-01-13","South Korea: A Call To Resume Talks",0.2
"306","2010-01-13","Google, Citing Attack, Threatens to Exit China",-0.5
"307","2010-01-13","Simon and Garfunkel to Play Jazzfest",0.25
"308","2010-01-13","Simon And Garfunkel To Play Jazzfest",0.25
"309","2010-01-13","Studying the Studies: Evaluating Science and Health News Reports ",-0.142857142857143
"310","2010-01-13","That Old R&B Tag Team of Love and Lust",0.4
"311","2010-01-13","Goalies Show Top Form as Devils Edge Rangers",-0.428571428571429
"312","2010-01-13","'Congressional Censure or Worse'",-0.666666666666667
"313","2010-01-13","His Last Job",0
"314","2010-01-13","Studying the Studies: Evaluating Science and Health News Reports",-0.142857142857143
"315","2010-01-13","Union Chief Seeks to Overhaul Teacher Evaluation Process",0
"316","2010-01-13","A Festival of Mimes, No Berets Allowed",0.5
"317","2010-01-13","U.S. World Cup Bids Independent of 2010 Performance",0.2
"318","2010-01-13","Somali Man Is Charged in 2 More Ship Hijackings",0
"319","2010-01-13","Judge Denies New Trial for Ex-Qwest Chief",-0.166666666666667
"320","2010-01-13","Correction",1
"321","2010-01-13","Questions for the Big Bankers",-0.333333333333333
"322","2010-01-13","ONLINE",0
"323","2010-01-13","The City From the Street",0
"324","2010-01-13","Oil Prices Widen Trade Deficit as Exports Grow Marginally",-0.25
"325","2010-01-13","Ray Solomonoff, 83; Made Machines Think",0
"326","2010-01-14","A Reckless Teenager, Seeking Solitude Yet Craving Connection",-0.142857142857143
"327","2010-01-14","U.S. Mobilizes to Send Assistance to Haiti",0.5
"328","2010-01-14","Knicks Edge the 76ers on Lee's Late Basket",-0.2
"329","2010-01-14","Local Theaters Are Pulling Strings",0
"330","2010-01-14","Haiti Lies in Ruins; Grim Search for Untold Dead",-0.571428571428571
"331","2010-01-14","The Fine Print Behind Google's Nexus One",0
"332","2010-01-14","Q&A: An Educational Trip With Children",0.333333333333333
"333","2010-01-14","Christmas Could Boost Matalan Sale Talks",0.2
"334","2010-01-14","Team Edward a No-Show at the Oscars?",0
"335","2010-01-14","Volcker Defends Fed Role in Financial Oversight",-0.333333333333333
"336","2010-01-14","Geriaddicts",0
"337","2010-01-14","Roundup of Reaction to Obama's Bank Tax",-0.2
"338","2010-01-14","A Better Life, Starting at $6.99",0.333333333333333
"339","2010-01-14","Reading English-Language Books in Paris",0
"340","2010-01-14","Still Ugly",-0.5
"341","2010-01-14","The Unheralded Heroines of Flight 1549",0.333333333333333
"342","2010-01-14","Google Takes a Stand",0.333333333333333
"343","2010-01-14","Male Chromosome May Evolve Fastest",0
"344","2010-01-14","Introduced by the Red Bulls, Backe Says He's Ready to Rebuild",0.125
"345","2010-01-14","Sweat Lodge Deaths Not Criminal, Guru's Lawyer Says",-0.285714285714286
"346","2010-01-14","Small Firms Slam E.P.A. Clean Air Revisions",0.142857142857143
"347","2010-01-14","Excerpt: 'Community'",0.5
"348","2010-01-14","What to Watch on Thursday: 'Project Runway' Is Back in New York",0.142857142857143
"349","2010-01-14","Gaining a Minute in the Race Against Time",0
"350","2010-01-14","Proposals Clash on States' Role in Health Plans",0.166666666666667
"351","2010-01-15","An Owner of a Brooklyn Haitian Restaurant Is Missing",-0.2
"352","2010-01-15","Postcard From London: Inside the Financial Inferno",0
"353","2010-01-15","U.S. Approves Training to Expand Afghan Army",0.4
"354","2010-01-15","Hong Kong's Hidden Art Opens to Public",0.333333333333333
"355","2010-01-15","Pakistan: U.S.-Backed Broadcast Begins",0
"356","2010-01-15","Send Photos of Missing Loved Ones",0
"357","2010-01-15","House Music All Night: Stage as a Dance Club",0
"358","2010-01-15","For Google, a Threat to China With Little Revenue at Stake",-0.166666666666667
"359","2010-01-15","Demonstrators Press for Haitian Advocate's Release",-0.2
"360","2010-01-15","One of the Virgin Islands Welcomes First Resort",0.166666666666667
"361","2010-01-15","Immigrants in Detention to Be Sent Out of State",0.25
"362","2010-01-15","New Jersey Man Sentenced to 18 Years for Real Estate Fraud",0
"363","2010-01-15","Sunday Preview",0
"364","2010-01-15","Negotiators Break for the Weekend",0
"365","2010-01-15","Bank Profits: Not High Enough?",0.25
"366","2010-01-15","More Ways to Help Haiti",0
"367","2010-01-15","A Cupcake of a Cottage",0
"368","2010-01-15","In This World, It Pays to Be a Loner",0
"369","2010-01-15","Valverde Spared Worldwide Ban",0.25
"370","2010-01-15","Clothes Encounters",0
"371","2010-01-15","Classical Music/Opera Listings",0.333333333333333
"372","2010-01-15","Canada: Bomb Plot Leader Apologizes",-0.4
"373","2010-01-15","Talk Is Cheap - And Irrelevant",-0.333333333333333
"374","2010-01-15","Report Says 9 Million Books Pirated Online",0
"375","2010-01-15","A Guided Tour in the Palm of Your Hand",0.25
"376","2010-01-16","Haiti Quake Day 5: Hunger Frays Nerves",-0.166666666666667
"377","2010-01-16","Scaling the Digital Wall in China",0
"378","2010-01-16","Weld Joins Brown in Mass. Senate Rally",0.333333333333333
"379","2010-01-16","Cadillac Plans",0
"380","2010-01-16","When Hair Loss Strikes, a Doctor Is a Girl's Best Friend",0
"381","2010-01-16","State Looks at Doubling Cap on Charter Schools",0
"382","2010-01-16","For Skating Favorites, Not All Is Lost After Two Tumbles",0
"383","2010-01-16","Tebow to Appear in Super Bowl Ad for Focus on the Family",0.166666666666667
"384","2010-01-16","Charlie Cook responds",0
"385","2010-01-16","A Presidential Triple Plea for Haiti Relief Fund",0.166666666666667
"386","2010-01-16","Mayweather's Trainer Faces Charges",-0.25
"387","2010-01-16","1975 Rewind: Drew Pearson Insists He Didn't Push Off",0
"388","2010-01-16","Resolve Among the Ruins",0
"389","2010-01-16","Comeback Begins After Drug Scandal",0
"390","2010-01-16","Dakar Event Reaches Final Stage",0
"391","2010-01-16","From the Archive: Haiti, Alive",0.333333333333333
"392","2010-01-16","Inside The Times",0
"393","2010-01-16","Lend Me Your Ears",0
"394","2010-01-16","Health issues in a Millennium Village",0.25
"395","2010-01-16","FINDING A WAY OUT",0
"396","2010-01-16","Johnson & Johnson Accused of Drug Kickbacks",-0.2
"397","2010-01-16","Live Analysis: Final, Colts 20, Ravens 3",0.2
"398","2010-01-16","New Arrests in Japan Fund-Raising Scandal",-0.2
"399","2010-01-16","Mary Thomas, Subject of TV Movie and Mother of Basketball Star, Dies at 86",-0.25
"400","2010-01-16","Lady BlahBlah",0
"401","2010-01-17","The Globes: Wet and Earnest",0.333333333333333
"402","2010-01-17","Fighting Sioux Nickname Issue Remains Unsettled",-0.333333333333333
"403","2010-01-17","Now Screening | Dolce & Gabbana",0
"404","2010-01-17","Events in Westchester",0
"405","2010-01-17","Magic Tricks, Cupcakes and Footwear: Partying, Golden Globe-Style",0.142857142857143
"406","2010-01-17","Sainz Wins Dakar Rally",0.25
"407","2010-01-17","Cari Engel, Mark Lapidus",0
"408","2010-01-17","Egypt Gains Quarterfinals",0.333333333333333
"409","2010-01-17","Paid Notice: Deaths  PAGE, MARY ANNE CHOLMONDELEY THORNTON",-0.125
"410","2010-01-17","ON THE MARKET",0
"411","2010-01-17","Chuck's Warm-Up Routine",0
"412","2010-01-17","Stroller, Diapers, Paperwork",0
"413","2010-01-17","A Surprise Dinner Party for the First Lady",0
"414","2010-01-17","HARDCOVER GRAPHIC NOVELS: Sunday, January 17th 2010",0
"415","2010-01-17","2009: Heavenly Necci",0.5
"416","2010-01-17","In Latino Gardens, Vegetables, Good Health and Savings Flourish",0.571428571428571
"417","2010-01-17","Restaurant Review: Mellilotos in Athens",0
