"","pub_date","main","score"
"203","1990-01-09","Fare-Card System Coming to New York City Subway and Buses",0.125
"204","1990-01-09","Metro Datelines;   Police Investigating How a Patient Died",0
"205","1990-01-09","Bayly Corp reports earnings for Qtr to Oct 31",0
"206","1990-01-09","Dawn Steel Quits Columbia Pictures Post",0
"207","1990-01-09","Vice President Named To Intel's Top Team",-0.166666666666667
"208","1990-01-09","Nine Contras Go Home to Take Part in Vote",0
"209","1990-01-09","Argonaut Group Inc reports earnings for Qtr to Dec 31",0
"210","1990-01-09","Soviets and Partners Say Comecon Needs Repair",0.166666666666667
"211","1990-01-09","WITH DEATHS TIED TO SALVADOR ARMY, AID FIGHT IS LIKELY",0
"212","1990-01-09","Readicare Inc reports earnings for Qtr to Nov 30",0
"213","1990-01-09","Insider Case Accord Set",0.25
"214","1990-01-09","Full-Blooded Candor Is Revived, and Evils Not of Dracula Unfold",0.166666666666667
"215","1990-01-09","Careers;   Ever-Rising Demand for Paralegals",0
"216","1990-01-09","Officer Quits At Doskocil",-0.333333333333333
"217","1990-01-09","Foreign Press Helps Bombed Bogota Paper",-0.5
"218","1990-01-09","Talking Business; with Kelly of Resolution Trust;   Property Auction On an Epic Scale",0.222222222222222
"219","1990-01-09","Infested Traffic Lights",0
"220","1990-01-09","Elynuik's Late Goal Ends Devils' Winning Streak",-0.142857142857143
"221","1990-01-09","Lotto Bunkum and Bubbly Get Reporters to Bite Again",-0.333333333333333
"222","1990-01-09","THE MEDIA BUSINESS: Advertising;   Addendum",0
"223","1990-01-09","THE MEDIA BUSINESS: Advertising;   Electronics Retailer Hires 'Crazy' Pitchman",-0.125
"224","1990-01-09","Judge Says Murphy's Movie Is Based on Buchwald's Idea",0
"225","1990-01-09","Chaump to Coach Navy",0
"226","1990-01-10","Bloomingdale's Chief Sought Payment Delays",0
"227","1990-01-10","Consolidated Gas",0.5
"228","1990-01-10","Children's Book Medals Awarded",0.25
"229","1990-01-10","ABC May Curtail Ads in Show's Premiere",-0.2
"230","1990-01-10","U.N. Agency to Provide Aid To Ethiopia Drought Victims",0.166666666666667
"231","1990-01-10","The Two New Commissioners;   Albert F. Appleton, Environmental Protection",0.142857142857143
"232","1990-01-10","Commodity Case Details Emerging",-0.25
"233","1990-01-10","A Slow Start Is Seen for The Infiniti",0
"234","1990-01-10","Nets Win as Celtics Have 6-Point Second Quarter",-0.166666666666667
"235","1990-01-10","Revival Bought With Tourist Dollars",0.25
"236","1990-01-10","Riggs National reports earnings for Qtr to Dec 31",0
"237","1990-01-10","Transylvania Is Famous Beyond Dracula",0.25
"238","1990-01-10","UNIVERSITIES LOSE SHIELD OF SECRECY IN TENURE DISPUTES",-0.333333333333333
"239","1990-01-10","Robert J. Smith, 90, Ex-Airline Executive",-0.25
"240","1990-01-10","PRESIDENT ASSAILS BOMBINGS IN SOUTH",-0.5
"241","1990-01-10","Exxon Admits a Year of Breakdowns in S.I. Oil Spill",-0.166666666666667
"242","1990-01-10","Total System Services Inc. reports earnings for Qtr to Dec 31",-0.125
"243","1990-01-10","Control Data Loss",-0.333333333333333
"244","1990-01-10","Violent Protests Growing in Kashmir",-0.5
"245","1990-01-10","Pannell Kerr Merger Talks",0
"246","1990-01-10","Star Banc Corp. reports earnings for Qtr to Dec 31",0
"247","1990-01-10","Restoring a Work by More Than One Master",0.5
"248","1990-01-10","People",0
"249","1990-01-10","Adding Noise to Cut a Car's Noise",-0.75
"250","1990-01-10","Wegener Corp. reports earnings for Qtr to Dec 1",0
"251","1990-01-11","Latshaw Enterprises Inc. reports earnings for Qtr to Oct 28",0
"252","1990-01-11","Syracuse Goes Inside and Comes Out on Top",0.2
"253","1990-01-11","Machine Technology Inc. reports earnings for Qtr to Nov 30",0
"254","1990-01-11","In the East Bloc, It's Trade or Fail",-0.25
"255","1990-01-11","From Concert Operas to Cliburn, Carnegie Plans a Starry Season",0
"256","1990-01-11","A Teary Doctor Tells of AIDS From a Needle",0
"257","1990-01-11","Books of The Times;   Caught in the Middle of a Changing Life",0
"258","1990-01-11","Quotation of the Day",0
"259","1990-01-11","Metro Datelines;   Woman, 88, Killed In Her Apartment",-0.2
"260","1990-01-11","Surprise and Skepticism On Campeau Payments",-0.25
"261","1990-01-11","Cooperstown Doors Open Quicker Now",0.2
"262","1990-01-11","Several Governors Oppose Plan on Acid Rain",-0.333333333333333
"263","1990-01-11","Chronicle",0
"264","1990-01-11","BRIEFS",0
"265","1990-01-11","NEWS SUMMARY",0
"266","1990-01-11","Pioneer Hi-Bred International Inc. reports earnings for Qtr to Nov 30",0
"267","1990-01-11","Bank of Granite Corp reports earnings for Qtr to Dec 31",0
"268","1990-01-11","Barkley's 12-Footer Wins It",0
"269","1990-01-11","Calls Abroad May Cost Less",0
"270","1990-01-11","Czechoslovaks Ask for Shorter Mandatory Military Service",-0.166666666666667
"271","1990-01-11","Hynes Takes Oath as Brooklyn District Attorney",0
"272","1990-01-11","Rangers and Blackhawks Tie, 2-2",0
"273","1990-01-11","Seven-Year Notes Well Received",0.25
"274","1990-01-11","Washington at Work;   For Judge in Keating Case, Being on the Bench Is Not Sitting on the Sidelines",0
"275","1990-01-11","Groups Protest Nissan Ad, Saying It Glorifies Speeding",0
"276","1990-01-12","Upheaval in the East;   Lithuania; AT A GLANCE",-0.25
"277","1990-01-12","Record Number of Ratings Lowered by S.& P. in 1989",-0.25
"278","1990-01-12","Market Place;   The Big Losers From Campeau",-0.2
"279","1990-01-12","Daniel Brockman, 86; Helped Save Carnegie",0.2
"280","1990-01-12","Corrections",1
"281","1990-01-12","Treasury Security Prices Down",0.333333333333333
"282","1990-01-12","Editors' Note",0
"283","1990-01-12","Their Drug War - and Ours",-0.5
"284","1990-01-12","Blues and Zydeco",0
"285","1990-01-12","Georgie Auld, 70; Was a Saxophonist With the Big Bands",0
"286","1990-01-12","2 Top Conservatives Fault Chirac On Role Since Loss to Mitterrand",-0.125
"287","1990-01-12","Chronicle",0
"288","1990-01-12","Diner's Journal",0
"289","1990-01-12","Witherspoon Stops Sims in 5 In Heavyweight Comeback Bout",0
"290","1990-01-12","Lord Macaulay, on the 1990's",0
"291","1990-01-12","Orange Losses Are Put at 29%",-0.333333333333333
"292","1990-01-12","Trophy for Montana",0.5
"293","1990-01-12","Photography: Images of Past and Future",0
"294","1990-01-12","A Frustrated Bronco Receiver Seeks More Moments in the Sun",0
"295","1990-01-12","Observing Martin Luther King Jr. Day",0
"296","1990-01-12","Carolyn Haywood, 92, Illustrator And Author of Children's Books",0.166666666666667
"297","1990-01-12","Dealer Is Jailed In 1988 Slaying Of Drug Officer",-0.2
"298","1990-01-12","Dudley Field Malone, Theatrical Agent, 59",0
"299","1990-01-12","Top Coaches Named",0
"300","1990-01-12","Quilting Bee",0
"301","1990-01-13","Quotation of the Day",0
"302","1990-01-13","RESULTS PLUS",0
"303","1990-01-13","About New York;   Barroom Wizard Sure Plays Up A Pinball Mien",0.125
"304","1990-01-13","Preparing Tax Returns On Home Computers",0
"305","1990-01-13","Jack Lazar, Founder Of Knitwear Maker And Style Setter, 79",-0.142857142857143
"306","1990-01-13","Upheaval in the East: Arms Control;   U.S. May Revise Its Position On Concealing Missile Data",-0.1
"307","1990-01-13","Corrections",1
"308","1990-01-13","Transactions",0
"309","1990-01-13","Religion Notes",0
"310","1990-01-13","Parole Board Under Scrutiny In Murder Suspect's Release",-0.333333333333333
"311","1990-01-13","The U.S. and Panama;   Pilot in Cocaine Ring Is Given 2 Life Terms",0
"312","1990-01-13","SPORTS OF THE TIMES",0
"313","1990-01-13","EAST GERMAN CHIEF SCRAPS NEW PLANS FOR SECRET POLICE",-0.125
"314","1990-01-13","Ford Selling Aerospace Unit As Military Spending Slows",0
"315","1990-01-13","A Good Place to Act Affirmatively",0.5
"316","1990-01-13","Walter J. Brownstone, Executive, 89",-0.333333333333333
"317","1990-01-13","Patents;   Using Special Viruses To Fight Tooth Decay",0
"318","1990-01-13","Corrections",1
"319","1990-01-13","Valley Resources Inc. reports earnings for Qtr to Nov 30",0.142857142857143
"320","1990-01-13","Time Doesn't Improve Peary's North Pole Claim",0.142857142857143
"321","1990-01-13","Melamine Chemicals reports earnings for Qtr to Dec 31",0
"322","1990-01-13","Cost-Reduction Steps Are Begun by G.M.",0
"323","1990-01-13","Producer Prices Up 4.8% in '89, Most in 8 Years",0
"324","1990-01-13","Reserve Industries reports earnings for Qtr to Nov 30",0.166666666666667
"325","1990-01-13","Dr. Jerome I. Sashin, Psychiatrist, Dies at 49",-0.25
"326","1990-01-14","DATA BANK: January 14, 1990",0
"327","1990-01-14","10 Die in Pakistani Bus Crash",-0.25
"328","1990-01-14","New in the Business Section",0
"329","1990-01-14","Mixed Messages With the Seafood",-0.333333333333333
"330","1990-01-14","Mosaic Metaphor Serves Many Masters",0
"331","1990-01-14","Another Disk Revolution In the Offing?",-0.333333333333333
"332","1990-01-14","If You're Thinking of Living in: Bernardsville",0.25
"333","1990-01-14","Karen S. Temes, Nurse, to Marry",0.5
"334","1990-01-14","Q and A",NA
"335","1990-01-14","RESULTS PLUS",0
"336","1990-01-14","Maps That Try to Hide Their Age",-0.25
"337","1990-01-14","Terri L. Newman, Lawyer, Engaged",0.25
"338","1990-01-14","'Native Inspiration,' A Departure for the Griswold",0.25
"339","1990-01-14","EAST BERLIN DIARY",0
"340","1990-01-14","Arno B. FischerAnd Miss Pray To Wed in June",-0.166666666666667
"341","1990-01-14","Kathleen Raftery To Marry in May",0.25
"342","1990-01-14","Into the Surly Skies",0
"343","1990-01-14","Pastimes;   Bridge",0
"344","1990-01-14","Inquiry Is Sought of New York Insurance Bureau",0.166666666666667
"345","1990-01-14","On Language;   Of 'Of'",0
"346","1990-01-14","More Trouble With Oiled Waters",-0.333333333333333
"347","1990-01-14","Review/Music;   Industrial Clankings With Guitar Backing",0.4
"348","1990-01-14","In Name Only?",0
"349","1990-01-14","All the Names Will Be New on the Nigerian Ballot",0.2
"350","1990-01-14","AN UNEASY WALKER IN THE CITY",-0.333333333333333
"351","1990-01-15","Review/Music;   Mozart to Neo-Baroque, By Boston Chamber Players",0
"352","1990-01-15","Companies",1
"353","1990-01-15","Editors' Note",0
"354","1990-01-15","First Derby Prep to 16-1 Shot",-0.25
"355","1990-01-15","Germantown Savings Bank reports earnings for Qtr to Dec 31",0.142857142857143
"356","1990-01-15","VMX Inc. reports earnings for Qtr to Dec 31",0
"357","1990-01-15","BB&T Financial reports earnings for Qtr to Dec 31",0
"358","1990-01-15","A Needed Revolution",-1
"359","1990-01-15","Review/Pop;   Lambada, Would-Be Craze by Way of Paris",-0.166666666666667
"360","1990-01-15","Hong Kong Extending Its Reach",0
"361","1990-01-15","American Medical Internaional reports earnings for Qtr to Nov 30",0
"362","1990-01-15","Software Developer's Co.  reports earnings for Qtr to Dec 31",0
"363","1990-01-15","U.S. Soldiers Detain Cuban",-0.333333333333333
"364","1990-01-15","Man Held in Death Of Mutilated Wife",0
"365","1990-01-15","Planters Corp. reports earnings for Qtr to Dec 31",0
"366","1990-01-15","Lift Manufacturing Ban on Phone Companies;   Trans-Soviet Cable",0.142857142857143
"367","1990-01-15","More Than Housing",0
"368","1990-01-15","Domco Industries reports earnings for Qtr to Oct 31",0.166666666666667
"369","1990-01-15","Molinari Sworn As New Leader",0.25
"370","1990-01-15","Marshall & Ilsley Corp. reports earnings for Qtr to Dec 31",0
"371","1990-01-15","Mount Everest Not for Experts Only",0.333333333333333
"372","1990-01-15","Ziegler Co. reports earnings for Qtr to Dec 31",0
"373","1990-01-15","Dallas Radio Station Sale",0
"374","1990-01-15","Rocky Mountain Chocolate Factory Inc.  reports earnings for Qtr to Nov 30",0
"375","1990-01-15","Second Thoughts on Open Borders",0.5
"376","1990-01-16","Number of Grade I Stakes Reduced",0
"377","1990-01-16","Foreman Wins in 2d Round and Sends Cooney Into Retirement",0
"378","1990-01-16","Petroleum & Resources reports earnings for As of Dec 31",0.2
"379","1990-01-16","Cornell Names Coach",0
"380","1990-01-16","National City Corp. reports earnings for Qtr to Dec 31",0
"381","1990-01-16","U.S. Memories: Too Short",-0.5
"382","1990-01-16","Off-Duty Israeli Soldier Is Stabbed in Jerusalem",-0.2
"383","1990-01-16","Chase Manhattan Corp. reports earnings for Qtr to Dec 31",-0.142857142857143
"384","1990-01-16","RESULTS PLUS",0
"385","1990-01-16","Cause of Bus Accidents",-0.333333333333333
"386","1990-01-16","For Man With a Dream, A Humbling Nightmare",0.25
"387","1990-01-16","Canadian Satellite Communiations Inc. reports earnings for Qtr to Nov 30",0
"388","1990-01-16","Hong Kong and Britain Faulted on Boat People",-0.166666666666667
"389","1990-01-16","KEY RATES",0
"390","1990-01-16","For Shoppers, Shopping as Usual",0
"391","1990-01-16","SALVADOR EVIDENCE ESCAPED U.S. ENVOY",0
"392","1990-01-16","King World Productions reports earnings for Qtr to Nov 30",0.142857142857143
"393","1990-01-16","NCR Corp. reports earnings for Qtr to Dec 31",0
"394","1990-01-16","In, Out and Over; Trend Industry Looks Back at the 90's",0.5
"395","1990-01-16","Corrections",1
"396","1990-01-16","Corrections",1
"397","1990-01-16","2 Florida Players Are Suspended",-0.333333333333333
"398","1990-01-16","Lawyers for Noriega to Seek His Release on Bail",-0.2
"399","1990-01-16","To Help New Democracies, Cut Aid to Israel, 4 Others",0
"400","1990-01-16","Marjorie Van Ness, 75; Served on Farm Board",-0.166666666666667
"401","1990-01-17","Kopeck Capers",0
"402","1990-01-17","Chip Maker's Net Improves",0.25
"403","1990-01-17","A Superhuman Collapse;   A.T.&T.'s Troubles Show How Computers Defy Understanding Even When They Fail",-0.4
"404","1990-01-17","Reveille for Sophomores",0
"405","1990-01-17","Mary DuBois Schwarz, Board Member, 79",0
"406","1990-01-17","Citicorp reports earnings for Qtr to Dec 31",0
"407","1990-01-17","A Pragmatist Is Selected by Campeau",0.333333333333333
"408","1990-01-17","Fuji Is Seeking Rest of Subaru of America for $149 Million",0.166666666666667
"409","1990-01-17","Russell Corp. reports earnings for Qtr to Dec 31",0
