"","main","kicker","section_name","pub_date"
"608","Online Customer Service Found Lacking","TECHNOLOGY","Technology; Business","2002-01-03 00:00:00"
"617","Gains in Chip Industry Fuel Hope in Korea",NA,"Technology; Business","2002-01-03 00:00:00"
"621","Technology Briefing | Internet: Be Inc. Founder Leaves",NA,"Business","2002-01-03 00:00:00"
"632","Business Travel; Here and there, the nation's air-rail links are beginning to look a lot like Europe's.",NA,"Business","2002-01-03 00:00:00"
"633","World Business Briefing | Asia: India: Another Bidder For Dabhol",NA,"Business","2002-01-03 00:00:00"
"649","Long Reach of War in Afghanistan",NA,"Business; Washington","2002-01-04 00:00:00"
"664","Key Rates","THE MARKETS","Business","2002-01-04 00:00:00"
"669","Starwood Hotels Adds Deutsch to Roster","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-04 00:00:00"
"674","BUSINESS DIGEST",NA,"Business","2002-01-04 00:00:00"
"698","'Battle of Normandy' May Go to Denver Mine",NA,"Business","2002-01-04 00:00:00"
"709","Technology Briefing | Software: Forecast Hurts Software Maker",NA,"Business","2002-01-04 00:00:00"
"717","Career Management Company Fights Complaints",NA,"Technology; Business","2002-01-04 00:00:00"
"766","Moves by Fox and CNN Signal A New Push for New Audiences",NA,"Business","2002-01-04 00:00:00"
"772","Stocks Rally, With Nasdaq Climbing 3%","THE MARKETS: STOCKS & BONDS","Business","2002-01-04 00:00:00"
"773","A Builder Sees Tokyo Rising Ever Upward; Big Bets on End of Sardine Commuting",NA,"Business","2002-01-04 00:00:00"
"774","World Business Briefing | Asia: Singapore: Air Traffic Picks Up",NA,"Business","2002-01-04 00:00:00"
"785","Comcast Copes With Internet Problems","TECHNOLOGY","Technology; Business","2002-01-04 00:00:00"
"795","California Lottery To DDB Worldwide","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-04 00:00:00"
"826","Agencies say British regulators are too quick to ban ads.","THE MEDIA BUSINESS: ADVERTISING","Business","2002-01-04 00:00:00"
"842","Incentives Prop Up Sales but May Haunt Carmakers Later",NA,"Business","2002-01-04 00:00:00"
"849","THE MARKETS: COMMODITIES",NA,"Business","2002-01-04 00:00:00"
"850","Technology Briefing | Software: AOL Fixes Instant Messenger Flaw",NA,"Technology; Business","2002-01-04 00:00:00"
"852","Technology Briefing | Software: In A Switch, F.B.I. Endorses XP Patch",NA,"Technology; Business","2002-01-04 00:00:00"
"854","World Business Briefing | Asia: South Korea: Chip Makers Slow Upgrades",NA,"Technology; Business","2002-01-04 00:00:00"
"863","COMPANY BRIEFS",NA,"Business","2002-01-04 00:00:00"
"868","Technology Briefing | Telecommunications: Sirius Offering Draws $158 Million",NA,"Business","2002-01-04 00:00:00"
"870","THE MARKETS: CURRENCIES",NA,"Business","2002-01-04 00:00:00"
"890","Drug Middlemen Are Facing Pressure Over Rising Prices",NA,"Health; Business","2002-01-05 00:00:00"
"892","World Business Briefing | Asia: South Korea: Micron To The Rescue?",NA,"Technology; Business","2002-01-05 00:00:00"
"898","Alfred Heineken, 78, Dies; Made Dutch Brewer a Giant",NA,"Business; Obituaries","2002-01-05 00:00:00"
"924","Chinese Race to Supplant India in Software","INTERNATIONAL BUSINESS","Technology; Education; Business","2002-01-05 00:00:00"
"944","Nation's Unemployment Rate Rises to 5.8%",NA,"Business","2002-01-05 00:00:00"
"959","Key Rates","THE MARKETS","Business","2002-01-05 00:00:00"
"960","Technology Shares Showing Vigor in Year's First Week","THE MARKETS: STOCKS & BONDS","Business","2002-01-05 00:00:00"
"968","AT&T Plans To Lay Off 5,000 Workers",NA,"Technology; Health; Business","2002-01-05 00:00:00"
"975","THE MARKETS: CURRENCIES",NA,"Business","2002-01-05 00:00:00"
"1009","THE MARKETS: COMMODITIES",NA,"Business","2002-01-05 00:00:00"
"1011","Enron Agrees to Transfer Prized Pipeline to Dynegy",NA,"Business","2002-01-05 00:00:00"
"1017","BUSINESS DIGEST",NA,"Business","2002-01-05 00:00:00"
"1020","Toyota Says It Will Build Mexico Plant","INTERNATIONAL BUSINESS","Business","2002-01-05 00:00:00"
"1021","Conseco Shares Slide on News Of Rating Drop And Departure",NA,"Business","2002-01-05 00:00:00"
"1033","Thailand Development Faces Rare Challenge","INTERNATIONAL BUSINESS","Business","2002-01-05 00:00:00"
"1035","COMPANY BRIEFS",NA,"Business","2002-01-05 00:00:00"
"1036","COMPANY BRIEFS",NA,"Business","2002-01-05 00:00:00"
"1041","World Business Briefing | Asia: India: Bank Transfers Protested",NA,"Business","2002-01-05 00:00:00"
"1046","Emerging Markets Test the Faithful","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1069","Private Sector; An Accountant by Any Other Name",NA,"Business","2002-01-06 00:00:00"
"1072","Tax-Sheltered Funds For the Conscience","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1094","Personal Business; Education as an Investment. Really.",NA,"Education; Business","2002-01-06 00:00:00"
"1107","A Shorter List of New Funds","INVESTING: DIARY","Business","2002-01-06 00:00:00"
"1112","A Country in Chapter 11? Yes, but . . .",NA,"Business","2002-01-06 00:00:00"
"1124","Private Sector; Knights of the Citigroup Round Table",NA,"Business","2002-01-06 00:00:00"
"1134","Women Take Command In Internet Shopping","PERSONAL BUSINESS: DIARY","Technology; Business","2002-01-06 00:00:00"
"1138","For Clothing Makers, It's Cut or Be Cut",NA,"Business","2002-01-06 00:00:00"
"1156","All That Easy Credit Haunts Detroit Now",NA,"Business","2002-01-06 00:00:00"
"1164","Joining A List of One-Name Wonders","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1182","Housecleaning at Ailing Funds Is Light, So Far","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1201","Private Sector; A Trial by Snowstorm, And It's Not on Court TV",NA,"Business","2002-01-06 00:00:00"
"1210","Investing; Leaving Home, Without Its Umbrella",NA,"Business","2002-01-06 00:00:00"
"1246","Great Expectations From Some Investors","INVESTING: DIARY","Business","2002-01-06 00:00:00"
"1252","New S.E.C. Rule Starts a Name Game","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1259","Investing on Autopilot? There's a World of Choices","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1267","Private Sector; A Loyal Survivor Rises at BMW",NA,"Business","2002-01-06 00:00:00"
"1298","Executive Life; Executives Can Stumble at the Job-Hunt Gate",NA,"Business","2002-01-06 00:00:00"
"1322","Investing; An Obscure Bond Manager Caters to Big Clients",NA,"Business","2002-01-06 00:00:00"
"1338","DataBank; Stocks Rally on Hopes for Recovery",NA,"Business","2002-01-06 00:00:00"
"1340","Satisfying 2 Cravings: Yield and Safety","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1357","When The Big Paycheck Is Hers","LOVE & MONEY","Business","2002-01-06 00:00:00"
"1361","Cloudy Outlook For a Seller Of Contacts","MARKET WATCH","Business","2002-01-06 00:00:00"
"1365","Avoid the Bad? To Some Investors, It's Not Good Enough","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1382","After Sharing Highs and Lows, a Goodbye","MUTUAL FUNDS REPORT: ESSAY","Business","2002-01-06 00:00:00"
"1392","Forgotten In the Boom, Hard Truths Are Relearned","ECONOMIC VIEW","Business","2002-01-06 00:00:00"
"1403","In a Brand, I See Myself","THE BOSS","Business","2002-01-06 00:00:00"
"1417","No Resolutions? Outsource Them","ON THE CONTRARY","Business","2002-01-06 00:00:00"
"1422","Late-Inning Heroics In a Wild, Wild Year","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1425","Business; Still Alive and Growing Online, Without Fanfare",NA,"Technology; Business","2002-01-06 00:00:00"
"1426","Business; Landlord Prepares For a U.S. Makeover",NA,"Business","2002-01-06 00:00:00"
"1446","Institutions Turn to Hedge Funds","INVESTING: DIARY","Business","2002-01-06 00:00:00"
"1450","Retirement Shares You Keep Paying For","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1458","Corporate Profits: Is the Worst Over?","MARKET INSIGHT","Business","2002-01-06 00:00:00"
"1476","The Ups, Downs and Fine Print of Sector Rotation","STRATEGIES","Business","2002-01-06 00:00:00"
"1478","Climate Control, On the Slopes","RESPONSIBLE PARTY/THOMAS LAAKSO","Business","2002-01-06 00:00:00"
"1481","Managers Say This Decade Belongs to Health Care","MUTUAL FUNDS REPORT","Health; Business","2002-01-06 00:00:00"
"1483","Soup to Peanut Butter, It Was an Innovative Year","BUSINESS: DIARY","Business","2002-01-06 00:00:00"
"1490","Class Starts When the Phone Rings","SENIORITY","Technology; Education; Business","2002-01-06 00:00:00"
"1495","The Last Act Didn't Save the Play","MUTUAL FUNDS REPORT","Business","2002-01-06 00:00:00"
"1527","Personal Business; Paying Someone Else to Talk Back to Your Doctor",NA,"Health; Business","2002-01-06 00:00:00"
"1528","Guarding Your Electronic Wallet","PERSONAL BUSINESS: DIARY","Technology; Business","2002-01-06 00:00:00"
"1530","FIVE QUESTIONS for JOSEPH F. COATES; A Practiced Eye on the Future",NA,"Business","2002-01-06 00:00:00"
"1539","Private Sector; A Few Billion Less From Big Donors",NA,"Business","2002-01-06 00:00:00"
"1545","Price Cutting and Oversupply Imperil Art Book Houses",NA,"Business","2002-01-07 00:00:00"
"1557","Market Place; It's Now Time For Rolling Up Disney's Sleeves",NA,"Business","2002-01-07 00:00:00"
"1560","Announcement on a Hepatitis C Drug Is Expected Today",NA,"Business","2002-01-07 00:00:00"
"1564","G.M. begins an aggressive campaign with new phrases and classic rock.","THE MEDIA BUSINESS: ADVERTISING","Business","2002-01-07 00:00:00"
"1570","Economic Calendar",NA,"Business","2002-01-07 00:00:00"
"1573","Credit Offerings During the Week",NA,"Business","2002-01-07 00:00:00"
"1574","Equity Offering This Week",NA,"Business","2002-01-07 00:00:00"
"1576","2001's Top Albums","MOST WANTED: DRILLING DOWN/MUSIC","Business","2002-01-07 00:00:00"
"1578","Patents; A doctor researches the possibility of reducing weight with drugs used to shrink tumors.",NA,"Business","2002-01-07 00:00:00"
"1581","Americans, Gradually, Feel Grip of Recession",NA,"Front Page; Business","2002-01-07 00:00:00"
"1583","Compressed Data; NBC Creates Some Snow in San Francisco",NA,"Business","2002-01-07 00:00:00"
"1584","The Battle Of the Boxes: PC vs. TV",NA,"Business","2002-01-07 00:00:00"
"1590","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-07 00:00:00"
"1595","Agencies Named To Handle New Malt","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-07 00:00:00"
"1602","Mr. Semel's Internet Search; How a Former Hollywood Man Is Trying to Make Yahoo Click",NA,"Business","2002-01-07 00:00:00"
"1603","E-Commerce Report; In the current Internet wilderness, some consumer community sites are hanging on, and even making money.",NA,"Business","2002-01-07 00:00:00"
"1624","Computers for the People in Brazil","TECHNOLOGY","Business","2002-01-07 00:00:00"
"1626","New Economy; Critical Path appears to be limping back from the brink.",NA,"Business","2002-01-07 00:00:00"
"1629","Independent Voice Hurt by a Culture of Secrecy",NA,"Business","2002-01-07 00:00:00"
"1636","Chip Makers' Merger Talks Focus on Valuation of Deal",NA,"Business","2002-01-07 00:00:00"
"1664","Compressed Data; Electronic Primer for an Afghan Language",NA,"Business","2002-01-07 00:00:00"
"1665","Panoramic Chairman Plans to Step Down","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-07 00:00:00"
"1670","BUSINESS DIGEST",NA,"Business","2002-01-07 00:00:00"
"1674","Investors and Local Broadcasters Watch Growth of Satellite Radio","MEDIA","Business","2002-01-07 00:00:00"
"1676","Reality TV Is Surviving, Defying Recent Forecasts",NA,"Business","2002-01-07 00:00:00"
"1690","Pfizer's Chief Is Subpoenaed In an Inquiry on Drug Pricing",NA,"Business","2002-01-08 00:00:00"
"1701","THE MARKETS: CURRENCIES",NA,"Business","2002-01-08 00:00:00"
"1718","Delay Strategy Is Seen In Fight for Cruise Line",NA,"Business","2002-01-08 00:00:00"
"1719","Accounting Change Cuts Assets of AOL",NA,"Front Page; Business","2002-01-08 00:00:00"
"1724","Program Executive Is Departing ABC After Ratings Plunge",NA,"Business","2002-01-08 00:00:00"
"1730","Miscellany","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-08 00:00:00"
"1734","F.D.A. Letter Sends ImClone Stock Lower",NA,"Business","2002-01-08 00:00:00"
"1735","THE MARKETS: Market Place; Teenager Drew 1,000 Investors And the S.E.C. With His Plan",NA,"Business","2002-01-08 00:00:00"
"1736","World Business Briefing | Europe: France: Vivendi To Sell Shares",NA,"Business","2002-01-08 00:00:00"
"1739","World Business Briefing | Americas: Brazil: Consumer Prices Flat",NA,"Business","2002-01-08 00:00:00"
"1743","World Business Briefing | Europe: Britain: Aircraft Order",NA,"Business","2002-01-08 00:00:00"
"1751","AOL Expecting Rule to Lead To Big Charge And Net Loss",NA,"Business","2002-01-08 00:00:00"
"1759","Key Rates","THE MARKETS","Business","2002-01-08 00:00:00"
"1771","Technology Briefing | Internet: VeriSign Will Acquire H.O. Systems",NA,"Business","2002-01-08 00:00:00"
"1782","Apple Bets on Unorthodox iMac To Bolster Its Once-Popular PC",NA,"Business","2002-01-08 00:00:00"
"1793","BUSINESS DIGEST",NA,"Business","2002-01-08 00:00:00"
"1801","Toyota Set to Give Details of Plans for Czech Auto Plant",NA,"Business","2002-01-08 00:00:00"
"1803","A venerable brand in a venerable sport (golf) lets loose with a campaign full of, egad, humor.","THE MEDIA BUSINESS: ADVERTISING","Business","2002-01-08 00:00:00"
"1831","Isuzu and Hino Motors Plan To Merge Bus Units in 2003",NA,"Business","2002-01-08 00:00:00"
"1834","Ford's Plans for Revamping May Shut New Jersey Plant",NA,"Business","2002-01-08 00:00:00"
"1839","World Business Briefing | Asia: South Korea: G.M. And Daewoo Talk",NA,"Business","2002-01-08 00:00:00"
"1840","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-08 00:00:00"
"1843","Technology Briefing | Hardware: TiVo To Sell Digital Video Recorder",NA,"Business","2002-01-08 00:00:00"
"1846","Lucent Finally Chooses a Chief Executive",NA,"Business","2002-01-08 00:00:00"
"1852","THE MARKETS: COMMODITIES",NA,"Business","2002-01-08 00:00:00"
"1865","World Business Briefing | Asia: Thailand: More Doubt On Pipeline",NA,"Business","2002-01-08 00:00:00"
"1869","COMPANY BRIEFS",NA,"Business","2002-01-08 00:00:00"
"1875","Technology Briefing | Telecommunications: Nokia Introduces Global Phone",NA,"Business","2002-01-08 00:00:00"
"1877","Xerox Will Battle S.E.C. Over Rules on Accounting",NA,"Business","2002-01-08 00:00:00"
"1886","Hewlett's Board Rebukes Opponent of Compaq Deal","TECHNOLOGY","Business","2002-01-08 00:00:00"
"1900","Technology Briefing | Internet: Holiday Consumers Spend $13.8 Billion Online",NA,"Business","2002-01-08 00:00:00"
"1903","Argentina Devalues, and the Spanish Feel the Loss",NA,"Business","2002-01-08 00:00:00"
"1918","Departure Expected to Have Little Impact on Kodak",NA,"Business","2002-01-08 00:00:00"
"1919","Technology Briefing | Internet: Listen.com To Announce Licensing Pacts",NA,"Business","2002-01-08 00:00:00"
"1926","EarthLink in Review Of 2 Assignments","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-08 00:00:00"
"1960","U.S. Ends Car Plan On Gas Efficiency; Looks to Fuel Cells",NA,"Front Page; Business","2002-01-09 00:00:00"
"1978","Big Banks Seeking Enron's Energy-Trading Business",NA,"Business","2002-01-09 00:00:00"
"1987","Key Rates","THE MARKETS","Business","2002-01-09 00:00:00"
"1994","COMPANY BRIEFS",NA,"Business","2002-01-09 00:00:00"
"1996","Surge in Bias Cases Punishes Insurers, And Premiums Rise",NA,"Health; Business","2002-01-09 00:00:00"
"2006","Commercial Real Estate; A Sullivan Is Restored With Honor",NA,"Business","2002-01-09 00:00:00"
"2008","World Business Briefing | Asia: Japan: Bank To Sell Goldman Shares",NA,"Business","2002-01-09 00:00:00"
"2022","Showing in Canada: The Mystery of the Falling Dollar",NA,"Business","2002-01-09 00:00:00"
"2027","Technology Briefing | Internet: Barksdale Closes Venture Fund",NA,"Business","2002-01-09 00:00:00"
"2042","A Contract Dispute Keeps NBC Viewers Waiting for Naught",NA,"Business","2002-01-09 00:00:00"
"2048","World Business Briefing | Europe: Germany: Chip Maker Sells Bonds",NA,"Business","2002-01-09 00:00:00"
"2065","Rates Remain High. Blame Bush Budget Or Big Expectations?",NA,"Business","2002-01-09 00:00:00"
"2067","Technology Briefing | Internet: Risks Persist, Panel Says",NA,"Business","2002-01-09 00:00:00"
"2073","Thousands of Jobs Expected to Be Cut At G.M. and Ford",NA,"Business","2002-01-09 00:00:00"
"2080","World Business Briefing | Asia: Japan: Brewer To Miss Target",NA,"Business","2002-01-09 00:00:00"
"2087","World Business Briefing | Americas: Brazil: Search Engine Acquired",NA,"Business","2002-01-09 00:00:00"
"2092","Big Sale of Shares in Vivendi Fails to Excite Investors",NA,"Business","2002-01-09 00:00:00"
"2095","South Africa Will Investigate The Sharp Drop in the Rand",NA,"Business","2002-01-09 00:00:00"
"2100","World Business Briefing | Europe: Britain: Cruise Vote Still On",NA,"Business","2002-01-09 00:00:00"
"2101","Dave Thomas, 69, Wendy's Founder, Dies",NA,"Business; Obituaries","2002-01-09 00:00:00"
"2117","After Founder Dies, Wendy's Ponders New Ways to Pitch","THE MEDIA BUSINESS: ADVERTISING","Business","2002-01-09 00:00:00"
"2121","World Business Briefing | Europe: The Netherlands: Retailer Reports Charge",NA,"Business","2002-01-09 00:00:00"
"2128","Treasury to Shorten Time It Takes to Make Securities Deals","THE MARKETS: BONDS","Business","2002-01-09 00:00:00"
"2132","BUSINESS DIGEST",NA,"Business","2002-01-09 00:00:00"
"2145","Enron and Cheney Aides Met 4 Times",NA,"Business","2002-01-09 00:00:00"
"2150","Court Orders $300 Million Paid to Banks By Motorola","TECHNOLOGY","Business","2002-01-09 00:00:00"
"2153","Club Med Has First Loss in 4 Years and Closes 6 More Resorts",NA,"Business","2002-01-09 00:00:00"
"2159","World Business Briefing | Asia: Japan: Carlyle Buys Security Unit",NA,"Business","2002-01-09 00:00:00"
"2170","Business Travel; Pants and profiling: Life on the front lines of checkpoint security at the nation's airports.",NA,"Business","2002-01-09 00:00:00"
"2173","Market Place; New rules help AOL Time Warner, but put it to a test.",NA,"Business","2002-01-09 00:00:00"
"2175","Soviet Hotel In Moscow To Be Razed",NA,"Business","2002-01-09 00:00:00"
"2191","In Upheaval Within Bayer, Chief Resigns At Drug Unit",NA,"Business","2002-01-09 00:00:00"
"2208","COMPANY BRIEFS",NA,"Business","2002-01-10 00:00:00"
"2209","Key Rates","THE MARKETS","Business","2002-01-10 00:00:00"
"2212","On Saggy Wall St., Merrill Leads Way With Retrenchment","THE MARKETS","Front Page; Business","2002-01-10 00:00:00"
"2215","MTV and Showtime Plan Cable Channel for Gay Viewers",NA,"Business","2002-01-10 00:00:00"
"2217","Technology Briefing | Internet: Napster Testing Pay Service",NA,"Technology; Business","2002-01-10 00:00:00"
"2222","World Business Briefing | Americas: Brazil: Asset Manager Sold",NA,"Business","2002-01-10 00:00:00"
"2227","End of the Road For HomeStyle, Despite Remake",NA,"Business","2002-01-10 00:00:00"
"2236","Parsons's Numbers",NA,"Business","2002-01-10 00:00:00"
"2269","Technology Briefing | Telecommunications: Avaya Says It Will Report A Loss",NA,"Business","2002-01-10 00:00:00"
"2277","Settlement Near for Insurer Accused of Overcharging Blacks",NA,"Business","2002-01-10 00:00:00"
"2294","Bad News Keeps Coming For Japanese Economy",NA,"Business","2002-01-10 00:00:00"
"2295","Technology Briefing | Internet: Survey: E-Government Trumps E-Commerce",NA,"Technology; Business; Washington","2002-01-10 00:00:00"
"2310","Bush White House Starts Own High-Mileage Car Program",NA,"Business","2002-01-10 00:00:00"
"2311","Cott Hires Executive From Coke to Run U.S. Soft Drink Business",NA,"Business","2002-01-10 00:00:00"
"2317","Economic Scene; Take me out to the ballgame, but don't make taxpayers build the ballpark. The high cost and low benefit of sports subsidies.",NA,"Business","2002-01-10 00:00:00"
"2323","University Resolves Dispute On Stem Cell Patent License","TECHNOLOGY","Technology; Health; Business","2002-01-10 00:00:00"
"2326","World Business Briefing | Europe: Britain: Stake In Drug Tester Sold",NA,"Business","2002-01-10 00:00:00"
"2341","Importance of Being Important, With Music",NA,"Technology; Business","2002-01-10 00:00:00"
"2343","Technology Briefing | Telecommunications: Kodak Plans Wireless Venture",NA,"Technology; Business","2002-01-10 00:00:00"
"2349","3 Russian Gas Executives Are Taken Into Custody",NA,"Business","2002-01-10 00:00:00"
"2350","After Early Gains, Shares Fall Back as Investors Cash In","THE MARKETS: STOCKS & BONDS","Business","2002-01-10 00:00:00"
"2354","BUSINESS DIGEST",NA,"Business","2002-01-10 00:00:00"
"2357","Battle for Australia Miner Winds Down",NA,"Business","2002-01-10 00:00:00"
"2368","THE MARKETS: Market Place; History Shows First 5 Days Can Put Bulls On Right Path",NA,"Business","2002-01-10 00:00:00"
"2388","Justice Dept. to Form Task Force To Investigate Collapse of Enron",NA,"Front Page; Business","2002-01-10 00:00:00"
"2389","Argentina's Woes May Strengthen Its Ties to Brazil",NA,"Business","2002-01-10 00:00:00"
"2391","Publicity Council Names New Chief","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-10 00:00:00"
"2398","Levi Strauss changes agencies in an attempt to revive the sales of its jeans in North America.","THE MEDIA BUSINESS: ADVERTISING","Business","2002-01-10 00:00:00"
"2407","In Rough Times, the Rich Go Yachting",NA,"Business","2002-01-10 00:00:00"
"2424","Technology Briefing | Hardware: Console Sales Cheer Sony",NA,"Technology; Business","2002-01-10 00:00:00"
"2426","I.B.M. Is First Company to Collect Over 3,000 Patents in a Year","TECHNOLOGY","Technology; Business","2002-01-10 00:00:00"
"2427","Executive Gets Post In Film Marketing","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2002-01-10 00:00:00"
"2470","World Business Briefing | Asia: Japan: More Motorbike Sales",NA,"Business","2002-01-11 00:00:00"
"2490","Technology Briefing | Internet: Norway Indicts Teenage Programmer",NA,"Technology; Business","2002-01-11 00:00:00"
"2494","Technology Briefing | Hardware: Strong Holiday For Electronics",NA,"Technology; Business","2002-01-11 00:00:00"
