"","main","kicker","section_name","pub_date"
"307","A Headline Not Apt",NA,"Business; Opinion","1993-01-03"
"313","Rethinking the Plain Old Telephone",NA,"Technology; Business","1993-01-03"
"317","Japan's Nuclear Project",NA,"Business; Opinion","1993-01-03"
"320","CURRENCY",NA,"Business","1993-01-03"
"329","Business Diary",NA,"Business","1993-01-03"
"363","Correction",NA,"Corrections; Business","1993-01-03"
"365","Investors' Sentiment Rises, but Are They Wrong?",NA,"Business","1993-01-03"
"399","Tech Notes; Sun Microsystems' Global Greeting Card",NA,"Technology; Business","1993-01-03"
"407","McBroccoli Might Meet Gluten",NA,"Business; Opinion","1993-01-03"
"433","Data Bank/January 3, 1992",NA,"Business","1993-01-03"
"446","At Work; The Loneliness of the Layoff Survivor",NA,"Health; Business","1993-01-03"
"476","Sound Bytes; On the Near Side of 30 at Gateway 2000",NA,"Business","1993-01-03"
"493","This Week's Numbers",NA,"Business","1993-01-03"
"507","Profile/Peter Middleton; A Contemplative Master at Lloyd's",NA,"Business","1993-01-03"
"509","Japan's Nuclear Project",NA,"Business; Opinion","1993-01-03"
"515","Wall Street; The Envelope, Please, Dr. Watson",NA,"Business","1993-01-03"
"528","A Headline Not Apt",NA,"Business; Opinion","1993-01-03"
"546","World Markets; Some Opportunities Abroad for 1993",NA,"Business","1993-01-03"
"550","Let's Not Laud Mr. Greenspan",NA,"Business; Opinion","1993-01-03"
"569","The Executive Computer; New Technology on One Hand Is Clutter on Another",NA,"Technology; Business","1993-01-03"
"589","The Media Business: Advertising -- Addenda; Accounts",NA,"Business","1993-01-04"
"597","Patents; Rolling Back The Power Of Inventors",NA,"Technology; Business","1993-01-04"
"600","THE MEDIA BUSINESS: Advertising; 'That Cosmopolitan Girl' Won't Be a Girl Anymore",NA,"Business","1993-01-04"
"603","Dollar Played a Key Role In Investors' Bond Return",NA,"Business","1993-01-04"
"625","The Media Business: Press Notes; Amid Newspapers' Gloom, The Readers Start to Return",NA,"Business","1993-01-04"
"627","Boycotts Affect Travel Industry",NA,"Travel; Business","1993-01-04"
"628","The Media Business; Turner Mines the Licensing Treasure of Its Cartoon Cache",NA,"Business","1993-01-04"
"630","Under Calm Surface of 1992's Indexes Lay Waves of Turbulent Stocks",NA,"Business","1993-01-04"
"638","The 'Can You Believe It' Outlook for Rates in '93",NA,"Business","1993-01-04"
"657","Dividend Meetings",NA,"Business","1993-01-04"
"659","Market Place",NA,"Business","1993-01-04"
"664","The Media Business: Advertising -- Addenda; Pizza Hut Resumes Swipes at Domino's",NA,"Business","1993-01-04"
"676","Treasury To Sell Bills",NA,"Business","1993-01-04"
"686","No Gains On GATT",NA,"Business","1993-01-04"
"688","Business Digest",NA,"Business","1993-01-04"
"696","Economic Calendar",NA,"Business","1993-01-04"
"697","The Media Business; From Some 2,000 Alternative Magazines, a Digest",NA,"Business","1993-01-04"
"707","Princeton Economist to Be Named To Clinton's Council, Aides Say",NA,"Front Page; Business; Washington","1993-01-04"
"715","Playing a Game of Numbers; Race For No. 1 Nears End For Taurus and Accord",NA,"Business","1993-01-05"
"719","Dow Rises 8.11 but Small Stocks Decline",NA,"Business","1993-01-05"
"720","Treasury Bonds and Notes Soar","CREDIT MARKETS","Business","1993-01-05"
"732","Chief at Thompson Confirms a Report","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-05"
"736","HEI Inc. reports earnings for Qtr to Nov 28",NA,"Business","1993-01-05"
"743","Lojack Corp. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-05"
"745","United Stationers reports earnings for Qtr to Nov 30",NA,"Business","1993-01-05"
"748","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-05"
"750","Earth Technology reports earnings for Qtr to Nov 27",NA,"Business","1993-01-05"
"761","American Nursery Products reports earnings for Qtr to Nov 30",NA,"Business","1993-01-05"
"763","Mercury Finance Co.  reports earnings for Qtr to Dec 31",NA,"Business","1993-01-05"
"766","Executive Changes",NA,"Business","1993-01-05"
"775","BPI Environmental reports earnings for Qtr to Nov 27",NA,"Business","1993-01-05"
"779","A '93 That Bulls Might Like to Forget",NA,"Business","1993-01-05"
"784","North-South Route to Trucking Profit",NA,"Business","1993-01-05"
"791","Oregon Utility Steps Up Closing of Nuclear Plant","COMPANY NEWS","Business","1993-01-05"
"797","Salomon Settles 2 Pay Claims",NA,"Business","1993-01-05"
"799","BE Aerospace reports earnings for Qtr to Nov 28",NA,"Business","1993-01-05"
"804","BRIEFS",NA,"Business","1993-01-05"
"806","DCX Inc. reports earnings for Qtr to Sept 30",NA,"Business","1993-01-05"
"808","Market Place; Speculators Bet On Waste Permit",NA,"Business","1993-01-05"
"809","Citicorp Sells 2 Quotron Divisions to ADP",NA,"Business","1993-01-05"
"811","Gold Contract Prices Drop To Lowest Level in 7 Years","FUTURES/OPTIONS","Business","1993-01-05"
"812","Rule Industries reports earnings for Qtr to Aug 31",NA,"Business","1993-01-05"
"813","Fox's Television Head Abruptly Resigns Post","THE MEDIA BUSINESS","Business","1993-01-05"
"815","BMW's Finalists: 2 New York Agencies","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-05"
"817","Northwest Is Laying Off 1,043 More to Cut Costs",NA,"Business","1993-01-05"
"819","Business Digest",NA,"Business","1993-01-05"
"820","Electronic Clearing House reports earnings for Year to Sept 30",NA,"Business","1993-01-05"
"822","Finish Line reports earnings for Qtr to Nov 30",NA,"Business","1993-01-05"
"828","Helene Curtis Industries reports earnings for Qtr to Nov 30",NA,"Business","1993-01-05"
"830","The Times's Stock Tables Take On a Different Look",NA,"Business","1993-01-05"
"832","January Rarely Gets It Wrong","INSIGHT","Business","1993-01-05"
"844","Judge Blocks Circle K Plan",NA,"Business","1993-01-05"
"851","Dividends Were Better, but Not Great, Last Year",NA,"Business","1993-01-05"
"853","THE MEDIA BUSINESS: Advertising; Emmerling Doubles in Size With an Assist From Lintas",NA,"Business","1993-01-05"
"854","Du Pont Sets A Charge Of $5 Billion",NA,"Health; Business","1993-01-05"
"856","Walgreen Co.  reports earnings for Qtr to Nov 30",NA,"Business","1993-01-05"
"857","Key Rates",NA,"Business","1993-01-05"
"860","Educational Development Corp reports earnings for Qtr to Nov 30",NA,"Business","1993-01-05"
"862","Banks Must Soon Report Loan 'Fair Value'",NA,"Business","1993-01-05"
"865","Blockbuster President Resigns","COMPANY NEWS","Business","1993-01-05"
"873","Vader Group reports earnings for Year to Sept 30",NA,"Business","1993-01-05"
"877","Pages Inc. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-05"
"879","A Building Of Olympia's Is Seized",NA,"Business","1993-01-05"
"880","Intel Leads in Chip Sales",NA,"Business","1993-01-05"
"882","A Building Of Olympia's Is Seized",NA,"Business","1993-01-05"
"885","Market Place; Is A&W Ready To Turn Around?",NA,"Business","1993-01-06"
"891","Executive Changes",NA,"Business","1993-01-06"
"893","NEC, in Strategy Shift, Is Entering PC Price War",NA,"Technology; Business","1993-01-06"
"896","Tomato Gene Is Submitted For Approval","COMPANY NEWS","Business","1993-01-06"
"901","Nuclear-Plant Debate: Fix or Retire","COMPANY NEWS","Business","1993-01-06"
"904","Citibank Rethinks Its Lending",NA,"Business","1993-01-06"
"907","Computers Advancing Rapidly Back to the Pen","BUSINESS TECHNOLOGY","Technology; Business","1993-01-06"
"911","Microsoft Names Apple Official for a Data Base Business","COMPANY NEWS","Business","1993-01-06"
"914","Bank Rates Down a Bit In New York",NA,"Business","1993-01-06"
"916","Bill Would Hold Fed More Accountable Politically",NA,"Business","1993-01-06"
"923","Macy: $33.6 Million November Loss but Better Cash Flow","COMPANY NEWS","Business","1993-01-06"
"927","Moody's Reviews Ratings Of Commonwealth Edison","FINANCE/NEW ISSUES","Business","1993-01-06"
"928","Hewlett And Next Hold Talks",NA,"Technology; Business","1993-01-06"
"937","New Keypad For Apple PC Is Adjustable","COMPANY NEWS","Technology; Business","1993-01-06"
"940","New York Fed's President Resigning",NA,"Business","1993-01-06"
"945","BUSINESS DIGEST",NA,"Business","1993-01-06"
"946","No. 2 Officer Retires at Digital Equipment","COMPANY NEWS","Business","1993-01-06"
"952","Dow Off 1.35, t 3,307.87, in Heavy Trading",NA,"Business","1993-01-06"
"955","Key Rates",NA,"Business","1993-01-06"
"967","New Pickup Is Displayed By Chrysler","COMPANY NEWS","Business","1993-01-06"
"974","A Crush of New Issues Is Waiting","CREDIT MARKETS","Business","1993-01-06"
"975","A.T.& T. to Cut Price of Videophone","COMPANY NEWS","Business","1993-01-06"
"980","COMPANY BRIEFS",NA,"Business","1993-01-06"
"991","The N.H.L.'s Pitch to Go Prime Time","THE MEDIA BUSINESS -- ADVERTISING","Business","1993-01-06"
"992","Germans Join Boeing In Jet Study","COMPANY NEWS","Business","1993-01-06"
"998","Auto Rally","INSIGHT","Business","1993-01-06"
"999","Maybe a Cheaper Way to Scrub Smoke","BUSINESS TECHNOLOGY","Business","1993-01-06"
"1003","Hill & Knowlton Settles a Lawsuit","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-06"
"1007","U.S. Petroleum Data",NA,"Business","1993-01-06"
"1027","TIMEX LICENSES ITS BRAND FOR A LINE OF CLOCK-RADIOS","COMPANY NEWS","Business","1993-01-06"
"1037","Fox Unit Names Chairman","THE MEDIA BUSINESS: ADVERTISING","Business","1993-01-06"
"1047","A Shake-Up at Williams-Sonoma","COMPANY NEWS","Business","1993-01-07"
"1048","Cooperative Bank For Savings reports earnings for Qtr to Dec 31",NA,"Business","1993-01-07"
"1052","Steel Union Agreeable To Long Pact","COMPANY NEWS","Business","1993-01-07"
"1055","Novell and A.T.& T. Set Computer-Phone Links",NA,"Technology; Business","1993-01-07"
"1058","Mississippi Debt Of $127.9 Million","CREDIT MARKETS","Business","1993-01-07"
"1066","Confusion on Plans for a Giant Plane","COMPANY NEWS","Business","1993-01-07"
"1078","Smoked","INSIGHT","Business","1993-01-07"
"1082","Southwestern Public Service reports earnings for Qtr to Nov 30",NA,"Business","1993-01-07"
"1083","G.E. to Buy Mutual Fund Marketer","COMPANY NEWS","Business","1993-01-07"
"1086","Harding Associates Inc. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-07"
"1089","Berkshire Bond Conversion",NA,"Business","1993-01-07"
"1098","Executive Changes",NA,"Business","1993-01-07"
"1099","A Feast of New Issues for Traders","CREDIT MARKETS","Business","1993-01-07"
"1102","Frederick's of Hollywood reports earnings for Qtr to Nov 30",NA,"Business","1993-01-07"
"1103","Crossland Sale Effort Set","COMPANY NEWS","Business","1993-01-07"
"1113","Unifirst Corp.  reports earnings for Qtr to Nov 28",NA,"Business","1993-01-07"
"1114","Walgreen Co.  reports earnings for Qtr to Nov 30",NA,"Business","1993-01-07"
"1121","With Money No Object, Ford Beats Honda",NA,"Business","1993-01-07"
"1122","Money Market Funds Show Seasonal Increase in Yields","CONSUMER RATES","Business","1993-01-07"
"1124","Buying Account Review by Nynex","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-07"
"1137","I.B.M. Cuts Hit Hudson Valley First","COMPANY NEWS","Technology; Business","1993-01-07"
"1145","Chevron Will Cut Earnings For New Accounting Rule","COMPANY NEWS","Business","1993-01-07"
"1146","Aerodyne Products Corp. reports earnings for Year to Sept 25",NA,"Business","1993-01-07"
"1147","Key Rates",NA,"Business","1993-01-07"
"1151","A Network For Sports",NA,"Business","1993-01-07"
"1153","Economic Scene; Worrying About That Old Enemy",NA,"Business","1993-01-07"
"1163","Stock Funds Did Well, Relatively",NA,"Business","1993-01-07"
"1167","Chairman Steps Down At Macy's Western Unit","COMPANY NEWS","Business","1993-01-07"
"1168","Dow Drops 2.71 on Philip Morris Selloff",NA,"Business","1993-01-07"
"1172","Fannie Mae Prices Its First '93 Issue","CREDIT MARKETS","Business","1993-01-07"
"1180","Sales of Domestically Made Vehicles Up 4% in '92","COMPANY NEWS","Business","1993-01-07"
"1183","Nu Horizons Electronics Corp. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-07"
"1185","Nationsbank Card Features a Savings Plan","COMPANY NEWS","Business","1993-01-07"
"1186","Develcon Electronics Ltd. reports earnings for Year to Aug 31",NA,"Business","1993-01-07"
"1188","United Air Announces Huge Cuts",NA,"Business","1993-01-07"
"1189","Determining Demographics by What's on the Coffee Table","THE MEDIA BUSINESS -- ADVERTISING","Business","1993-01-07"
"1194","Market Place; Rebuilding U.S.: In Line to Profit",NA,"Business","1993-01-07"
"1198","8.32% Top Yield On MCI Debt","CREDIT MARKETS","Business","1993-01-07"
"1200","COMPANY BRIEFS",NA,"Business","1993-01-07"
"1203","BUSINESS DIGEST",NA,"Business","1993-01-07"
"1204","Change Is Reported On Banking Account","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-07"
"1223","No Headline",NA,"Business","1993-01-07"
"1229","Costco Wholesale Corp. reports earnings for Qtr to Nov 22",NA,"Business","1993-01-07"
"1237","Circle Fine Art Corp. reports earnings for Qtr to Sept 30",NA,"Business","1993-01-07"
"1241","Massachusetts Asserts Firm Defrauded Clients",NA,"Business","1993-01-08"
"1255","Clinton to Meet Today With Mexican Leader",NA,"Business","1993-01-08"
"1256","A.T.& T. Sets Unitel Deal In Canada",NA,"Business","1993-01-08"
"1260","Dow Off 36.20 for Steepest Loss in 3 Months",NA,"Business","1993-01-08"
"1261","U.S. Approves Financing for Continental Airlines","COMPANY NEWS","Business","1993-01-08"
"1262","Key Rates",NA,"Business","1993-01-08"
"1265","Against the Tide","INSIGHT","Business","1993-01-08"
"1266","Deficit and Economic News Batter the Treasury Market","CREDIT MARKETS","Business","1993-01-08"
"1274","Honda to Build Engines for Indy Race Cars","COMPANY NEWS","Business","1993-01-08"
"1277","Guilty Plea In Salomon Case Set",NA,"Business","1993-01-08"
"1279","Push by U.S. To Cut Tariffs Is Reported",NA,"Business","1993-01-08"
"1280","Management Shifts at Teachers Fund","COMPANY NEWS","Business","1993-01-08"
"1296","Motorola's Network Attracts Few Investors","COMPANY NEWS","Technology; Business","1993-01-08"
"1302","Penalties Set By N.A.S.D.",NA,"Business","1993-01-08"
"1305","Philip Morris Official Sees 20% Profit Rise","COMPANY NEWS","Business","1993-01-08"
"1313","Market Place; Blue Skies at Last For Airline Stocks",NA,"Business","1993-01-08"
"1327","Money Fund Assets Are Up",NA,"Business","1993-01-08"
"1330","I.B.M. Picks Three to Join A Top Panel","COMPANY NEWS","Business","1993-01-08"
"1331","Japan to Continue Restraints On Auto Exports to the U.S.",NA,"Business","1993-01-08"
"1337","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-08"
"1344","Resurrecting the Goatee for Hipness' Sake","THE MEDIA BUSINESS -- ADVERTISING","Business","1993-01-08"
"1353","Next, Radios Built For A Good Read",NA,"Business","1993-01-08"
"1372","Sudden Departure By AC&R Executive","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-08"
"1373","COMPANY BRIEFS",NA,"Business","1993-01-08"
"1380","Shift at Robertson, Stephens",NA,"Business","1993-01-08"
"1383","Alphabet Soup, With a Dash of Hype",NA,"Business","1993-01-08"
"1394","Retailers' Holidays: Happy Indeed",NA,"Business","1993-01-08"
"1396","BUSINESS DIGEST",NA,"Business","1993-01-08"
"1400","Park Electrochemical Corp.  reports earnings for 13wks to Nov 29",NA,"Business","1993-01-09"
"1404","Post Is Seen for Economist",NA,"Business","1993-01-09"
"1405","Charter FSB Bancorp reports earnings for Qtr to Dec 31",NA,"Business","1993-01-09"
"1409","Helen of Troy reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1411","Key Rates",NA,"Business","1993-01-09"
"1412","Economists Meet, and Puzzle Over a Slump",NA,"Business","1993-01-09"
"1413","Engle Homes reports earnings for Qtr to Oct 31",NA,"Business","1993-01-09"
"1414","Cami'z Inc. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1415","Carnival Cruise Lines Inc.  reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1418","BeautiControl Cosmetics Inc. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1422","Boston Bank To Double Loan Funds","COMPANY NEWS","Business","1993-01-09"
"1425","VISA TO BECOME ATLANTA'S OFFICIAL CREDIT CARD","COMPANY NEWS","Business","1993-01-09"
"1426","Staff Builders reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1429","U S WEST TO TAKE $1.8 BILLION ACCOUNTING CHARGE","COMPANY NEWS","Business","1993-01-09"
"1430","Advanced Micro Devices Inc.  reports earnings for Qtr to Dec 27",NA,"Business","1993-01-09"
"1431","Pioneeer Hi-Bred International reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1432","Argonaut Group reports earnings for Qtr to Dec 31",NA,"Business","1993-01-09"
"1436","Insight; Hectic January",NA,"Business","1993-01-09"
"1439","BanPonce Corp. reports earnings for Qtr to Dec 31",NA,"Business","1993-01-09"
"1440","Cambex Corp. reports earnings for Qtr to Nov 28",NA,"Business","1993-01-09"
"1441","Family Dollar Stores reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1445","OrNda HealthCorp reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1447","Brajdas Corp. reports earnings for Qtr to Nov 28",NA,"Business","1993-01-09"
"1449","First Team Sports reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1450","MGI Properties reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1452","King World Productions reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1453","Kaufman & Broad Home Corp.  reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1460","Flowers Industries reports earnings for Qtr to Dec 12",NA,"Business","1993-01-09"
"1461","National Bancorp of Alaska reports earnings for Qtr to Dec 31",NA,"Business","1993-01-09"
"1462","Shift Urged on Foreign Stakes in Airlines",NA,"Business","1993-01-09"
"1463","Town & Country reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1464","Shock in a Land of Lifetime Jobs: 35 Managers Dismissed in Japan",NA,"Business","1993-01-09"
"1466","BUSINESS DIGEST",NA,"Business","1993-01-09"
"1468","Little Switzerland reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1470","COMPANY BRIEFS",NA,"Business","1993-01-09"
"1474","Japan Takes a Pre-emptive Step on Auto Exports",NA,"Business","1993-01-09"
"1475","Allwaste Inc. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1484","Body Drama Inc. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1488","Volt Information Sciences Inc. reports earnings for Qtr to Oct 30",NA,"Business","1993-01-09"
"1494","Autoclave Engineers reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1495","U.S. JOBLESS RATE SHOWS NO CHANGE",NA,"Business","1993-01-09"
"1497","Capital Associates reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1504","Lindsay Manufacturing Co. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1508","Apple's Share Price Climbs Sharply","COMPANY NEWS","Technology; Business","1993-01-09"
"1513","Rowe Furniture Corp.  reports earnings for Qtr to Nov 29",NA,"Business","1993-01-09"
"1516","Team Inc.  reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1518","Hi-Shear Industries reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1522","Region Adds Jobs but Data Remain Mixed",NA,"Business","1993-01-09"
"1524","Chief Retires At Carolina Freight Line","COMPANY NEWS","Business","1993-01-09"
"1525","Zeus Components Inc. reports earnings for Qtr to Sept 30",NA,"Business","1993-01-09"
"1531","A Founder of Next Resigns; Switch to Software Is Seen","COMPANY NEWS","Business","1993-01-09"
"1533","Hook-SupeRx Inc. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1534","Dow Off 17.29 in 4th Fall in Row",NA,"Business","1993-01-09"
"1541","Seaway Food Town reports earnings for Qtr to Nov 28",NA,"Business","1993-01-09"
"1542","Acclaim Entertainment Inc. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1547","TCA Cable TV reports earnings for Qtr to Oct 31",NA,"Business","1993-01-09"
"1549","Clarcor reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1559","Harleysville Bank reports earnings for Qtr to Dec 31",NA,"Business","1993-01-09"
"1561","Sun Television & Appliances Inc. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-09"
"1565","At Work; Pushing Nurses to a Breaking Point",NA,"Health; Business","1993-01-10"
"1601","The Cousins Who Would Be King",NA,"Business","1993-01-10"
"1621","World Markets; Bright Forecasts for the Far East",NA,"Business","1993-01-10"
"1622","Tech Notes; In Japan, the Loo Goes Electronic",NA,"Business","1993-01-10"
"1631","Did Wall Street Vigilantes Take a Snooze?","MARKET WATCH","Business","1993-01-10"
"1641","Business Diary/January 3-8",NA,"Business","1993-01-10"
"1647","New Look for the Stock Tables",NA,"Business","1993-01-10"
"1653","From Astra: Help in Getting Foscavir",NA,"Business; Opinion","1993-01-10"
"1664","Corrections",NA,"Corrections; Business","1993-01-10"
"1669","Unleash the Bells",NA,"Business; Opinion","1993-01-10"
"1673","Cocktail-Party Conversation -- With a Computer",NA,"Technology; Business","1993-01-10"
"1677","In Translation, Too, the Thought Is Mighty",NA,"Business; Opinion","1993-01-10"
"1680","The Executive Computer; Where Giants Tread: A New Biography of Microsoft's Chief",NA,"Business","1993-01-10"
"1693","Wall Street; High Hopes for Public Bonds",NA,"Business","1993-01-10"
"1772","Mutual Funds; Stock Twists and Turns of '92",NA,"Business","1993-01-10"
"1776","Technology; Capturing Methane From the Coal Mines",NA,"Business","1993-01-10"
"1811","CURRENCY",NA,"Business","1993-01-10"
"1813","Corrections",NA,"Technology; Corrections; Business","1993-01-10"
"1842","Data Bank/January 10, 1992",NA,"Business","1993-01-10"
"1855","Mutual Funds; A Performance to Boast About",NA,"Business","1993-01-10"
"1889","Sound Bytes; A Manager of Creativity Reigns at Frogdesign",NA,"Technology; Business","1993-01-10"
"1894","This Week's Numbers",NA,"Business","1993-01-10"
"1895","Why Not Pay Equity for All Women?",NA,"Business; Opinion","1993-01-10"
"1913","Life Takes Sales Of Ads In-House","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-11"
"1921","Economic Calendar",NA,"Business","1993-01-11"
"1941","World-Class Research, for a Song",NA,"Science; Technology; Business","1993-01-11"
"1942","Former I.B.M. Executive To Run Venture in Israel",NA,"Business","1993-01-11"
"1943","In Economics, a Subtle Exclusion",NA,"Education; Business","1993-01-11"
"1956","Patents; Increasing Production Of a Virus",NA,"Science; Technology; Business","1993-01-11"
"1960","THE MEDIA BUSINESS: Television; Inaugural Is an Entertaining Proposition",NA,"Business; Washington","1993-01-11"
"1969","Boys Clubs' 'Positive' Ads","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-11"
"1976","Dividend Meetings",NA,"Business","1993-01-11"
"1979","F.D.A. Drug Reviews in '92 Fall Short of a Record Pace",NA,"Health; Business","1993-01-11"
"1991","2 Officials Leave Time Warner Unit","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-11"
"1994","Some Rates Feel a New Push Higher","CREDIT MARKETS","Business; Washington","1993-01-11"
"1999","Equity Issues This Week",NA,"Business","1993-01-11"
"2001","A Fashion Neophyte Steps in at British Vogue","THE MEDIA BUSINESS","Business","1993-01-11"
"2011","Tokyo Stocks Drop",NA,"Business","1993-01-11"
"2013","Despite Growth Predictions, Times Are Turbulent at Fox","THE MEDIA BUSINESS","Business","1993-01-11"
"2017","Schwarzkopf's Strategy Wins in Bookstores, Too","THE MEDIA BUSINESS","Business; Books","1993-01-11"
"2019","Sunbeam Dismisses Chairman",NA,"Business","1993-01-11"
"2022","Less Costly Conferencing",NA,"Business","1993-01-11"
"2023","Harvard Business Review Making Its Waves In-House",NA,"Business","1993-01-11"
"2024","BUSINESS DIGEST",NA,"Business","1993-01-11"
"2025","Treasury to Sell Bills and Notes This Week",NA,"Business","1993-01-11"
"2034","Market Place; A Vintage Case Of Manipulation",NA,"Business","1993-01-11"
"2041","Amgen and Miles Sign Small Biotech Concerns",NA,"Health; Business","1993-01-11"
"2042","BRIEFS",NA,"Business","1993-01-11"
"2047","A Last Hurdle for Shoppers: The Checkout-Counter Pitch","THE MEDIA BUSINESS: ADVERTISING","Business","1993-01-11"
"2048","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1993-01-11"
"2057","Northwest and KLM Air Link Approved",NA,"Business","1993-01-12"
"2058","Seeq Technology Inc. reports earnings for Year to Sept 30",NA,"Business","1993-01-12"
"2062","Business Digest",NA,"Business","1993-01-12"
"2063","Teledyne Inc.  reports earnings for Qtr to Dec 31",NA,"Business","1993-01-12"
"2066","Interwest Savings Bank reports earnings for Qtr to Dec 31",NA,"Business","1993-01-12"
"2068","Maxtor Corp. reports earnings for Qtr to Dec 26",NA,"Business","1993-01-12"
"2069","Sunair Electronics reports earnings for Qtr to Dec 31",NA,"Business","1993-01-12"
"2072","McCormick & Co. reports earnings for Qtr to Nov 30",NA,"Business","1993-01-12"
"2073","Colorado Medtech reports earnings for Qtr to Sept 30",NA,"Business","1993-01-12"
