"","main","kicker","section_name","pub_date"
"206","Recovery in California Wears a New Costume","OUTLOOK '96: THE ECONOMY","Movies; Business","1996-01-02"
"208","Network's Gains Mask Some Basic Weakness","OUTLOOK '96: TECHNOLOGY AND MEDIA","Business","1996-01-02"
"209","New Areas in Finance, New Kinds of Crimes","OUTLOOK '96: MARKETS AND INVESTING","Business","1996-01-02"
"214","In Search Of Computer Security","OUTLOOK '96: TECHNOLOGY AND MEDIA","Technology; Business","1996-01-02"
"216","Wall St. Takes a Shine to Fee-Based Businesses","OUTLOOK '96: MARKETS AND INVESTING","Business","1996-01-02"
"217","Merrill Officer Is Arrested",NA,"Business","1996-01-02"
"219","OUTLOOK '96: THE ECONOMY: Middle Age Catches Up With the MeGeneration; Getting the Message To Aging Consumers",NA,"Health; Business","1996-01-02"
"223","The Economic Consensus on 1996: The Year of the Big Yawn","OUTLOOK '96: THE ECONOMY","Business","1996-01-02"
"231","Middle Age Catches Up With the Me Generation","OUTLOOK '96: THE ECONOMY","Technology; Business","1996-01-02"
"235","Giving Business A Chance to Test The Wings of Deregulation","OUTLOOK '96: THE ECONOMY","Technology; Business","1996-01-02"
"236","The Welfare State Is Alive and Welcome in Western Europe","OUTLOOK '96: THE ECONOMY","Business","1996-01-02"
"241","Dollar's Star Tied to Budget","OUTLOOK '96: MARKETS AND INVESTING","Business","1996-01-02"
"251","1995 HIGHLIGHTS","OUTLOOK '96: MARKETS AND INVESTING","Business","1996-01-02"
"252","Surfing the Internet Sets the Agenda for Software","OUTLOOK '96: TECHNOLOGY AND MEDIA","Business","1996-01-02"
"254","1995 HIGHLIGHTS","OUTLOOK '96: THE ECONOMY","Business","1996-01-02"
"265","Many See Sparkle Dimming In I.P.O.'s","OUTLOOK '96: MARKETS AND INVESTING","Health; Business","1996-01-02"
"267","OUTLOOK '96: THE ECONOMY: Middle Age Catches Up With the MeGeneration; Preparing Nest Eggs For Retirement",NA,"Business","1996-01-02"
"269","OUTLOOK '96: THE ECONOMY: Middle Age Catches Up With the MeGeneration; Replenishing the Ranks Of High-Skilled Workers",NA,"Business","1996-01-02"
"282","Key Rates",NA,"Business","1996-01-03"
"284","Natural Gas Prices Up Sharply As Cold Draws Down Supplies","FUTURES MARKETS","Business","1996-01-03"
"290","COMPANY BRIEFS",NA,"Business","1996-01-03"
"291","Big 3 Dispute Challenge Over New-Car Costs",NA,"Business","1996-01-03"
"295","BUSINESS DIGEST",NA,"Business","1996-01-03"
"297","LOUISIANA-PACIFIC NAMES NEW CHIEF EXECUTIVE","COMPANY NEWS","Business","1996-01-03"
"301","Coram Officials to Return Stock Options",NA,"Business","1996-01-03"
"302","Real Estate;Conrail raises some money by selling odds and ends of properties at auctions in  four cities.",NA,"Business","1996-01-03"
"305","Tax Forms Are Coming",NA,"Business","1996-01-03"
"306","JOB CUTS AT AT&T WILL TOTAL 40,000, 13% OF ITS STAFF",NA,"Technology; Front Page; Business","1996-01-03"
"316","Inquiry on Renault Chief","INTERNATIONAL BRIEFS","Business","1996-01-03"
"317","RECORD EARNINGS, BUT LESS SHARING",NA,"Front Page; Business","1996-01-03"
"319","Trying to Stay Off The Grounded List;The Problems of One Tiny Carrier Are Typical for Start-Up Airlines",NA,"Business","1996-01-03"
"325","TENNECO ENERGY TO SELL ITS PIPELINE STAKE","COMPANY NEWS","Business","1996-01-03"
"327","MEDAPHIS BUYS MEDICAL MANAGEMENT SERVICES","COMPANY NEWS","Business","1996-01-03"
"337","S.E.C. Allows Priests' Bid for Vote on Nabisco Spinoff",NA,"Business","1996-01-03"
"340","Kuwait-China Oil Project",NA,"Business","1996-01-03"
"344","CASINO AMERICA TO BUY ANOTHER RIVERBOAT CASINO","COMPANY NEWS","Business","1996-01-03"
"359","Time Life Names President and Chief","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-03"
"360","Miscellany","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-03"
"363","Mexican Stocks Leap 5.4%, Injecting Optimism",NA,"Business","1996-01-03"
"369","Film Magazine Editor to Lead Disney's Development Efforts","THE MEDIA BUSINESS","Business","1996-01-03"
"370","TYCO INTERNATIONAL SELLS BRANDS TO BEIERSDORF","COMPANY NEWS","Business","1996-01-03"
"377","JOHNSON & JOHNSON GETS NEW PRODUCT APPROVAL","COMPANY NEWS","Business","1996-01-03"
"379","Market Place;What's in a name? Wall Street chic, a network switch maker hopes.",NA,"Business","1996-01-03"
"380","Stocks Gain As New Year Starts Strong",NA,"Business","1996-01-03"
"386","Executive Changes",NA,"Business","1996-01-03"
"388","BEACON PROPERTIES TO BUY ATLANTA REAL ESTATE","COMPANY NEWS","Business","1996-01-03"
"393","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-03"
"395","ADT MANAGEMENT GROUP BUYS AUCTION BUSINESS","COMPANY NEWS","Business","1996-01-03"
"402","Open Skies in France","INTERNATIONAL BRIEFS","Business","1996-01-03"
"403","Baby Bells Could Link Up To Compete With AT&T",NA,"Technology; Business","1996-01-03"
"404","$1.56 Billion Offer For Gambro of Sweden","INTERNATIONAL BRIEFS","Business","1996-01-03"
"407","A New Age music company feels good about a campaign intended to give it a new image.","THE MEDIA BUSINESS: ADVERTISING","Business","1996-01-03"
"408","MOBIL PLANS TO LAY OFF 500 WORKERS AT U.S. UNIT","COMPANY NEWS","Business","1996-01-03"
"409","Forte Moves To Thwart Granada Bid",NA,"Business","1996-01-03"
"422","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-03"
"424","U.S. Bonds Lower Despite Weak Data","CREDIT MARKETS","Business","1996-01-03"
"435","Business Travel;The Plaza Hotel's new owners plan some changes, but they're not about to tamper  with success.",NA,"Business","1996-01-03"
"438","Silicon Graphics' Stock Falls on Profit Outlook",NA,"Business","1996-01-03"
"439","Honors","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-03"
"444","J. Walter Thompson Gets Zantac Account","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Health; Business","1996-01-03"
"447","Serino Coyne Buys Comora Associates","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-03"
"448","Kerkorian's Plan for Chrysler: Buy Back $2 Billion a Year",NA,"Business","1996-01-03"
"457","Conoco in Venture For Vietnam Refinery","INTERNATIONAL BRIEFS","Business","1996-01-04"
"461","Guatemalan Family Refiles Suit Against Fuller Over Boy's Death",NA,"Business","1996-01-04"
"464","France Telecom Files Claim Against Poland","INTERNATIONAL BRIEFS","Technology; Business","1996-01-04"
"471","Wells Rich Settles With Former Officer","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-04"
"477","Market Place;HFS is a fast-moving company whose share price has soared.",NA,"Business","1996-01-04"
"478","Gold, Soybeans and Natural Gas All Post Strong Price Increases","FUTURES MARKETS","Business","1996-01-04"
"484","THE MEDIA BUSINESS: Advertising;After a devastating hurricane, the U.S. Virgin Islands is stressing American values for tourists.",NA,"Business","1996-01-04"
"485","Executive Changes",NA,"Business","1996-01-04"
"490","CARSON PIRIE SCOTT DROPS BID FOR YOUNKERS","COMPANY NEWS","Business","1996-01-04"
"493","Danish Food Deal","INTERNATIONAL BRIEFS","Business","1996-01-04"
"498","Gold Mine Cutback","INTERNATIONAL BRIEFS","Business","1996-01-04"
"501","Toshiba Introduces New CD Player Line","INTERNATIONAL BRIEFS","Business","1996-01-04"
"506","Acquisition by Wavephore",NA,"Business","1996-01-04"
"511","Anxiety at AT&T as Layoffs Loom",NA,"Technology; Business","1996-01-04"
"512","Dow Is Ahead 16.62 on Day Of Big Swings",NA,"Business","1996-01-04"
"516","Nikkei Surges As Dollar Rises",NA,"Business","1996-01-04"
"518","Drinking Tequila but Thinking Cognac, Maybe?","INTERNATIONAL BUSINESS","Business","1996-01-04"
"519","Treasuries Up as Traders Seek Information","CREDIT MARKETS","Business","1996-01-04"
"534","2 Westinghouse Industrial Units Sold to Northrop for $3 Billion",NA,"Business","1996-01-04"
"539","INTERNATIONAL PAPER PLANS TO ELIMINATE 1,300 JOBS","COMPANY NEWS","Business","1996-01-04"
"545","In AT&T's Attic, $1 Billion of Flops and Fumbles",NA,"Technology; Business","1996-01-04"
"549","The Art and Science of Alan Greenspan;How to Stay Popular in a Divided Washington, and Keep Inflation in Check",NA,"Business","1996-01-04"
"551","U.S. SHARES OF INSIGNIA SOLUTIONS FALL 55%","COMPANY NEWS","Business","1996-01-04"
"553","Ford Motor Venture Picks Site in India","INTERNATIONAL BRIEFS","Business","1996-01-04"
"556","COMPANY BRIEFS",NA,"Business","1996-01-04"
"564","U.S. Petroleum Data",NA,"Business","1996-01-04"
"568","Mexican Stocks Gain, as Do Bonds and Peso","INTERNATIONAL BUSINESS","Business","1996-01-04"
"571","GRAPHIC CONTROLS ENTERS $99 MILLION DEAL FOR DEVON","COMPANY NEWS","Business","1996-01-04"
"576","Airbus Sells 9 Jets To GATX, a U.S. Leaser","INTERNATIONAL BRIEFS","Business","1996-01-04"
"583","FINANCE BRIEFS",NA,"Business","1996-01-04"
"585","John Hancock Pays a Fine For Improper Sales Practices",NA,"Business","1996-01-04"
"586","VTEL'S SHARES FALL 40% ON REVISED EARNINGS PROJECTION","COMPANY NEWS","Business","1996-01-04"
"594","Drug Approved; 2 Stocks Gain",NA,"Business","1996-01-04"
"598","EUROPEAN AMERICAN BUYS LEASING COMPANY","COMPANY NEWS","Business","1996-01-04"
"599","U.P.S. to Raise Its Prices And Revamp Rate Structure",NA,"Business","1996-01-04"
"600","Economic Scene;Paying to pollute: a free market solution that's yet to be tested.",NA,"Business","1996-01-04"
"601","Senate Approves a Nominee to the S.E.C.",NA,"Business","1996-01-04"
"606","BUSINESS DIGEST",NA,"Business","1996-01-04"
"607","TAIWAN CHIP MAKER SETTLES PATENT DISPUTE WITH INTEL","COMPANY NEWS","Technology; Business","1996-01-04"
"608","BMG Buys the Rest Of Windam Hill Records","INTERNATIONAL BRIEFS","Business","1996-01-04"
"610","Italian Settles Fraud Charges in MGM Deal",NA,"Business","1996-01-04"
"613","Key Rates",NA,"Business","1996-01-04"
"616","Offer to Buy REIT Stake",NA,"Business","1996-01-04"
"621","Dan Dorfman Is Dismissed By Magazine Over Sources",NA,"Business","1996-01-04"
"626","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-04"
"628","BBDO Wins Review For Paint Brands","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-04"
"630","COMPUSA REPORTS 10% INCREASE IN SAME-STORE SALES","COMPANY NEWS","Business","1996-01-04"
"635","JUDGE DISMISSES CAREMARK'S SUIT AGAINST CORAM","COMPANY NEWS","Business","1996-01-04"
"638","G.M.'s Chief Sets a Target For Asia Sales",NA,"Business","1996-01-04"
"645","Kohlberg Kravis Group Set To Trim Stake in Safeway",NA,"Business","1996-01-04"
"646","Disney and ABC Shareholders Solidly Approve Merger Deal","THE MEDIA BUSINESS","Business","1996-01-05"
"655","Arianespace Plans Rise in Launchings","INTERNATIONAL BRIEFS","Business","1996-01-05"
"657","CHEVRON SAYS $800 MILLION CHARGE WILL RESULT IN LOSS","COMPANY NEWS","Business","1996-01-05"
"659","Osram Sylvania Chooses Mullen","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-05"
"661","Two Big Investment Banks Report Increased Earnings","COMPANY REPORTS","Business","1996-01-05"
"662","Real Estate;A couple with a binder on a house who lost their bid collect in a Connecticut small claims court.",NA,"Business","1996-01-05"
"663","London Stock Market Chief Ousted After Broker Feud","INTERNATIONAL BUSINESS","Business","1996-01-05"
"688","PRESSTEK DISMISSES AUDITOR IN DISPUTE OVER REPORT","COMPANY NEWS","Business","1996-01-05"
"690","I.B.M. REPORTED READY TO REPLACE BUTTERFLY NOTEBOOK","COMPANY NEWS","Technology; Business","1996-01-05"
"691","Retailers Call Sales in December Worst Since '90-'91 Recession",NA,"Front Page; Business","1996-01-05"
"699","Deal for Masco's Furniture Unit Collapses",NA,"Business","1996-01-05"
"704","BUSINESS DIGEST",NA,"Business","1996-01-05"
"710","South Korea's Trade Deficit Surges","INTERNATIONAL BRIEFS","Business","1996-01-05"
"722","2 New Campaigns By Big Advertisers","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-05"
"725","U.S. to Apply New Vigor in Policing Trade",NA,"Business","1996-01-05"
"728","Mixed Results in December As Auto Sales Slip for Year",NA,"Business","1996-01-05"
"729","Adobe Stock Plunges 23% as Earnings Trail Wall St. Expectations","COMPANY REPORTS","Business","1996-01-05"
"735","Goldman Is Seen In Talks to Buy Bowling Giant",NA,"Business","1996-01-05"
"754","AT&T to End Its On-Line Service And Join the World Wide Web",NA,"Business","1996-01-05"
"758","Marvel Reports Loss for Quarter","THE MEDIA BUSINESS","Business","1996-01-05"
"762","Detroit-Beijing Flights",NA,"Business","1996-01-05"
"765","A new survey seeks to gauge the research needs of American companies as they look abroad.","THE MEDIA BUSINESS: ADVERTISING","Business","1996-01-05"
"767","Mortgage Rates Fall",NA,"Business","1996-01-05"
"772","COMPANY BRIEFS",NA,"Business","1996-01-05"
"777","ENRON UNIT BUYS A STAKE IN HANOVER COMPRESSOR","COMPANY NEWS","Business","1996-01-05"
"779","German Trade Surplus","INTERNATIONAL BRIEFS","Business","1996-01-05"
"783","Merchant Banking Venture Is Formed",NA,"Business","1996-01-05"
"789","The Dow Declines by 20.23 In a Day of Wide Swings",NA,"Business","1996-01-05"
"793","COMPUSERVE LOOKS TO RESTORE INTERNET SEX GROUPS","COMPANY NEWS","Technology; Business","1996-01-05"
"796","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-05"
"799","OILFIELD EQUIPMENT COMPANY TO CHANGE HANDS","COMPANY NEWS","Business","1996-01-05"
"801","2 Large Phone Companies Seek Higher Digital Rates",NA,"Technology; Business","1996-01-05"
"810","Inchcape Sells Property","INTERNATIONAL BRIEFS","Business","1996-01-05"
"812","Heileman Brewing Consolidates Work","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-05"
"813","MOBILE TELECOMMUNICATION SAYS CHIEF WILL STEP DOWN","COMPANY NEWS","Business","1996-01-05"
"817","Dollar Rallies Against Yen, But Loses Ground to Mark",NA,"Business","1996-01-05"
"825","Osborn to Buy Stations","THE MEDIA BUSINESS","Business","1996-01-05"
"826","Italian Government Sells Rest of Steel Unit","INTERNATIONAL BRIEFS","Business","1996-01-05"
"831","Market Place;Statistical Casualties in Battle of the Budget",NA,"Business","1996-01-05"
"835","Philips Acquisition","INTERNATIONAL BRIEFS","Business","1996-01-05"
"841","GENERAL HOUSEWARES TO STOP MAKING SOME LINES","COMPANY NEWS","Business","1996-01-05"
"842","Down on the Farm, a Donor;Breeding Pigs That Can Provide Organs for Humans",NA,"Business","1996-01-05"
"845","Key Rates",NA,"Business","1996-01-05"
"846","Treasury Prices Plummet On Delay in Budget Talks","CREDIT MARKETS","Business","1996-01-05"
"848","Wunderman Adds Bowes Dentsu Office","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-05"
"850","Cold Spell in Mexico Threatens Coffee and Sends Prices Higher","FUTURES MARKETS","Business","1996-01-05"
"859","Ex-Credit Suisse Official Charged in Theft",NA,"Business","1996-01-06"
"862","One Type of Bond Fund That May Have Crested",NA,"Business","1996-01-06"
"868","In Rebound From Weak Year, Chinese Stocks Are Surging","INTERNATIONAL BUSINESS","Business","1996-01-06"
"870","PRESSTEK CANCELS OFFERING AND SWITCHES AUDITORS","COMPANY NEWS","Business","1996-01-06"
"875","COMPANY BRIEFS",NA,"Business","1996-01-06"
"876","Rising Prices of Oil and Gold Drive Up Index of Commodities","FUTURES MARKETS","Business","1996-01-06"
"882","German Money Move","INTERNATIONAL BRIEFS","Business","1996-01-06"
"888","FIRST NATIONWIDE RAISES BID FOR LOMAS FINANCIAL","COMPANY NEWS","Business","1996-01-06"
"894","Office Space Gets Tighter",NA,"Business","1996-01-06"
"896","Shaking Up Czech Industry;A Western Entrepreneur Plays Capitalist Hardball",NA,"Business","1996-01-06"
"899","RETAILER'S DEBT RATINGS MAY BE RAISED","COMPANY NEWS","Business","1996-01-06"
"904","Auto Sales in Japan Rose 4.8% in 1995","INTERNATIONAL BRIEFS","Business","1996-01-06"
"911","Key Rates",NA,"Business","1996-01-06"
"918","LAZARD SAID TO BE IN TALKS TO ACQUIRE A FIRM","COMPANY NEWS","Business","1996-01-06"
"920","Dutch Publisher Seeks Entertainment Concern","INTERNATIONAL BRIEFS","Business","1996-01-06"
"921","Intel Admits It Overstated Chips' Speed",NA,"Technology; Business","1996-01-06"
"929","CIRCLE K STOCK POSTS 18 PERCENT DROP","COMPANY NEWS","Business","1996-01-06"
"936","NOVATEK TO BUY MEDICAL PRODUCTS FOR $72 MILLION","COMPANY NEWS","Business","1996-01-06"
"947","Small Family-Run Stores in Spain Are Fighting to Limit the Hypermarkets","INTERNATIONAL BUSINESS","Business","1996-01-06"
"951","BUSINESS DIGEST",NA,"Business","1996-01-06"
"954","Venezuela Plans Sale","INTERNATIONAL BRIEFS","Business","1996-01-06"
"957","Long Bond Ends Lower in Day of Mixed Prices",NA,"Business","1996-01-06"
"962","G.E. Gets Engine Order","INTERNATIONAL BRIEFS","Business","1996-01-06"
"967","China Says Growth and Inflation Eased in 1995","INTERNATIONAL BUSINESS","Business","1996-01-06"
"975","MIRAGE RESORTS SEES HIGHER-THAN-EXPECTED EARNINGS","COMPANY NEWS","Business","1996-01-06"
"979","Surprise Tax Bill Pushes Down Taiwan Stocks","INTERNATIONAL BUSINESS","Business","1996-01-06"
"985","FED APPROVES MERGER OF CHASE AND CHEMICAL","COMPANY NEWS","Business","1996-01-06"
"988","Samsung Wins Contracts","INTERNATIONAL BRIEFS","Technology; Business","1996-01-06"
"990","Stocks Revive After Move In House to End Shutdown",NA,"Business","1996-01-06"
"1002","Zooming Biotechs May Have Staying Power","INVESTING IT","Business","1996-01-07"
"1046","Yes, He's Revived Sears. But Can He Reinvent It?",NA,"Business","1996-01-07"
"1052","To Unlock Economic Power, Cut the Capital Gains Tax",NA,"Business; Opinion","1996-01-07"
"1083","Breaking the Glass Ceiling With the Power of Words","OFF THE SHELF","Business; Books","1996-01-07"
"1119","The Forecast Looks Brighter for Adventure Travel","MUTUAL FUNDS QUARTERLY REPORT","Health; Business","1996-01-07"
"1149","The Longer the Bond the Better as Rates Fell Last Year","MUTUAL FUNDS QUARTERLY REPORT","Business","1996-01-07"
"1165","The Tables Turned on Technology in the Latest Quarter","MUTUAL FUNDS QUARTERLY REPORT","Business","1996-01-07"
"1191","Divine Right Of REIT Kings","MARKET WATCH","Business","1996-01-07"
"1193","THE NEW YORK TIMES BUSINESS BEST SELLERS",NA,"Business","1996-01-07"
"1212","Advisers Stay With the Program","MUTUAL FUNDS QUARTERLY REPORT","Business","1996-01-07"
"1232","What a Year It Was For Domestic Funds","MUTUAL FUNDS QUARTERLY REPORT","Business","1996-01-07"
"1242","INSIDE",NA,"Business","1996-01-07"
"1246","Finding a Paycheck on Line","EARNING IT","Business","1996-01-07"
"1271","Remembering All the Roads Not Taken","ON THE JOB","Business","1996-01-07"
"1318","A Comeback Year in Japan?","MUTUAL FUNDS QUARTERLY REPORT","Business","1996-01-07"
"1334","DIARY",NA,"Business","1996-01-07"
"1338","All Right, Everybody in the Pool!","MINDING YOUR BUSINESS","Business","1996-01-07"
"1373","MARKET TIMING",NA,"Business","1996-01-07"
"1384","If the Boss Walks Out the Door, Investors May Rush In","INVESTING IT","Business","1996-01-07"
"1413","Dr. Fad's Advice on Buying Art: Keep It Simple","SPENDING IT","Business","1996-01-07"
"1456","Advertising;Trying to lure media buyers, Nickelodeon asks a multiple-choice question with only one answer.",NA,"Business","1996-01-08"
"1467","2 Providers of Office Services Announce $410 Million Merger",NA,"Business","1996-01-08"
"1471","New Piracy Feared in CD-ROM Software",NA,"Technology; Business","1996-01-08"
"1472","BUSINESS DIGEST",NA,"Business","1996-01-08"
"1479","Microsoft Takes a Stab at Making PC's Consumer Friendly",NA,"Technology; Business","1996-01-08"
"1480","CBS's Best-Kept Secret (  Hint   Hint  )",NA,"Business","1996-01-08"
"1481","Two Are Promoted At Compton Partners","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-08"
"1485","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-08"
"1491","Equity Offerings Planned",NA,"Business","1996-01-08"
"1493","A New Paper Accentuates the Positive",NA,"Business","1996-01-08"
"1497","Dividend Meetings",NA,"Business","1996-01-08"
"1502","Sacre Bleu! French Film a la Hollywood;Art Cinema Is Forced to Confront the Unthinkable: Crass Commercialism",NA,"Movies; Business","1996-01-08"
"1505","Treasury's Auction Schedule",NA,"Business","1996-01-08"
"1506","Agency Partnerships In Interactive Media","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-08"
"1508","Technology: CONNECTIONS;Cyborgs 'R' (Almost) Us, or how we may be turning into a multimedia experience.",NA,"Science; Technology; Business; Books","1996-01-08"
"1528","Market Place;Advice Now In Technology: Be Selective",NA,"Technology; Business","1996-01-08"
"1531","Nike Unit and Others Change Agencies","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-08"
"1532","French Paper To Shut Down",NA,"Business","1996-01-08"
"1554","Media: PRESS;In the dance between business journalists and their sources, who is leading whom?",NA,"Business","1996-01-08"
"1556","For Lesbian Magazine, a Question of Image",NA,"Business","1996-01-08"
"1558","Corrections",NA,"Corrections; Business","1996-01-08"
"1560","Patents;With substantial sums at stake, intellectual property gets its day in the nation's highest court.",NA,"Technology; Business","1996-01-08"
"1561","Random House Sued by Booksellers Group",NA,"Business; Books","1996-01-08"
"1564","Lotus-Borland Copyright Battle To Be Played Out at High Court",NA,"Business","1996-01-08"
"1565","Intel Signs Licensing Deal",NA,"Technology; Business","1996-01-08"
"1578","You Can Call Me Any Old Time. I'm Never, Ever at Home.",NA,"Technology; Business","1996-01-08"
"1579","China Eases Barriers Against Car Makers",NA,"Business","1996-01-08"
"1598","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1996-01-08"
"1599","SOUTHWEST GAS SELLS BANK TO NORWEST CORPORATION","COMPANY NEWS","Business","1996-01-09"
"1600","Morgan Stanley in Partnership To Acquire Hotels in Mexico","INTERNATIONAL BUSINESS","Business","1996-01-09"
"1607","Executive Changes",NA,"Business","1996-01-09"
"1617","Banks in Taiwan Under Investigation","INTERNATIONAL BRIEFS","Business","1996-01-09"
